ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300850.SZ,20241231,19.83,20.04,19.1,19.11,19.86,-0.75,-3.7764,48430.31,94241.295
300850.SZ,20241230,19.53,20.05,19.29,19.86,19.64,0.22,1.1202,51016.38,100751.189
300850.SZ,20241227,19.91,20.12,19.6,19.64,19.85,-0.21,-1.0579,56943.42,113035.332
300850.SZ,20241226,19.97,20.24,19.33,19.85,20.11,-0.26,-1.2929,74077.72,146923.727
300850.SZ,20241225,20.74,20.74,20.02,20.11,20.74,-0.63,-3.0376,47704.5,96401.351
300850.SZ,20241224,20.28,20.86,20.28,20.74,20.22,0.52,2.5717,52524.48,108257.742
300850.SZ,20241223,21.1,21.22,20.18,20.22,21.17,-0.95,-4.4875,75437.25,155067.479
300850.SZ,20241220,21.06,21.41,20.92,21.17,21.03,0.14,0.6657,47978.56,101413.978
300850.SZ,20241219,20.76,21.2,20.05,21.03,21.01,0.02,0.0952,64572.23,134118.532
300850.SZ,20241218,20.99,21.25,20.78,21.01,20.98,0.03,0.143,51544.49,108296.96
300850.SZ,20241217,21.78,21.98,20.86,20.98,21.78,-0.8,-3.6731,67512.2,143673.124
300850.SZ,20241216,22.18,22.56,21.6,21.78,22.18,-0.4,-1.8034,68550.31,150637.803
300850.SZ,20241213,22.6,22.6,21.96,22.18,22.61,-0.43,-1.9018,66961.68,148517.245
300850.SZ,20241212,23.05,23.09,22.42,22.61,23.12,-0.51,-2.2059,117508.08,265768.128
300850.SZ,20241211,23.77,23.9,22.88,23.12,23.76,-0.64,-2.6936,94128.37,219863.577
300850.SZ,20241210,25.01,25.08,23.72,23.76,23.81,-0.05,-0.21,66256.79,160747.174
300850.SZ,20241209,24.21,24.3,23.64,23.81,24.15,-0.34,-1.4079,47975.94,114704.378
300850.SZ,20241206,24.0,24.66,23.21,24.15,24.02,0.13,0.5412,94379.91,225830.707
300850.SZ,20241205,23.73,24.36,23.52,24.02,23.81,0.21,0.882,65948.95,158141.8
300850.SZ,20241204,24.89,25.0,23.6,23.81,25.08,-1.27,-5.0638,93168.03,225244.356
300850.SZ,20241203,25.12,25.68,24.88,25.08,25.22,-0.14,-0.5551,63555.95,160679.591
300850.SZ,20241202,25.17,25.55,24.84,25.22,25.21,0.01,0.0397,83639.78,210274.479
300850.SZ,20241129,24.64,25.45,24.48,25.21,24.7,0.51,2.0648,71318.91,179415.215
300850.SZ,20241128,24.77,25.79,24.53,24.7,24.72,-0.02,-0.0809,86036.63,216988.113
300850.SZ,20241127,23.38,24.75,23.2,24.72,23.65,1.07,4.5243,76314.76,183257.665
300850.SZ,20241126,23.81,24.38,23.28,23.65,23.75,-0.1,-0.4211,50259.11,118865.576
300850.SZ,20241125,23.7,24.48,23.37,23.75,23.14,0.61,2.6361,78933.76,188738.653
300850.SZ,20241122,24.49,24.79,23.11,23.14,24.61,-1.47,-5.9732,75818.58,181949.78
300850.SZ,20241121,25.3,25.37,24.34,24.61,25.03,-0.42,-1.678,58977.4,146017.641
300850.SZ,20241120,24.88,25.2,24.33,25.03,24.99,0.04,0.1601,95165.7,236017.049
300850.SZ,20241119,24.5,25.27,23.84,24.99,24.23,0.76,3.1366,92826.6,229098.846
300850.SZ,20241118,24.0,25.0,23.6,24.23,23.86,0.37,1.5507,115258.73,281941.684
300850.SZ,20241115,24.9,25.02,23.85,23.86,24.81,-0.95,-3.8291,90003.2,220276.485
300850.SZ,20241114,25.85,26.09,24.76,24.81,26.0,-1.19,-4.5769,114109.39,289664.784
300850.SZ,20241113,25.5,26.66,25.06,26.0,25.8,0.2,0.7752,160368.51,414104.479
300850.SZ,20241112,26.96,26.98,25.5,25.8,26.96,-1.16,-4.3027,193647.19,502325.682
300850.SZ,20241111,23.9,27.46,23.77,26.96,23.84,3.12,13.0872,266193.41,689246.188
300850.SZ,20241108,24.32,24.5,23.35,23.84,23.96,-0.12,-0.5008,137918.92,329643.502
300850.SZ,20241107,22.89,24.44,22.53,23.96,23.17,0.79,3.4096,158620.35,372805.84
300850.SZ,20241106,23.25,24.5,23.0,23.17,23.13,0.04,0.1729,191547.31,453107.557
300850.SZ,20241105,22.55,23.41,22.1,23.13,22.45,0.68,3.029,148114.26,337196.7
300850.SZ,20241104,21.28,23.25,21.12,22.45,21.28,1.17,5.4981,126993.97,282191.371
300850.SZ,20241101,22.35,22.55,21.21,21.28,22.62,-1.34,-5.924,126075.02,274576.499
300850.SZ,20241031,22.68,22.88,22.12,22.62,21.98,0.64,2.9117,141704.9,318751.965
300850.SZ,20241030,21.88,22.59,21.59,21.98,22.1,-0.12,-0.543,133969.12,296246.744
300850.SZ,20241029,23.86,24.39,22.01,22.1,23.78,-1.68,-7.0648,225493.71,513886.227
300850.SZ,20241028,23.25,25.11,23.08,23.78,22.12,1.66,7.5045,361796.25,869072.829
300850.SZ,20241025,20.45,22.26,20.45,22.12,20.47,1.65,8.0606,245230.37,529876.52
300850.SZ,20241024,20.96,21.11,20.28,20.47,21.51,-1.04,-4.835,165353.08,340567.054
300850.SZ,20241023,21.22,22.6,21.2,21.51,21.0,0.51,2.4286,284527.29,622752.552
300850.SZ,20241022,19.7,21.66,19.52,21.0,19.93,1.07,5.3688,232739.21,485315.295
300850.SZ,20241021,19.71,20.55,19.32,19.93,19.26,0.67,3.4787,167660.14,334053.15
300850.SZ,20241018,18.33,19.77,18.21,19.26,18.42,0.84,4.5603,155078.4,293315.797
300850.SZ,20241017,18.38,18.86,18.32,18.42,18.41,0.01,0.0543,105351.73,195531.536
300850.SZ,20241016,18.32,18.69,17.92,18.41,18.71,-0.3,-1.6034,118982.81,217286.532
300850.SZ,20241015,18.04,19.43,17.66,18.71,18.22,0.49,2.6894,194548.82,362960.561
300850.SZ,20241014,18.23,18.32,17.56,18.22,17.88,0.34,1.9016,126586.22,227839.493
300850.SZ,20241011,18.97,19.45,17.5,17.88,20.26,-2.38,-11.7473,203911.82,373581.15
300850.SZ,20241010,19.55,21.82,19.41,20.26,19.18,1.08,5.6309,250085.95,515721.117
300850.SZ,20241009,21.6,21.6,19.16,19.18,22.71,-3.53,-15.5438,224339.92,460107.808
300850.SZ,20241008,23.7,23.7,21.01,22.71,19.8,2.91,14.697,297354.34,662030.038
300850.SZ,20240930,18.16,19.97,17.57,19.8,17.04,2.76,16.1972,272207.75,511764.796
300850.SZ,20240927,15.95,17.46,15.78,17.04,15.45,1.59,10.2913,211852.19,351477.335
300850.SZ,20240926,14.78,15.45,14.62,15.45,14.8,0.65,4.3919,106331.8,159966.749
300850.SZ,20240925,14.94,15.28,14.76,14.8,14.76,0.04,0.271,108580.14,163379.345
300850.SZ,20240924,13.96,14.78,13.92,14.76,13.86,0.9,6.4935,107859.51,155328.94
300850.SZ,20240923,13.92,14.08,13.82,13.86,13.98,-0.12,-0.8584,37325.44,51891.185
300850.SZ,20240920,14.36,14.36,13.87,13.98,14.38,-0.4,-2.7816,53534.62,75051.436
300850.SZ,20240919,14.2,14.58,14.0,14.38,14.09,0.29,2.0582,47444.57,68102.3
300850.SZ,20240918,14.21,14.36,13.88,14.09,14.19,-0.1,-0.7047,39301.2,55138.067
300850.SZ,20240913,14.76,15.06,14.17,14.19,14.75,-0.56,-3.7966,57872.51,83822.221
300850.SZ,20240912,14.9,15.25,14.73,14.75,14.92,-0.17,-1.1394,54759.96,81984.41
300850.SZ,20240911,14.5,15.19,14.41,14.92,14.6,0.32,2.1918,74468.46,110848.262
300850.SZ,20240910,14.66,14.77,14.33,14.6,14.61,-0.01,-0.0684,47530.0,68926.914
300850.SZ,20240909,14.59,14.96,14.51,14.61,14.84,-0.23,-1.5499,50620.1,74392.877
300850.SZ,20240906,15.5,15.51,14.82,14.84,15.48,-0.64,-4.1344,87504.32,131384.724
300850.SZ,20240905,15.33,15.86,15.18,15.48,15.38,0.1,0.6502,97754.41,151954.075
300850.SZ,20240904,15.06,15.68,14.93,15.38,15.12,0.26,1.7196,110756.17,169762.565
300850.SZ,20240903,14.74,15.33,14.72,15.12,14.71,0.41,2.7872,92809.34,139538.216
300850.SZ,20240902,14.67,15.46,14.66,14.71,14.89,-0.18,-1.2089,107754.59,161610.168
300850.SZ,20240830,14.53,15.17,14.39,14.89,14.89,0.0,0.0,114710.03,170210.47
300850.SZ,20240829,14.21,15.2,14.21,14.89,14.36,0.53,3.6908,104145.84,154412.084
300850.SZ,20240828,14.16,14.5,13.94,14.36,14.27,0.09,0.6307,53129.75,75662.496
300850.SZ,20240827,14.45,14.48,14.1,14.27,14.48,-0.21,-1.4503,60303.91,86086.876
300850.SZ,20240826,14.01,14.88,14.01,14.48,14.02,0.46,3.281,90267.97,131144.168
300850.SZ,20240823,14.49,14.6,13.98,14.02,14.41,-0.39,-2.7065,89499.48,126944.5
300850.SZ,20240822,15.35,15.59,14.4,14.41,14.92,-0.51,-3.4182,124286.82,185740.958
300850.SZ,20240821,14.58,15.19,14.51,14.92,14.63,0.29,1.9822,100986.02,149803.125
300850.SZ,20240820,15.06,15.13,14.51,14.63,15.04,-0.41,-2.7261,61387.91,90449.949
300850.SZ,20240819,15.2,15.33,14.96,15.04,15.34,-0.3,-1.9557,57465.27,86661.851
300850.SZ,20240816,15.86,15.94,15.23,15.34,15.87,-0.53,-3.3396,86828.0,134229.439
300850.SZ,20240815,16.0,16.14,15.53,15.87,16.0,-0.13,-0.8125,97013.52,153697.008
300850.SZ,20240814,16.42,16.53,16.0,16.0,16.5,-0.5,-3.0303,90034.4,145258.76
300850.SZ,20240813,16.47,16.66,16.09,16.5,16.83,-0.33,-1.9608,129651.19,211825.742
300850.SZ,20240812,17.36,17.87,16.7,16.83,16.72,0.11,0.6579,193670.87,335013.316
300850.SZ,20240809,17.1,17.23,16.7,16.72,16.98,-0.26,-1.5312,62050.12,104774.254
300850.SZ,20240808,17.55,17.55,16.8,16.98,17.55,-0.57,-3.2479,112167.69,190922.153
300850.SZ,20240807,17.69,17.86,17.28,17.55,17.65,-0.1,-0.5666,145379.14,254325.056
300850.SZ,20240806,16.55,18.64,16.54,17.65,16.27,1.38,8.4819,270363.07,472500.264
300850.SZ,20240805,17.2,17.39,16.21,16.27,17.2,-0.93,-5.407,156036.61,260714.053
300850.SZ,20240802,17.66,18.1,17.17,17.2,17.66,-0.46,-2.6048,147536.77,259745.372
300850.SZ,20240801,17.81,18.08,17.47,17.66,17.97,-0.31,-1.7251,132511.9,234838.683
300850.SZ,20240731,17.52,18.04,17.22,17.97,17.57,0.4,2.2766,204191.14,361318.04
300850.SZ,20240730,18.04,18.54,17.41,17.57,18.29,-0.72,-3.9366,223872.59,398319.034
300850.SZ,20240729,18.82,19.06,17.85,18.29,18.9,-0.61,-3.2275,303428.12,552720.477
300850.SZ,20240726,17.77,20.44,17.62,18.9,17.62,1.28,7.2645,404902.1,762831.965
300850.SZ,20240725,17.15,18.85,17.12,17.62,18.06,-0.44,-2.4363,359262.38,641373.861
300850.SZ,20240724,14.9,18.06,14.86,18.06,15.05,3.01,20.0,401719.09,679207.425
300850.SZ,20240723,14.52,15.97,14.41,15.05,14.61,0.44,3.0116,190673.46,289609.798
300850.SZ,20240722,14.33,14.96,14.28,14.61,14.32,0.29,2.0251,86618.78,126856.684
300850.SZ,20240719,14.17,14.46,14.03,14.32,14.23,0.09,0.6325,44297.92,63136.979
300850.SZ,20240718,14.04,14.26,13.85,14.23,14.13,0.1,0.7077,40099.8,56418.841
300850.SZ,20240717,14.2,14.32,14.0,14.13,14.16,-0.03,-0.2119,33553.0,47534.002
300850.SZ,20240716,14.13,14.23,13.97,14.16,14.13,0.03,0.2123,31204.81,43989.335
300850.SZ,20240715,14.51,14.55,14.02,14.13,14.58,-0.45,-3.0864,43596.75,61797.726
300850.SZ,20240712,14.81,14.9,14.5,14.58,14.82,-0.24,-1.6194,52688.4,77203.323
300850.SZ,20240711,14.2,15.0,14.2,14.82,13.82,1.0,7.2359,93141.34,136757.93
300850.SZ,20240710,14.06,14.3,13.81,13.82,14.06,-0.24,-1.707,44591.0,62559.485
300850.SZ,20240709,13.94,14.21,13.68,14.06,13.99,0.07,0.5004,46565.66,65012.349
300850.SZ,20240708,14.5,14.56,13.95,13.99,14.59,-0.6,-4.1124,54157.2,76581.267
300850.SZ,20240705,14.45,14.66,14.3,14.59,14.53,0.06,0.4129,33205.3,48144.565
300850.SZ,20240704,15.01,15.08,14.48,14.53,14.99,-0.46,-3.0687,37634.3,55439.002
300850.SZ,20240703,15.1,15.28,14.9,14.99,15.09,-0.1,-0.6627,40522.08,61049.943
300850.SZ,20240702,15.44,15.55,15.0,15.09,15.45,-0.36,-2.3301,48828.97,74381.492
300850.SZ,20240701,14.98,15.57,14.62,15.45,15.02,0.43,2.8628,76622.13,115549.998
300850.SZ,20240628,15.12,15.49,14.96,15.02,15.1,-0.08,-0.5298,55140.47,84054.756
300850.SZ,20240627,15.57,15.65,15.07,15.1,15.76,-0.66,-4.1878,72297.28,110627.249
300850.SZ,20240626,14.68,15.95,14.46,15.76,14.68,1.08,7.3569,109387.83,167509.721
300850.SZ,20240625,14.78,14.96,14.6,14.68,14.73,-0.05,-0.3394,57430.05,84715.226
300850.SZ,20240624,15.18,15.28,14.67,14.73,15.28,-0.55,-3.5995,84205.85,125995.945
300850.SZ,20240621,15.52,15.72,15.26,15.28,15.54,-0.26,-1.6731,56689.17,87625.314
300850.SZ,20240620,16.48,16.54,15.44,15.54,16.48,-0.94,-5.7039,99573.9,157589.204
300850.SZ,20240619,17.12,17.17,16.48,16.48,17.14,-0.66,-3.8506,53554.39,89267.718
300850.SZ,20240618,17.02,17.2,16.95,17.14,17.01,0.13,0.7643,38624.47,65961.942
300850.SZ,20240617,17.1,17.3,16.93,17.01,17.18,-0.17,-0.9895,50304.95,85865.245
300850.SZ,20240614,17.29,17.48,17.01,17.18,17.32,-0.14,-0.8083,58697.29,101223.05
300850.SZ,20240613,17.48,17.63,17.2,17.32,17.48,-0.16,-0.9153,49795.78,86614.657
300850.SZ,20240612,17.63,17.71,17.35,17.48,17.66,-0.18,-1.0193,38231.82,66815.46
300850.SZ,20240611,16.9,17.66,16.56,17.66,16.89,0.77,4.5589,81505.89,140587.146
300850.SZ,20240607,17.08,17.17,16.61,16.89,16.88,0.01,0.0592,49547.37,83563.083
300850.SZ,20240606,17.75,17.88,16.79,16.88,17.74,-0.86,-4.8478,74899.57,128725.264
300850.SZ,20240605,18.27,18.36,17.72,17.74,18.28,-0.54,-2.954,50036.5,90222.261
300850.SZ,20240604,18.42,18.43,17.82,18.28,18.42,-0.14,-0.76,69206.18,124667.593
300850.SZ,20240603,19.15,19.15,18.24,18.42,19.15,-0.73,-3.812,75781.44,140495.256
300850.SZ,20240531,19.4,19.69,19.13,19.15,19.43,-0.28,-1.4411,54835.35,106559.857
300850.SZ,20240530,19.59,19.8,19.31,19.43,19.55,-0.12,-0.6138,49122.46,95943.006
300850.SZ,20240529,19.66,20.2,19.33,19.55,19.77,-0.22,-1.1128,74186.83,146898.925
300850.SZ,20240528,19.52,20.2,19.52,19.77,19.69,0.08,0.4063,70091.57,139424.85
300850.SZ,20240527,19.41,19.72,18.97,19.69,19.51,0.18,0.9226,53209.3,103177.166
300850.SZ,20240524,19.5,19.78,19.36,19.51,19.58,-0.07,-0.3575,52177.24,101961.395
300850.SZ,20240523,20.25,20.27,19.51,19.58,20.25,-0.67,-3.3086,65493.38,129656.765
300850.SZ,20240522,19.45,20.48,19.4,20.25,19.4,0.85,4.3814,112658.4,225369.181
300850.SZ,20240521,19.59,19.74,19.28,19.4,19.65,-0.25,-1.2723,35698.59,69234.093
300850.SZ,20240520,19.77,20.29,19.65,19.75,19.73,0.02,0.1014,54445.0,108439.827
300850.SZ,20240517,19.55,19.74,19.26,19.73,19.61,0.12,0.6119,50776.78,99050.557
300850.SZ,20240516,19.81,20.0,19.48,19.61,19.91,-0.3,-1.5068,55555.83,109501.144
300850.SZ,20240515,20.0,20.15,19.71,19.91,19.93,-0.02,-0.1004,39757.38,79113.019
300850.SZ,20240514,20.23,20.46,19.91,19.93,20.19,-0.26,-1.2878,50274.03,101163.118
300850.SZ,20240513,20.48,20.64,20.11,20.19,20.75,-0.56,-2.6988,62335.02,126862.919
300850.SZ,20240510,21.14,21.2,20.6,20.75,21.14,-0.39,-1.8448,58212.68,121053.56
300850.SZ,20240509,20.44,21.18,20.33,21.14,20.32,0.82,4.0354,95526.76,200356.959
300850.SZ,20240508,21.37,21.42,20.27,20.32,21.28,-0.96,-4.5113,94366.19,194942.553
300850.SZ,20240507,21.09,21.29,20.8,21.28,21.08,0.2,0.9488,56615.02,119392.935
300850.SZ,20240506,20.55,21.15,20.52,21.08,20.23,0.85,4.2017,73997.21,155272.478
300850.SZ,20240430,20.96,21.07,20.15,20.23,20.92,-0.69,-3.2983,67186.23,137347.671
300850.SZ,20240429,19.78,21.25,19.77,20.92,19.98,0.94,4.7047,117166.33,243752.479
300850.SZ,20240426,19.25,20.43,18.88,19.98,20.28,-0.3,-1.4793,168606.48,327406.519
300850.SZ,20240425,20.13,20.63,19.91,20.28,20.38,-0.1,-0.4907,58261.64,118453.853
300850.SZ,20240424,20.78,20.86,20.15,20.38,20.77,-0.39,-1.8777,64036.79,130676.462
300850.SZ,20240423,21.21,21.44,20.45,20.77,21.13,-0.36,-1.7037,46617.16,97040.589
300850.SZ,20240422,21.23,21.65,20.7,21.13,21.19,-0.06,-0.2832,63490.93,134437.888
300850.SZ,20240419,22.08,22.38,21.11,21.19,22.25,-1.06,-4.764,66065.0,141544.857
300850.SZ,20240418,22.4,22.66,21.85,22.25,22.45,-0.2,-0.8909,51261.45,114500.568
300850.SZ,20240417,22.19,22.54,22.0,22.45,21.86,0.59,2.699,53368.15,119314.967
300850.SZ,20240416,22.85,23.06,21.66,21.86,22.92,-1.06,-4.6248,50549.0,111713.521
300850.SZ,20240415,23.3,24.05,22.6,22.92,23.2,-0.28,-1.2069,51311.62,119556.655
300850.SZ,20240412,23.63,24.22,23.16,23.2,23.71,-0.51,-2.151,41453.16,97666.981
300850.SZ,20240411,23.72,24.21,23.5,23.71,24.22,-0.51,-2.1057,44432.08,105824.079
300850.SZ,20240410,24.74,24.94,23.95,24.22,24.73,-0.51,-2.0623,42359.33,102711.733
300850.SZ,20240409,23.79,25.1,23.74,24.73,23.79,0.94,3.9512,56518.14,139437.036
300850.SZ,20240408,24.68,25.07,23.72,23.79,25.04,-1.25,-4.992,57959.79,140193.629
300850.SZ,20240403,25.68,26.14,25.01,25.04,26.05,-1.01,-3.8772,73966.49,187868.085
300850.SZ,20240402,26.63,26.89,25.71,26.05,25.37,0.68,2.6803,121422.57,317483.923
300850.SZ,20240401,23.77,25.81,23.75,25.37,23.67,1.7,7.1821,74018.06,184877.073
300850.SZ,20240329,23.47,23.85,23.35,23.67,23.52,0.15,0.6378,25306.94,59787.476
300850.SZ,20240328,23.3,23.9,23.0,23.52,23.2,0.32,1.3793,40075.19,94358.992
300850.SZ,20240327,24.62,24.66,23.15,23.2,24.55,-1.35,-5.499,37798.16,90026.928
300850.SZ,20240326,24.5,24.79,24.06,24.55,24.2,0.35,1.4463,42639.74,104041.146
300850.SZ,20240325,25.09,25.09,24.15,24.2,25.11,-0.91,-3.6241,43520.22,107233.989
300850.SZ,20240322,25.95,25.95,24.98,25.11,26.09,-0.98,-3.7562,59092.55,149600.821
300850.SZ,20240321,26.0,26.35,25.67,26.09,25.93,0.16,0.617,61210.34,159167.84
