ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688226.SH,20260206,37.6,39.26,37.52,39.0,37.85,1.15,3.0383,26713.2,103453.772
688226.SH,20260205,38.38,38.73,37.58,37.85,38.79,-0.94,-2.4233,20439.14,77622.159
688226.SH,20260204,39.44,39.51,38.3,38.79,39.37,-0.58,-1.4732,21600.41,83859.872
688226.SH,20260203,38.68,39.5,38.3,39.37,38.15,1.22,3.1979,30811.75,120168.486
688226.SH,20260202,38.77,40.05,38.0,38.15,39.12,-0.97,-2.4796,25753.36,100765.259
688226.SH,20260130,38.01,39.47,37.5,39.12,38.17,0.95,2.4889,29723.83,114293.498
688226.SH,20260129,38.07,39.92,37.65,38.17,38.68,-0.51,-1.3185,41182.25,160521.283
688226.SH,20260128,39.5,40.0,38.55,38.68,39.89,-1.21,-3.0333,25096.16,98003.086
688226.SH,20260127,39.39,40.3,37.8,39.89,40.09,-0.2,-0.4989,34615.58,135103.008
688226.SH,20260126,41.01,41.65,39.75,40.09,41.23,-1.14,-2.765,41150.51,166330.313
688226.SH,20260123,41.69,42.39,41.0,41.23,41.65,-0.42,-1.0084,39588.85,164195.194
688226.SH,20260122,43.07,43.43,41.5,41.65,43.0,-1.35,-3.1395,50925.03,213620.302
688226.SH,20260121,41.7,43.35,41.16,43.0,42.18,0.82,1.944,64285.7,273182.221
688226.SH,20260120,41.66,43.36,41.5,42.18,41.59,0.59,1.4186,56959.23,241341.199
688226.SH,20260119,41.18,42.6,40.66,41.59,41.38,0.21,0.5075,54472.01,227871.549
688226.SH,20260116,40.68,41.98,40.68,41.38,40.12,1.26,3.1406,62721.98,259195.266
688226.SH,20260115,41.11,41.7,39.5,40.12,41.58,-1.46,-3.5113,63000.33,254386.556
688226.SH,20260114,40.88,42.65,40.5,41.58,40.88,0.7,1.7123,98596.37,410291.077
688226.SH,20260113,39.28,41.99,38.51,40.88,39.29,1.59,4.0468,111766.74,451353.498
688226.SH,20260112,38.78,40.4,37.62,39.29,38.78,0.51,1.3151,87882.11,345058.846
688226.SH,20260109,39.0,39.53,38.47,38.78,39.0,-0.22,-0.5641,44190.58,171712.233
688226.SH,20260108,39.68,40.67,38.9,39.0,40.08,-1.08,-2.6946,57877.87,229793.945
688226.SH,20260107,37.96,40.35,37.31,40.08,37.77,2.31,6.116,86364.34,340873.456
688226.SH,20260106,37.22,38.38,37.17,37.77,37.18,0.59,1.5869,43748.42,165444.466
688226.SH,20260105,37.1,37.65,37.1,37.18,37.1,0.08,0.2156,38639.7,144153.549
