,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20230425,000046.SZ,多元金融,泛海控股,0.91,9.64,103410769.0,,4726391174.96,4728542640.64,2.2,20410028.0,93015,93800,2,1/1,1.0,U
1,20230425,000521.SZ,家电行业,长虹美菱,7.79,10.03,706542304.0,,6822550622.11,8023105716.48,11.12,31198412.0,145633,145633,0,1/1,1.0,U
2,20230425,000620.SZ,房地产开发,新华联,1.68,-10.16,13057296.0,111861624.0,3186328647.6,3186439898.88,0.41,181451830.0,,92500,0,,5.0,D
3,20230425,000711.SZ,环保行业,京蓝科技,1.61,-10.06,8304702.0,56672644.0,1320844152.95,1648105196.64,0.63,83404768.0,,92500,0,,4.0,D
4,20230425,000918.SZ,房地产开发,嘉凯城,1.14,-10.24,3993078.0,24704484.0,2056778310.0,2056778314.56,0.19,99721382.0,,92500,0,,4.0,D
5,20230425,000950.SZ,医药商业,重药控股,7.03,10.02,1158314048.0,,12149138412.88,12255872428.32,9.79,20510376.0,100615,134012,5,2/2,2.0,U
6,20230425,001269.SZ,光伏设备,欧晶科技,95.46,-10.0,643184496.0,79442858.0,3279662612.22,13118650257.96,19.08,2360916.0,,145027,8,,2.0,D
7,20230425,001367.SZ,化学制药,海森药业,55.5,10.01,304274960.0,,924539812.5,3774000000.0,34.6,36418878.0,140857,140857,0,1/1,1.0,U
8,20230425,002009.SZ,专用设备,天奇股份,11.61,-10.0,214205008.0,402923886.0,4319980097.49,4420152698.4,4.92,6177472.0,,140233,7,,1.0,D
9,20230425,002026.SZ,通用设备,山东威达,8.37,-10.0,72496574.0,39291290.0,3582063517.86,3728963697.12,2.01,15964075.0,,95924,3,,1.0,D
10,20230425,002036.SZ,光学光电,联创电子,10.27,-9.99,165109637.0,458302642.0,10789119189.42,11025842915.36,1.53,182264586.0,,93136,1,,1.0,D
11,20230425,002085.SZ,汽车零部件,万丰奥威,5.68,-9.98,317887936.0,112651900.0,12164102991.04,12164102968.32,2.56,1143952.0,,145539,57,,1.0,D
12,20230425,002123.SZ,通信服务,梦网科技,15.39,-10.0,828799136.0,97303275.0,10337463123.12,12345800872.32,7.75,65816427.0,,140036,2,,1.0,D
13,20230425,002176.SZ,电机,江特电机,12.47,-9.96,858175552.0,555413800.0,21274058376.52,21277880032.48,3.96,114388045.0,,102303,3,,1.0,D
14,20230425,002222.SZ,光学光电,福晶科技,29.79,-10.0,1012560176.0,522798916.0,12678399621.72,12735225000.0,7.85,155048579.0,,102303,4,,1.0,D
15,20230425,002229.SZ,造纸印刷,鸿博股份,15.44,9.97,2132792048.0,,7614456807.44,7694435312.64,28.26,109011325.0,92500,135851,3,2/2,2.0,U
16,20230425,002232.SZ,互联网服,启明信息,15.33,-9.98,381941728.0,90791907.0,6263047815.15,6263047707.84,6.02,18266768.0,,132903,10,,1.0,D
