,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20250116,000016.SZ,家电行业,深康佳Ａ,6.81,10.02,2465157776.0,,10872803778.0,16398108228.48,24.45,65240916.0,134939,135921,6,2/3,1.0,U
1,20250116,000430.SZ,旅游酒店,张家界,7.54,1.21,591932736.0,,2501310552.0,3052325307.2,23.11,,100042,,2,1/2,,Z
2,20250116,000607.SZ,文化传媒,华媒控股,4.18,10.0,154703347.0,,3635758030.96,4253979378.88,4.35,24557082.0,93339,93339,0,1/1,1.0,U
3,20250116,000619.SZ,装修建材,海螺新材,6.26,10.02,55384735.0,,2253600000.0,2761716888.32,2.49,45441302.0,93039,93039,0,1/1,1.0,U
4,20250116,000620.SZ,房地产开发,新华联,1.87,4.47,387200576.0,,8736129003.8,10980294364.16,4.35,,93715,,1,0/0,,Z
5,20250116,000707.SZ,化学原料,双环科技,7.37,7.28,241551775.0,,3420754288.05,3420754251.2,7.07,,112615,,1,0/0,,Z
6,20250116,000759.SZ,商业百货,中百集团,10.6,9.96,2615665424.0,,6950483865.0,7101699977.6,38.85,31337840.0,102927,144412,4,14/28,1.0,U
7,20250116,000903.SZ,汽车零部件,云内动力,2.99,6.41,784059776.0,,5741582327.52,5829809812.32,13.6,,94036,,1,0/0,,Z
8,20250116,000981.SZ,汽车零部件,山子高科,2.48,8.3,3119219120.0,,16182385520.96,24793728020.48,19.35,,94221,,1,0/0,,Z
9,20250116,001338.SZ,农牧饲渔,永顺泰,10.75,10.03,124663082.0,,2536510670.75,5393606444.0,4.98,69845072.0,93306,93306,0,1/1,1.0,U
10,20250116,002035.SZ,家电行业,华帝股份,7.65,8.51,493287008.0,,5971001271.3,6484550162.4,8.31,,102024,,2,0/0,,Z
11,20250116,002076.SZ,家电行业,星光股份,3.08,10.0,532199216.0,,3182413788.4,3416103447.68,16.9,40893468.0,93648,100048,2,1/1,1.0,U
12,20250116,002109.SZ,化学原料,兴化股份,3.43,9.94,61136892.0,,4377605588.93,4377605606.08,1.41,27084652.0,93521,93754,1,1/1,1.0,U
13,20250116,002117.SZ,造纸印刷,东港股份,13.14,-10.0,895824480.0,146298789.0,6879508495.2,6881693414.4,12.69,68012153.0,,112045,6,,1.0,D
14,20250116,002122.SZ,通用设备,汇洲智能,5.1,9.91,275439488.0,,10137451243.8,10202426294.4,2.72,224536170.0,92500,92500,0,5/8,3.0,U
15,20250116,002123.SZ,通信服务,梦网科技,11.89,9.99,46465787.0,,8504190521.0,9519014719.52,0.55,385710743.0,92500,92500,0,1/1,1.0,U
16,20250116,002164.SZ,通用设备,宁波东力,7.03,10.02,1004725232.0,,3372819782.54,3741181082.88,30.42,17650924.0,93906,144506,10,4/4,4.0,U
