,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20241008,000002.SZ,房地产开发,万  科Ａ,10.38,6.79,11307302912.0,,100861794278.7,123840764651.52,11.29,,92500,,2,3/4,,Z
1,20241008,000004.SZ,软件开发,国华网安,17.93,10.0,634826096.0,,2264345507.49,2373578456.26,28.46,15157071.0,92500,141354,1,6/10,2.0,U
2,20241008,000009.SZ,综合行业,中国宝安,10.35,7.7,821088432.0,,26407303853.4,26694864568.8,3.12,,92500,,1,1/2,,Z
3,20241008,000010.SZ,工程建设,美丽生态,2.26,3.67,152480836.0,,1188650075.86,2598214170.88,12.75,,93006,,1,0/0,,Z
4,20241008,000016.SZ,家电行业,深康佳Ａ,3.64,9.97,477447312.0,,5811601432.0,8764921285.12,8.42,5206368.0,144548,144548,0,1/1,1.0,U
5,20241008,000021.SZ,消费电子,深科技,18.18,9.98,2249598512.0,,28368503102.34,28371482277.12,8.01,51034896.0,92500,142309,1,1/1,1.0,U
6,20241008,000027.SZ,电力行业,深圳能源,7.69,10.01,917426352.0,,36584328454.04,36584327746.56,2.53,9402455.0,92500,142912,3,1/1,1.0,U
7,20241008,000032.SZ,通信设备,深桑达Ａ,19.04,9.99,1116331344.0,,12276302961.44,21666743777.28,9.27,7157136.0,92500,144248,1,3/3,3.0,U
8,20241008,000034.SZ,计算机设,神州数码,33.86,10.01,2013258512.0,,18640258882.18,22672040560.64,10.97,24616558.0,92500,144533,2,2/2,2.0,U
9,20241008,000055.SZ,装修装饰,方大集团,4.26,5.97,119858080.0,,2879139867.54,4574704194.24,4.18,,93006,,1,0/0,,Z
10,20241008,000062.SZ,电子元件,深圳华强,32.33,10.0,3645500976.0,,33766110432.78,33814248574.24,11.04,249753323.0,131906,131906,0,16/30,2.0,U
11,20241008,000063.SZ,通信设备,中兴通讯,34.27,10.02,10762270208.0,,138008390578.25,163922036170.24,7.86,211635481.0,92500,143039,9,1/1,1.0,U
12,20241008,000069.SZ,房地产开发,华侨城Ａ,3.21,9.93,1907349808.0,,22131709036.47,25801203025.92,8.74,21465270.0,92500,142321,17,4/4,4.0,U
13,20241008,000096.SZ,石油行业,广聚能源,10.37,4.96,117263345.0,,5297493760.0,5475360000.0,2.22,,93003,,3,0/0,,Z
14,20241008,000158.SZ,综合行业,常山北明,14.51,10.01,212914197.0,,23039250933.1,23195928607.2,0.92,1771710858.0,92500,92500,0,8/14,2.0,U
15,20241008,000159.SZ,石油行业,国际实业,7.41,6.93,315279712.0,,3561883208.13,3561883260.0,9.06,,92500,,1,0/0,,Z
16,20241008,000166.SZ,证券,申万宏源,6.29,9.97,847960624.0,,141748341017.64,157501250577.92,0.6,563712768.0,92500,92500,0,2/2,2.0,U
17,20241008,000301.SZ,化学原料,东方盛虹,9.52,2.59,610259072.0,,52331552126.56,62938762915.84,1.15,,93006,,1,0/0,,Z
18,20241008,000333.SZ,家电行业,美的集团,80.19,5.43,11050055936.0,,551896239104.1,613204826319.36,1.97,,92500,,2,0/0,,Z
19,20241008,000402.SZ,房地产开发,金 融 街,3.85,10.0,875900992.0,,11504685122.7,11507380130.4,7.68,59108460.0,92500,105512,10,5/5,5.0,U
20,20241008,000403.SZ,生物制品,派林生物,25.4,2.54,773162832.0,,17432337982.6,18619299718.4,4.4,,92500,,1,0/0,,Z
21,20241008,000409.SZ,互联网服,云鼎科技,9.72,9.95,575344640.0,,4115042141.4,6574126976.64,14.19,6319837.0,92500,145203,1,1/1,1.0,U
22,20241008,000420.SZ,化纤行业,吉林化纤,3.54,3.51,454471200.0,,8701384226.22,8704393909.44,5.2,,92500,,1,0/0,,Z
23,20241008,000421.SZ,燃气,南京公用,5.91,4.79,400063952.0,,3393890984.94,3408298134.72,11.66,,92500,,1,0/0,,Z
24,20241008,000503.SZ,软件开发,国新健康,10.27,9.96,510901120.0,,9808560889.4,10078079662.56,5.25,52675251.0,92500,110339,6,2/2,2.0,U
25,20241008,000504.SZ,医疗服务,南华生物,9.16,7.89,185051440.0,,2845725301.16,3023011632.64,6.61,,93003,,3,0/0,,Z
26,20241008,000516.SZ,医疗服务,国际医学,6.01,10.07,630608736.0,,13301465728.51,13584900147.2,4.83,6736609.0,92500,145012,4,2/2,2.0,U
27,20241008,000519.SZ,专用设备,中兵红箭,16.19,9.99,1716424368.0,,22545529918.58,22545529821.44,7.74,22026365.0,92500,145233,1,1/1,1.0,U
28,20241008,000531.SZ,电力行业,穗恒运Ａ,5.95,6.06,172659116.0,,5412984314.85,6196337901.6,3.19,,93006,,2,0/0,,Z
29,20241008,000532.SZ,综合行业,华金资本,15.47,10.03,762871264.0,,5314714570.62,5332637957.92,14.81,4737176.0,145645,145645,0,1/1,1.0,U
30,20241008,000533.SZ,电网设备,顺钠股份,3.98,4.46,170091031.0,,2725911552.0,2749447680.0,6.24,,92500,,1,0/0,,Z
