,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20240809,000011.SZ,房地产开发,深物业A,9.39,9.95,472579744.0,,4943605348.77,5596243636.32,9.99,45346779.0,102206,143027,7,3/6,2.0,U
1,20240809,000014.SZ,房地产开发,沙河股份,9.06,5.47,184578565.0,,2192938789.44,2192938789.44,8.42,,103739,,2,0/0,,Z
2,20240809,000017.SZ,珠宝首饰,深中华A,6.14,0.99,356847520.0,,1860327685.1,4231595457.92,18.55,,104757,,1,0/0,,Z
3,20240809,000056.SZ,房地产服务,皇庭国际,1.88,5.03,179563573.0,,1699010112.04,2274966793.6,10.41,,100848,,2,0/0,,Z
4,20240809,000509.SZ,光学光电,华塑控股,2.93,10.15,74192264.0,,3144255687.44,3144265180.64,2.37,20699571.0,92500,100839,1,2/2,2.0,U
5,20240809,000536.SZ,光学光电,华映科技,2.08,10.05,125652554.0,,5747211633.28,5753348224.0,2.27,47981856.0,140648,140648,0,1/1,1.0,U
6,20240809,000558.SZ,旅游酒店,莱茵体育,2.54,9.96,291504304.0,,3273258904.32,3274628838.08,9.06,24669711.0,100257,103915,5,1/1,1.0,U
7,20240809,000597.SZ,化学制药,东北制药,5.89,10.09,1456646304.0,,8286438313.32,8417418224.96,17.64,68276355.0,92500,132730,2,4/4,4.0,U
8,20240809,000901.SZ,汽车零部件,航天科技,12.43,-9.99,214272069.0,1936402578.0,9921543725.83,9921643501.44,2.16,971561925.0,,92500,0,,1.0,D
9,20240809,000953.SZ,化学制药,河化股份,3.81,-9.93,151919602.0,327012680.0,1394925562.95,1394925551.52,10.77,34562072.0,,94709,7,,1.0,D
10,20240809,002017.SZ,通信设备,东信和平,8.4,6.06,252969239.0,,4864359469.2,4875627993.6,5.17,,133118,,1,0/0,,Z
11,20240809,002072.SZ,贸易行业,凯瑞德,4.18,-9.91,280384144.0,9955506.0,1075128604.0,1536902400.0,23.34,3106576.0,,141654,3,,1.0,D
