,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20230809,000004.SZ,软件开发,国华网安,20.68,3.14,557022768.0,,2459200520.04,2737624231.76,22.24,,94203,,1,0/0,,Z
1,20230809,000518.SZ,生物制品,四环生物,3.05,10.11,111393300.0,,3140083863.65,3140146483.2,3.64,152433247.0,110130,110130,0,1/1,1.0,U
2,20230809,000813.SZ,化学制药,德展健康,3.4,10.03,147093547.0,,7359702866.0,7389834992.0,2.05,68165807.0,100048,100048,0,1/1,1.0,U
3,20230809,000948.SZ,软件开发,南天信息,20.17,9.98,1027372848.0,,7686735425.31,7954255399.68,14.01,126524393.0,144312,144312,0,1/1,1.0,U
4,20230809,000988.SZ,电子元件,华工科技,34.68,-9.99,4083108672.0,309668608.0,34852902584.76,34870833774.72,11.33,27594980.0,,144148,2,,1.0,D
5,20230809,002177.SZ,计算机设,御银股份,5.09,9.94,385524816.0,,3874463686.46,3874463696.64,10.19,83716807.0,94018,94018,0,1/1,1.0,U
6,20230809,002310.SZ,环保行业,东方园林,2.8,5.26,1742390224.0,,7295012583.6,7519293600.0,23.41,,94627,,3,1/2,,Z
7,20230809,002356.SZ,贸易行业,赫美集团,6.04,10.02,233100919.0,,7914798991.36,7919977349.12,3.03,60543745.0,103812,103812,0,1/1,1.0,U
8,20230809,002905.SZ,文化传媒,金逸影视,12.95,3.27,627929840.0,,4525248000.0,4873344000.0,13.75,,93736,,1,2/3,,Z
9,20230809,002907.SZ,中药,华森制药,17.88,10.03,481484800.0,,5403788453.4,7466622201.6,9.25,38052859.0,100854,110009,1,2/2,2.0,U
10,20230809,003005.SZ,互联网服,竞业达,33.45,10.0,217760853.0,,1707414775.5,4963980000.0,12.89,83797903.0,93648,93748,1,1/1,1.0,U
11,20230809,300399.SZ,互联网服,天利科技,18.24,20.0,985277776.0,,3550510264.32,3604224000.0,28.96,18955026.0,102142,144803,3,1/1,1.0,U
12,20230809,300542.SZ,软件开发,新晨科技,15.34,20.03,398443616.0,,3741858588.0,4602430501.76,10.9,119278194.0,93203,93203,0,1/1,1.0,U
13,20230809,301038.SZ,工程建设,深水规院,21.6,10.88,506897088.0,,1065636000.0,3706560000.0,47.04,,95427,,1,0/0,,Z
14,20230809,301281.SZ,化学制药,科源制药,39.6,20.0,549323872.0,,1017369975.6,4288284000.0,60.04,44033457.0,105233,105233,0,2/2,2.0,U
15,20230809,301393.SZ,生物制品,昊帆生物,98.96,20.0,628283424.0,,2315143866.24,10687680000.0,27.86,146246650.0,100957,100957,0,1/1,1.0,U
16,20230809,301515.SZ,医疗器械,港通医疗,42.42,20.0,631465808.0,,1005715163.88,4242000000.0,68.86,62392311.0,130003,141945,1,1/1,1.0,U
17,20230809,600272.SH,医药商业,开开实业,10.32,10.02,140645730.0,,1651200000.0,2507760000.0,8.79,54414264.0,111408,111408,0,1/1,1.0,U
18,20230809,600283.SH,公用事业,钱江水利,15.18,6.3,468473600.0,,5358475606.44,5358475636.8,8.73,,95537,,1,0/0,,Z
19,20230809,600322.SH,房地产开发,天房发展,2.59,10.21,496232192.0,,2863763000.0,2863763000.0,17.67,21389872.0,94609,135209,2,1/1,1.0,U
20,20230809,600613.SH,化学制药,神奇制药,8.7,2.84,983050304.0,,4170083808.6,4646423198.4,22.64,,93321,,1,1/2,,Z
21,20230809,600791.SH,房地产开发,京能置业,5.27,-9.91,460082608.0,28870628.0,2383693177.92,2386677600.0,18.8,358360.0,,143424,3,,1.0,D
22,20230809,601236.SH,证券,红塔证券,9.06,3.78,2115390912.0,,42734096942.52,42734096670.72,4.81,,93800,,2,0/0,,Z
23,20230809,603102.SH,食品饮料,百合股份,47.07,10.0,211966382.0,,1684604704.5,3012480000.0,12.96,16290927.0,103837,103837,0,1/1,1.0,U
24,20230809,603106.SH,计算机设,恒银科技,8.59,9.99,828780576.0,,4471266800.0,4471266800.0,19.01,42681622.0,93316,101843,6,4/4,4.0,U
25,20230809,603122.SH,医疗器械,合富中国,9.33,10.02,232551678.0,,1671140598.84,3713831131.2,14.31,31371014.0,112802,134356,1,1/1,1.0,U
26,20230809,603291.SH,公用事业,联合水务,17.34,10.03,379919232.0,,733864537.74,7338645342.72,52.57,10790682.0,95643,140210,4,1/1,1.0,U
27,20230809,603379.SH,化学制品,三美股份,31.6,7.56,682708464.0,,19291137569.2,19291137664.0,3.71,,144850,,1,1/2,,Z
28,20230809,603616.SH,水泥建材,韩建河山,6.57,10.05,329706176.0,,2505587760.0,2505587760.0,13.52,69360147.0,94734,94734,0,1/1,1.0,U
29,20230809,603716.SH,医药商业,塞力医疗,12.01,9.98,370817136.0,,2417893373.45,2444240503.11,15.5,63526895.0,93137,95837,3,2/2,2.0,U
30,20230809,603963.SH,中药,大理药业,12.36,9.96,228652599.0,,2715492000.0,2715492000.0,8.82,59812919.0,133823,133823,0,1/1,1.0,U
31,20230809,688117.SH,化学制药,圣诺生物,27.2,10.93,360459520.0,,1801222080.0,3046400000.0,19.43,,112743,,2,0/0,,Z
32,20230809,688185.SH,生物制品,康希诺,97.84,19.54,911958256.0,,6585875252.88,24210498118.16,14.45,,104829,,1,0/0,,Z
