,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20220105,000004.SZ,软件服务,国华网安,21.99,10.01,162479285.0,,2558113478.37,3430506541.74,6.5,66618902.0,94903,94903,0,1/1,1.0,U
1,20220105,000056.SZ,房地产服务,皇庭国际,6.92,10.02,509479888.0,,6253803178.36,8127738742.4,8.32,7362880.0,94454,143230,14,3/4,2.0,U
2,20220105,000530.SZ,机械行业,冰山冷热,6.86,9.94,713704960.0,,4105854526.48,5784437832.32,17.7,114279662.0,92500,101915,1,5/5,5.0,U
3,20220105,000537.SZ,房地产,广宇发展,21.14,-10.0,758695792.0,72490855.0,36601942563.62,39373688020.8,2.01,47002993.0,,142130,2,,1.0,D
4,20220105,000546.SZ,水泥建材,金圆股份,14.31,9.99,1396907968.0,,10222278795.99,11172989962.08,13.94,14206968.0,100224,144927,11,1/1,1.0,U
5,20220105,000554.SZ,石油行业,泰山石油,5.98,9.93,174052972.0,,2168645265.8,2875144005.76,8.35,43951146.0,103642,103642,0,1/1,1.0,U
6,20220105,000558.SZ,房地产,莱茵体育,4.66,9.91,270072032.0,,6004018219.82,6007783616.32,4.54,73705202.0,93124,110724,1,3/6,2.0,U
7,20220105,000665.SZ,文化传媒,湖北广电,7.59,10.0,1089012752.0,,7452165303.99,7452580560.48,14.89,102844173.0,93618,102415,2,10/17,2.0,U
8,20220105,000705.SZ,医药商业,浙江震元,8.78,-9.95,410780960.0,76384243.0,2475714827.28,2933602398.4,16.12,3668485.0,,145054,7,,1.0,D
9,20220105,000736.SZ,房地产,中交地产,6.83,4.92,111818713.0,,4749812095.87,4749812143.68,2.34,,110303,,1,0/0,,Z
10,20220105,000762.SZ,采掘行业,西藏矿业,48.33,-10.0,3000159360.0,790915268.0,25170047384.94,25171194255.84,11.69,52198623.0,,132815,16,,1.0,D
11,20220105,000819.SZ,石油行业,岳阳兴长,22.3,10.01,644785424.0,,6671050686.5,6671050708.8,10.26,48721686.0,140103,140103,0,2/2,2.0,U
12,20220105,000863.SZ,房地产,三湘印象,4.15,6.96,515983040.0,,4938321940.1,5084613864.0,10.62,,141803,,3,1/2,,Z
13,20220105,000888.SZ,旅游酒店,峨眉山Ａ,6.91,-1.14,532541776.0,,3640969534.82,3640969548.64,13.86,,93003,,2,0/0,,Z
14,20220105,000921.SZ,家电行业,海信家电,16.55,7.54,489878784.0,,14930273312.9,22553104972.8,3.32,,110112,,1,0/0,,Z
15,20220105,000955.SZ,纺织服装,欣龙控股,5.95,9.98,520366976.0,,3199228278.75,3203450297.6,16.36,9166861.0,92500,145433,8,2/2,2.0,U
16,20220105,000985.SZ,化学制品,大庆华科,15.64,9.99,53446302.0,,2027561780.0,2027561780.0,2.72,25762208.0,95524,95524,0,1/1,1.0,U
17,20220105,000989.SZ,中药,九 芝 堂,10.76,-9.96,816233280.0,91006291.0,6613051238.4,9354251622.4,11.98,14907786.0,,144712,6,,1.0,D
18,20220105,001296.SZ,非金属材,长江材料,48.02,-9.99,528279872.0,105366872.0,986811000.0,3947215668.2,52.3,10928919.0,,142251,4,,2.0,D
19,20220105,002034.SZ,环保工程,旺能环境,19.51,9.98,101835059.0,,8310679440.93,8379330858.24,1.23,64265276.0,92500,92500,0,1/1,1.0,U
