,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20230831,000006.SZ,房地产开发,深振业Ａ,5.23,-9.98,624672896.0,91618613.0,7060434081.08,7060474059.2,8.54,10608788.0,,144018,4,,1.0,D
1,20230831,000090.SZ,房地产开发,天健集团,6.52,-9.94,632185376.0,34277595.0,12182358769.68,12182916268.8,5.01,22493784.0,,130003,1,,1.0,D
2,20230831,000159.SZ,石油行业,国际实业,6.58,6.13,166570459.0,,3162913833.94,3162913880.0,5.25,,100306,,1,0/0,,Z
3,20230831,000536.SZ,光学光电,华映科技,2.08,10.05,279272128.0,,5747211633.28,5753348224.0,4.96,29163056.0,103700,103700,0,1/1,1.0,U
4,20230831,000609.SZ,房地产开发,中迪投资,6.21,-10.0,446269792.0,621315523.0,1813875931.62,1858438879.2,23.79,17683540.0,,134812,0,,1.0,D
5,20230831,000678.SZ,汽车零部件,襄阳轴承,7.3,9.94,192812693.0,,3355166118.1,3355166081.6,5.86,90715588.0,94239,94239,0,1/1,1.0,U
6,20230831,000766.SZ,化学制药,通化金马,7.47,10.01,468306352.0,,7215797252.07,7219715438.88,6.9,71701213.0,112506,112506,0,2/2,2.0,U
7,20230831,000820.SZ,环保行业,神雾节能,4.31,9.95,131807929.0,,1239801325.2,2746526880.96,10.9,33022151.0,101536,101842,1,1/1,1.0,U
8,20230831,001368.SZ,塑料制品,通达创智,27.54,9.98,124943483.0,,771120000.0,3084480000.0,16.58,73881558.0,94600,94600,0,1/1,1.0,U
9,20230831,001896.SZ,电力行业,豫能控股,4.74,9.98,268125856.0,,6260503504.2,7232203494.72,4.37,14019052.0,131054,135645,6,1/1,1.0,U
10,20230831,002426.SZ,通用设备,胜利精密,2.41,10.05,480375376.0,,7592807928.69,8294057685.92,6.56,103084858.0,143627,145212,1,1/1,1.0,U
11,20230831,002565.SZ,包装材料,顺灏股份,3.58,10.15,278456240.0,,3779159617.24,3794760362.24,7.61,40512357.0,105436,105436,0,1/1,1.0,U
12,20230831,002750.SZ,中药,龙津药业,10.99,10.01,370389904.0,,4382110848.99,4401495000.0,8.73,58681709.0,110418,110418,0,1/1,1.0,U
13,20230831,002855.SZ,消费电子,捷荣技术,12.1,10.0,43579360.0,,2978011102.0,2981678152.2,1.46,112459820.0,92500,92500,0,2/2,2.0,U
14,20230831,002907.SZ,中药,华森制药,17.04,10.01,262059856.0,,5263410709.2,7115841292.8,5.27,86932797.0,131957,131957,0,1/1,1.0,U
15,20230831,002941.SZ,工程建设,新疆交建,17.8,10.01,1120873216.0,,11378442469.8,11482432544.0,9.94,41415046.0,93606,134809,6,1/1,1.0,U
16,20230831,300097.SZ,专用设备,智云股份,9.77,20.02,717046976.0,,2638085121.96,2819130217.28,28.15,37020620.0,94736,101430,1,2/2,2.0,U
17,20230831,300521.SZ,专用设备,爱司凯,13.7,3.79,270561472.0,,1972787053.5,1972800000.0,12.79,,93327,,1,0/0,,Z
18,20230831,300576.SZ,电子化学,容大感光,42.41,20.01,1853791856.0,,6019342948.01,10450838277.56,32.37,71528197.0,95954,144700,1,1/1,1.0,U
19,20230831,300765.SZ,食品饮料,新诺威,15.34,20.03,840291600.0,,15075926271.9,17959184734.4,5.79,34528882.0,101042,102224,2,1/1,1.0,U
20,20230831,300814.SZ,电子元件,中富电路,31.36,20.02,376938592.0,,1592962560.0,5512962560.0,24.9,93451796.0,93745,93745,0,1/1,1.0,U
21,20230831,600159.SH,房地产开发,大龙地产,3.53,-9.95,341276560.0,67045996.0,2929911408.96,2929911408.96,11.27,19145195.0,,143608,19,,1.0,D
22,20230831,600266.SH,房地产开发,城建发展,6.87,-9.96,929554224.0,188331825.0,15502413312.0,15502413312.0,5.84,28167.0,,145616,10,,1.0,D
23,20230831,600272.SH,医药商业,开开实业,16.42,9.98,755905936.0,,2627200000.0,3990060000.0,30.25,43015441.0,133201,134016,1,1/1,1.0,U
24,20230831,600293.SH,通信设备,三峡新材,3.13,6.1,387908304.0,,3631253993.98,3631253975.2,10.48,,93350,,3,0/0,,Z
25,20230831,600336.SH,家电行业,澳柯玛,6.06,9.98,117149532.0,,4835969500.14,4835969494.08,2.42,119254097.0,92500,92500,0,1/1,1.0,U
26,20230831,600367.SH,化学原料,红星发展,14.55,9.98,239207975.0,,4266592530.0,4266592646.4,5.87,55596044.0,142023,142023,0,1/1,1.0,U
27,20230831,600376.SH,房地产开发,首开股份,4.49,-10.02,230367049.0,48385587.0,11582247936.58,11582247963.52,1.93,5323793.0,,135023,16,,1.0,D
28,20230831,600540.SH,农牧饲渔,新赛股份,5.94,10.0,171461168.0,,3453379142.4,3453379142.4,5.06,27755838.0,94828,95758,2,1/1,1.0,U
29,20230831,600613.SH,化学制药,神奇制药,8.01,10.03,342472112.0,,3839353023.78,4277913772.32,9.41,51864782.0,133722,133722,0,1/1,1.0,U
30,20230831,600675.SH,房地产开发,中华企业,3.83,-10.09,168571296.0,23739586.0,23348198015.16,23348197693.44,0.69,2238389.0,,143916,12,,1.0,D
31,20230831,600753.SH,贸易行业,庚星股份,12.98,10.0,467357632.0,,2791219200.0,2989387131.5,17.01,43172687.0,93325,95013,3,3/3,3.0,U
32,20230831,603005.SH,半导体,晶方科技,21.34,10.0,916457056.0,,13917344206.04,13939551591.68,6.97,301119307.0,144123,144123,0,1/1,1.0,U
33,20230831,603025.SH,专用设备,大豪科技,15.17,-9.97,1068715392.0,111720614.0,16804331045.21,16826181230.56,6.05,25142758.0,,143754,4,,1.0,D
34,20230831,603101.SH,商业百货,汇嘉时代,6.52,6.89,223225625.0,,3067008000.0,3067008000.0,7.33,,100028,,1,0/0,,Z
35,20230831,603125.SH,化学制品,常青科技,33.79,9.99,247125594.0,,1594012061.83,6506264500.0,15.85,55890923.0,95947,103938,1,1/1,1.0,U
36,20230831,603226.SH,装修建材,菲林格尔,5.91,0.0,120520652.0,,2100956360.7,2100956396.16,5.54,,93031,,1,0/0,,Z
37,20230831,603256.SH,玻璃玻纤,宏和科技,9.08,10.06,130697445.0,,7987925700.0,8013213463.68,1.65,65569186.0,93049,93125,1,2/2,2.0,U
38,20230831,603322.SH,通信服务,超讯通信,25.71,10.01,537514592.0,,4026361856.4,4052123276.4,13.79,76945402.0,100825,101952,1,1/1,1.0,U
39,20230831,603324.SH,环保行业,盛剑环境,37.13,7.84,221751696.0,,1647822011.13,4643875091.0,13.62,,102855,,1,0/0,,Z
40,20230831,603326.SH,装修建材,我乐家居,11.02,9.98,64377916.0,,3476949733.6,3476949821.76,1.87,38735388.0,93021,93021,0,4/4,4.0,U
41,20230831,603569.SH,物流行业,长久物流,13.83,6.06,658531008.0,,8109168554.52,8109168499.2,8.2,,105529,,1,0/0,,Z
42,20230831,603767.SH,汽车零部件,中马传动,18.37,10.0,578263424.0,,5647764650.0,5647764796.96,10.55,63153120.0,93627,94012,1,4/8,3.0,U
43,20230831,603931.SH,电子化学,格林达,29.87,10.02,172352151.0,,5960808810.6,5960808810.6,2.93,11721704.0,95449,112228,2,1/1,1.0,U
44,20230831,603963.SH,中药,大理药业,11.28,10.05,189412270.0,,2478216000.0,2478216000.0,7.96,5503669.0,134003,134003,0,1/1,1.0,U
45,20230831,688291.SH,软件开发,金橙子,32.63,4.92,341236320.0,,811285073.95,3350014421.0,39.29,,93044,,1,0/0,,Z
46,20230831,688496.SH,电子元件,清越科技,17.36,19.97,157651686.0,,1561109197.2,7812000000.0,10.64,75862036.0,95525,95525,0,1/1,1.0,U
47,20230831,688602.SH,化学制品,康鹏科技,15.2,11.93,822901536.0,,1287875860.0,7894500121.6,65.57,,101916,,3,1/2,,Z
48,20230831,688651.SH,软件开发,盛邦安全,78.64,20.01,414793536.0,,1240644064.08,5929377360.0,35.54,63147369.0,101520,101520,0,3/3,3.0,U
