,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20230907,000536.SZ,光学光电,华映科技,2.9,9.85,1659640464.0,,8012939296.4,8021495120.0,20.96,34220290.0,93012,141345,7,5/6,4.0,U
1,20230907,001296.SZ,非金属材,长江材料,24.9,9.98,295240544.0,,937373522.7,2660794901.7,31.87,14065014.0,102351,105354,3,1/1,1.0,U
2,20230907,002093.SZ,通信服务,国脉科技,7.82,5.53,627200272.0,,7873694075.0,7878650000.0,7.87,,100812,,1,0/0,,Z
3,20230907,002133.SZ,房地产开发,广宇集团,3.8,5.56,363004336.0,,2925506763.8,2941747868.8,12.17,,94636,,2,0/0,,Z
4,20230907,002338.SZ,仪器仪表,奥普光电,38.68,5.74,1253331360.0,,9282967920.0,9283200000.0,13.54,,130545,,1,1/2,,Z
5,20230907,002528.SZ,软件开发,英飞拓,9.28,9.95,1140385984.0,,9710956249.28,11123704816.64,12.16,144870525.0,134409,134409,0,1/1,1.0,U
6,20230907,002654.SZ,文化传媒,万润科技,10.47,9.98,692795872.0,,8209280818.89,8850317635.68,8.94,152247411.0,130248,130248,0,1/1,1.0,U
7,20230907,002767.SZ,仪器仪表,先锋电子,16.57,10.03,161030638.0,,2156758175.97,2485500000.0,7.8,67383064.0,103824,103824,0,1/1,1.0,U
8,20230907,002795.SZ,通用设备,永和智控,8.8,-10.02,627269376.0,100568473.0,3206731774.4,3923101529.6,19.04,37409926.0,,135745,4,,1.0,D
9,20230907,002855.SZ,消费电子,捷荣技术,19.1,7.85,692994608.0,,4700827442.0,4706615926.2,14.49,,92500,,5,6/7,,Z
10,20230907,002861.SZ,消费电子,瀛通通讯,12.97,-9.99,318092464.0,623348061.0,1422568964.21,2017492125.05,22.25,40766266.0,,110630,8,,1.0,D
11,20230907,003029.SZ,软件开发,吉大正元,23.43,2.54,281119056.0,,2656044504.63,4322279709.0,10.41,,93739,,1,0/0,,Z
12,20230907,300231.SZ,互联网服,银信科技,13.34,14.41,2187701344.0,,4568156723.56,5588971008.96,49.05,,111721,,6,0/0,,Z
13,20230907,300256.SZ,消费电子,星星科技,3.71,20.06,740841968.0,,5540489462.06,8415739484.32,14.06,69425285.0,101227,101227,0,1/1,1.0,U
14,20230907,300537.SZ,电子化学,广信材料,23.95,9.16,2105904064.0,,3277789407.85,4623010636.8,61.73,,93845,,1,2/3,,Z
15,20230907,300588.SZ,软件开发,熙菱信息,15.71,20.02,353998272.0,,2269665410.05,3008009881.3,16.36,96979401.0,93545,93545,0,1/1,1.0,U
16,20230907,300805.SZ,文化传媒,电声股份,9.71,14.78,475705680.0,,2788121632.0,4109563300.0,17.17,,101933,,4,0/0,,Z
17,20230907,301011.SZ,专用设备,华立科技,24.67,19.99,200086168.0,,1930718309.96,3618891640.0,10.46,26246807.0,93136,93136,0,1/1,1.0,U
18,20230907,301270.SZ,互联网服,汉仪股份,56.64,20.0,528494832.0,,1136505502.08,5664000000.0,50.73,67227658.0,141942,141942,0,1/1,1.0,U
19,20230907,600189.SH,食品饮料,泉阳泉,8.12,3.18,708510544.0,,5807406233.44,5807406200.96,11.87,,94830,,2,1/2,,Z
20,20230907,600246.SH,房地产开发,万通发展,5.59,4.68,332128576.0,,11481911998.18,11481911964.64,2.86,,101749,,2,0/0,,Z
21,20230907,600706.SH,旅游酒店,曲江文旅,17.37,6.7,826232912.0,,4412504313.45,4430388465.45,18.65,,104303,,2,0/0,,Z
22,20230907,600792.SH,煤炭行业,云煤能源,4.32,-10.0,379934912.0,1028535408.0,4276469952.0,4276469952.0,8.81,22225968.0,,133422,11,,1.0,D
23,20230907,600814.SH,商业百货,杭州解百,10.47,9.98,737477504.0,,7486330156.26,7703085059.04,10.36,57702525.0,144523,144523,0,3/5,1.0,U
24,20230907,600850.SH,互联网服,电科数字,25.48,10.02,540746480.0,,14139053190.08,17455694488.96,3.88,100222293.0,93335,95702,1,1/1,1.0,U
25,20230907,600892.SH,游戏,大晟文化,5.64,9.94,64148790.0,,3154562183.04,3155378042.88,2.03,63975089.0,92502,92502,0,1/1,1.0,U
26,20230907,600895.SH,房地产开发,张江高科,19.62,9.98,2400494624.0,,30385288971.0,30385289010.24,8.03,127102872.0,93754,93848,1,2/2,2.0,U
27,20230907,603221.SH,塑料制品,爱丽家居,10.42,10.03,64722185.0,,2500800000.0,2500800000.0,2.66,60277928.0,93538,93538,0,2/4,1.0,U
28,20230907,603226.SH,装修建材,菲林格尔,6.52,-3.98,290214464.0,,2317806340.4,2317806379.52,11.5,,92501,,1,1/2,,Z
29,20230907,603256.SH,玻璃玻纤,宏和科技,10.01,10.0,520733760.0,,8806072275.0,8833950084.96,6.03,32380348.0,100124,144039,4,1/1,1.0,U
30,20230907,603258.SH,游戏,电魂网络,37.58,1.62,1338110048.0,,9198385198.0,9198385198.0,13.98,,93037,,2,0/0,,Z
31,20230907,603324.SH,环保行业,盛剑环境,38.9,-1.82,599081232.0,,1726374258.9,4865250230.0,32.42,,94100,,1,1/2,,Z
32,20230907,603377.SH,汽车服务,东方时尚,6.79,5.11,275773872.0,,4893900715.9,4893900756.64,5.59,,93002,,1,0/0,,Z
33,20230907,603389.SH,装修建材,亚振家居,6.63,9.95,55953289.0,,1742045760.0,1742045760.0,3.23,20388443.0,93025,93025,0,2/4,1.0,U
34,20230907,603767.SH,汽车零部件,中马传动,20.27,-9.99,827651824.0,132500124.0,6231910150.0,6231910312.16,13.07,9343659.0,,145450,5,,1.0,D
35,20230907,605588.SH,半导体,冠石科技,50.66,10.01,67879334.0,,1170223760.26,3703223760.26,5.8,101902590.0,92502,92502,0,2/2,2.0,U
