,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20250729,001216.SZ,装修建材,华瓷股份,16.94,10.0,321026304.0,,4266621898.0,4266621898.0,7.79,20153518.0,93800,145551,1,2/2,2.0,U
1,20250729,001226.SZ,工程机械,拓山重工,49.37,4.4,700014688.0,,3686294979.0,3686294979.0,21.04,,92500,,1,4/5,,Z
2,20250729,001318.SZ,食品饮料,阳光乳业,14.99,9.98,498270832.0,,4237073400.0,4237073400.0,11.91,32486342.0,93000,95736,1,1/1,1.0,U
3,20250729,002097.SZ,工程机械,山河智能,13.32,9.99,4246642544.0,,14288052831.48,14313901956.48,30.68,112821518.0,100200,134715,11,6/7,2.0,U
4,20250729,002317.SZ,中药,众生药业,19.73,9.98,2260132096.0,,15026711420.38,16801209350.4,15.34,104991222.0,94530,142718,3,1/1,1.0,U
5,20250729,002361.SZ,塑料制品,神剑股份,6.91,10.03,1102389088.0,,5591039819.44,6571651684.16,19.96,30381314.0,95924,130939,7,1/1,1.0,U
6,20250729,002370.SZ,化学制药,亚太药业,6.81,10.02,1285388448.0,,5077995879.3,5077995920.16,25.98,76022284.0,94557,101133,1,5/10,2.0,U
7,20250729,002428.SZ,小金属,云南锗业,24.99,9.99,2076949088.0,,16319360268.75,16321468800.0,12.92,126206997.0,93627,100703,1,1/1,1.0,U
8,20250729,002512.SZ,计算机设,达华智能,4.45,-9.92,85954420.0,531152445.0,4597395939.35,5104570649.6,1.87,407071319.0,,92500,0,,1.0,D
9,20250729,002570.SZ,食品饮料,贝因美,6.72,3.54,3409030256.0,,7257568637.76,7257891164.16,45.11,,92500,,1,0/0,,Z
10,20250729,002644.SZ,中药,佛慈制药,10.69,9.98,875529024.0,,5458923330.0,5458923415.52,16.48,12713210.0,93000,145309,3,2/2,2.0,U
11,20250729,002645.SZ,环保行业,华宏科技,15.6,3.04,1625111584.0,,8000649228.0,9071945126.4,20.53,,110439,,1,0/0,,Z
12,20250729,002774.SZ,专用设备,快意电梯,11.11,10.0,154529134.0,,3130486197.85,3740602613.44,5.02,90088768.0,94009,94009,0,1/1,1.0,U
13,20250729,002793.SZ,化学制药,罗欣药业,5.97,9.94,239544556.0,,6483055495.68,6492903225.6,3.88,87939914.0,102739,102739,0,1/1,1.0,U
14,20250729,002827.SZ,化学制品,高争民爆,53.58,8.66,2750190752.0,,14788019722.5,14788080000.0,19.25,,144827,,3,4/7,,Z
15,20250729,002859.SZ,电子元件,洁美科技,24.47,8.56,676689904.0,,9925287858.32,10545033675.52,6.92,,110630,,2,0/0,,Z
16,20250729,002887.SZ,环保行业,绿茵生态,9.39,9.95,228304767.0,,1827297380.4,2873215150.56,13.33,73890426.0,132342,132342,0,2/4,1.0,U
17,20250729,002965.SZ,通用设备,祥鑫科技,39.89,10.01,2162453280.0,,7954927983.01,10586022520.51,27.78,41683055.0,101842,133224,7,1/1,1.0,U
18,20250729,300149.SZ,医疗服务,睿智医药,13.61,20.02,1533799616.0,,6765318833.71,6777290040.0,24.95,210235058.0,133142,133142,0,1/1,1.0,U
19,20250729,300188.SZ,软件开发,国投智能,19.65,18.52,2646634128.0,,16814416378.5,16888729180.8,16.5,,145312,,1,0/0,,Z
20,20250729,300528.SZ,文化传媒,幸福蓝海,21.1,20.02,1271253952.0,,7862029939.4,7862029812.8,16.37,51223267.0,93036,135957,4,3/4,2.0,U
21,20250729,300539.SZ,塑料制品,横河精密,29.5,19.1,1342387856.0,,5074234613.5,6572605900.0,28.93,,104648,,1,2/4,,Z
22,20250729,300885.SZ,通用设备,海昌新材,20.51,20.01,553296768.0,,3425534565.25,5089593418.0,17.43,105715554.0,95827,95827,0,1/1,1.0,U
23,20250729,301038.SZ,工程建设,深水规院,30.67,19.99,1051974464.0,,6841863600.0,6841863600.0,16.88,5528390.0,143715,144557,4,5/7,1.0,U
24,20250729,301372.SZ,环保行业,科净源,29.62,20.02,339759072.0,,1219468580.9,2031085756.6,28.92,20084788.0,94306,110445,1,1/1,1.0,U
25,20250729,600117.SH,钢铁行业,西宁特钢,3.82,10.09,1446376496.0,,12434538753.74,12434538780.48,12.48,114322045.0,131320,131320,0,6/7,1.0,U
26,20250729,600326.SH,水泥建材,西藏天路,17.23,10.03,8130041344.0,,22879091602.69,22893752695.84,37.99,77650630.0,135627,142718,8,6/7,1.0,U
27,20250729,600330.SH,非金属材,天通股份,8.26,6.03,1459215808.0,,10188168276.16,10188168276.16,14.23,,110515,,1,0/0,,Z
28,20250729,600391.SH,航天航空,航发科技,32.03,9.99,1102230512.0,,10574043625.01,10574043400.8,10.95,89598800.0,140340,141101,1,1/1,1.0,U
29,20250729,600500.SH,化学制品,中化国际,4.25,10.1,299915200.0,,15243571700.25,15251225300.0,1.97,89325310.0,93001,93358,2,1/1,1.0,U
30,20250729,600513.SH,化学制药,联环药业,19.21,7.02,1329990864.0,,5483614946.7,5483614985.12,24.38,,101625,,2,1/2,,Z
31,20250729,600551.SH,文化传媒,时代出版,10.22,5.36,783898160.0,,6929724542.58,6929724471.04,11.43,,111954,,1,0/0,,Z
32,20250729,600570.SH,软件开发,恒生电子,37.82,10.01,5977731840.0,,71546645980.14,71546645791.04,8.65,338024570.0,104351,105951,1,1/1,1.0,U
33,20250729,600579.SH,专用设备,中化装备,9.2,10.05,13603129.0,,4551353702.8,4551353638.4,0.3,215348070.0,92501,92501,0,1/1,1.0,U
34,20250729,600581.SH,钢铁行业,八一钢铁,4.07,10.0,563625824.0,,6238894330.9,6262474291.04,9.49,163394386.0,140234,140234,0,1/1,1.0,U
35,20250729,600593.SH,旅游酒店,大连圣亚,34.12,-0.52,759408848.0,,4394656000.0,4394656000.0,16.27,,92503,,1,0/0,,Z
36,20250729,600651.SH,光学光电,飞乐音响,5.18,6.15,727306192.0,,12986405117.7,12986405122.88,5.54,,95130,,1,0/0,,Z
37,20250729,600676.SH,汽车零部件,交运股份,5.53,9.94,163702783.0,,5687565980.32,5687565980.32,2.93,73823841.0,93212,93212,0,1/1,1.0,U
38,20250729,600708.SH,房地产开发,光明地产,3.69,6.34,354168912.0,,8211274974.99,8223669555.84,4.28,,102451,,2,0/0,,Z
39,20250729,600749.SH,旅游酒店,西藏旅游,23.31,10.0,92953613.0,,5290566201.27,5290566201.27,1.76,122083467.0,92502,92502,0,7/7,7.0,U
40,20250729,600829.SH,医药商业,人民同泰,9.45,10.01,438799200.0,,5479947241.65,5479947194.4,8.23,271544795.0,104513,104513,0,1/1,1.0,U
41,20250729,601089.SH,化学制药,福元医药,22.9,9.99,389058272.0,,10992000000.0,10992000000.0,3.69,105889600.0,111222,111222,0,1/1,1.0,U
42,20250729,601696.SH,证券,中银证券,17.9,9.61,5669015296.0,,49726200000.0,49726200000.0,11.98,,143548,,4,0/0,,Z
43,20250729,603063.SH,风电设备,禾望电气,32.53,10.01,2088384800.0,,14787228916.62,14787228721.44,14.55,87800747.0,131418,135409,5,1/1,1.0,U
44,20250729,603214.SH,商业百货,爱婴室,20.74,2.62,877120176.0,,2873320346.64,2873320346.64,29.12,,92501,,3,0/0,,Z
45,20250729,603229.SH,化学制药,奥翔药业,10.54,10.02,492824400.0,,8751331908.3,8751331982.08,5.79,33697760.0,103129,104029,3,1/1,1.0,U
46,20250729,603238.SH,美容护理,诺邦股份,19.13,-1.65,432220240.0,,3395747170.0,3395747170.0,11.95,,92502,,1,1/2,,Z
47,20250729,603280.SH,专用设备,南方路机,45.34,10.0,587967456.0,,1266875181.78,4915158281.78,47.77,35483084.0,93836,111824,14,6/7,2.0,U
48,20250729,603282.SH,专用设备,亚光股份,19.75,10.03,71275796.0,,1267643065.25,2642945000.0,5.75,32767225.0,94124,94124,0,1/1,1.0,U
