,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20230804,000609.SZ,房地产开发,中迪投资,6.38,10.0,435093936.0,,1863528757.86,1909314017.6,24.39,28838876.0,133748,134918,1,1/1,1.0,U
1,20230804,000627.SZ,保险,天茂集团,3.91,10.14,609877440.0,,17800291285.15,19317860359.68,3.49,66204120.0,94315,104839,1,1/1,1.0,U
2,20230804,000719.SZ,文化传媒,中原传媒,11.18,10.04,496425648.0,,7458709530.74,11439417857.92,6.79,78822354.0,94336,94336,0,1/1,1.0,U
3,20230804,000838.SZ,房地产开发,财信发展,4.86,1.25,1012883456.0,,5121302055.3,5348246175.36,18.93,,93018,,1,1/2,,Z
4,20230804,000936.SZ,化纤行业,华西股份,10.87,10.02,1038935312.0,,9628343150.93,9630960005.6,11.17,64203687.0,100412,100412,0,1/1,1.0,U
5,20230804,002084.SZ,装修装饰,海鸥住工,4.66,9.91,131863642.0,,3016936164.04,3033005959.68,4.47,206905160.0,105412,105412,0,1/1,1.0,U
6,20230804,002095.SZ,互联网服,生 意 宝,22.65,10.0,398340432.0,,5701195599.75,5724108000.0,7.16,21182800.0,103021,103021,0,1/1,1.0,U
7,20230804,002177.SZ,计算机设,御银股份,4.85,7.06,901429664.0,,3691777775.9,3691777785.6,24.41,,134957,,11,0/0,,Z
8,20230804,002376.SZ,计算机设,新北洋,8.51,5.98,372425424.0,,5321967656.53,5518481061.6,6.9,,94024,,1,0/0,,Z
9,20230804,002400.SZ,文化传媒,省广集团,6.71,10.0,2342795200.0,,11321038733.51,11697792182.56,21.31,54680883.0,104221,142724,2,1/1,1.0,U
10,20230804,002670.SZ,证券,国盛金控,10.28,4.05,1651268960.0,,16688044517.52,19892670263.68,9.81,,132339,,1,0/0,,Z
11,20230804,002777.SZ,互联网服,久远银海,33.35,7.79,1368767632.0,,13299916101.4,13614505184.0,10.44,,130203,,2,0/0,,Z
12,20230804,002830.SZ,装修装饰,名雕股份,14.87,9.99,65336655.0,,994096675.0,1982765800.0,6.64,31398019.0,93118,93118,0,1/1,1.0,U
13,20230804,002896.SZ,通用设备,中大力德,33.67,5.91,966875136.0,,5089937165.95,5089937165.95,19.08,,111318,,1,0/0,,Z
14,20230804,002945.SZ,证券,华林证券,15.45,3.14,1679393632.0,,41715000000.0,41715000000.0,3.97,,135209,,1,0/0,,Z
15,20230804,002961.SZ,多元金融,瑞达期货,18.9,5.12,699614000.0,,8411053977.9,8411053996.8,8.35,,134733,,2,0/0,,Z
16,20230804,003011.SZ,塑料制品,海象新材,28.88,-10.0,33318856.0,71726368.0,1596492031.6,2965282880.0,2.09,86969520.0,,92500,0,,1.0,D
17,20230804,300380.SZ,软件开发,安硕信息,23.72,19.98,406818624.0,,2955270696.44,3315132106.0,14.09,43022126.0,93212,93348,1,1/1,1.0,U
18,20230804,300675.SZ,工程咨询,建科院,18.53,11.22,581421648.0,,2717733951.0,2717733951.0,20.8,,95948,,1,0/0,,Z
19,20230804,300803.SZ,软件开发,指南针,68.99,9.53,4774427904.0,,27854168168.9,28166946890.08,16.93,,133657,,1,0/0,,Z
20,20230804,301289.SZ,专业服务,国缆检测,61.44,20.0,660943456.0,,1557497917.44,4792320000.0,52.61,15736012.0,145615,145615,0,3/4,1.0,U
21,20230804,301299.SZ,互联网服,卓创资讯,73.8,20.0,502280480.0,,1107000000.0,4428000000.0,49.17,27468360.0,130312,130312,0,1/1,1.0,U
22,20230804,600050.SH,通信服务,中国联通,5.48,7.45,5285652480.0,,169691774669.76,174285877913.6,3.13,,103213,,1,0/0,,Z
23,20230804,600155.SH,证券,华创云信,8.32,4.26,2921571168.0,,18815044701.44,18815044751.36,15.27,,131219,,1,0/0,,Z
24,20230804,600239.SH,房地产开发,云南城投,3.73,5.67,1603133296.0,,5989212170.57,5989212181.76,26.61,,92502,,2,3/4,,Z
25,20230804,600446.SH,互联网服,金证股份,15.79,7.86,1963443504.0,,14855468928.95,14855468976.32,13.32,,133455,,1,0/0,,Z
26,20230804,600468.SH,电网设备,百利电气,6.96,9.95,1321777824.0,,7570637834.16,7570637882.88,19.31,64589398.0,142517,143256,2,3/4,1.0,U
27,20230804,600613.SH,化学制药,神奇制药,8.02,7.8,675050848.0,,3844146223.56,4283254488.64,17.9,,100836,,4,1/2,,Z
28,20230804,600683.SH,房地产开发,京投发展,8.48,9.99,1107055728.0,,6281794022.56,6281794048.0,17.79,37479056.0,93035,112738,14,2/2,2.0,U
29,20230804,600705.SH,多元金融,中航产融,4.36,5.06,2931366224.0,,38387292271.88,38476538746.88,7.44,,94509,,1,0/0,,Z
30,20230804,600724.SH,水泥建材,宁波富达,4.44,1.83,250847721.0,,6415545428.16,6416870359.68,3.73,,93114,,3,0/0,,Z
31,20230804,600851.SH,化学制药,海欣股份,7.39,9.97,317974832.0,,5455343152.9,8920148924.32,5.95,10627499.0,95941,130632,11,1/1,1.0,U
32,20230804,600864.SH,证券,哈投股份,6.74,5.64,1327715264.0,,14023045304.8,14023045358.72,9.49,,112906,,1,0/0,,Z
33,20230804,600881.SH,水泥建材,亚泰集团,2.5,2.88,472180224.0,,8122283970.0,8122283960.0,5.72,,135415,,1,0/0,,Z
34,20230804,601059.SH,证券,信达证券,19.98,10.02,3440631024.0,,6479514000.0,64795140000.0,54.14,82213704.0,94043,145643,11,1/1,1.0,U
35,20230804,601099.SH,证券,太平洋,4.81,5.48,11489624832.0,,32786481739.7,32786481960.96,35.27,,131739,,3,0/0,,Z
36,20230804,601136.SH,证券,首创证券,22.09,10.01,1916784352.0,,6037943642.0,60379343818.72,32.18,163925957.0,93630,93630,0,3/6,2.0,U
37,20230804,601456.SH,证券,国联证券,12.05,3.43,4763713536.0,,28789054674.4,34122866674.4,15.88,,92501,,2,1/2,,Z
38,20230804,601528.SH,银行,瑞丰银行,6.08,3.93,761428288.0,,4796734600.96,11929941263.36,15.67,,134346,,1,0/0,,Z
39,20230804,603038.SH,装修装饰,华立股份,11.16,0.54,445363888.0,,2306489618.52,2306489618.52,18.95,,95940,,1,1/2,,Z
40,20230804,603106.SH,计算机设,恒银科技,6.45,10.07,122758773.0,,3357354000.0,3357354000.0,3.72,60049687.0,93721,93721,0,1/1,1.0,U
41,20230804,603383.SH,软件开发,顶点软件,68.97,10.0,538905472.0,,11646861548.52,11808854836.02,4.7,31146300.0,93848,104148,8,3/6,2.0,U
42,20230804,603536.SH,食品饮料,惠发食品,9.49,-2.06,515686192.0,,2321655427.0,2321655427.0,21.08,,92500,,1,3/4,,Z
43,20230804,603828.SH,装修装饰,柯利达,5.13,10.09,459644640.0,,3057170276.25,3057275620.8,15.3,28230097.0,93402,130802,3,6/10,3.0,U
