,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20250829,000061.SZ,贸易行业,农 产 品,8.77,4.03,1209951728.0,,14882102462.62,14882375402.56,7.89,,93336,,8,2/3,,Z
1,20250829,000796.SZ,旅游酒店,凯撒旅业,5.92,10.04,994980304.0,,7878139515.2,9494430359.04,13.01,141842767.0,94539,94539,0,1/1,1.0,U
2,20250829,000831.SZ,小金属,中国稀土,58.32,10.0,5200740608.0,,61890397464.24,61890397056.0,8.54,436299676.0,93706,94621,3,2/2,2.0,U
3,20250829,000839.SZ,综合行业,国安股份,3.06,10.07,649340672.0,,11994668637.12,11994668637.12,5.62,119328889.0,134733,134733,0,1/1,1.0,U
4,20250829,000892.SZ,文化传媒,欢瑞世纪,5.18,4.44,951334528.0,,3682132831.72,5081478886.4,25.03,,93000,,2,0/0,,Z
5,20250829,000920.SZ,环保行业,沃顿科技,13.19,10.01,368052000.0,,5565883225.0,6233872572.8,6.84,91547833.0,95621,95621,0,1/1,1.0,U
6,20250829,001301.SZ,非金属材,尚太科技,60.31,9.99,1029079168.0,,9733815376.25,15731100578.5,10.92,38392139.0,130742,134136,1,1/1,1.0,U
7,20250829,002048.SZ,汽车零部件,宁波华翔,27.28,10.0,1964745136.0,,19363381728.24,22201367513.6,10.37,39895308.0,103012,144039,6,1/1,1.0,U
8,20250829,002053.SZ,综合行业,云南能投,14.99,9.98,1170163040.0,,13801636855.61,13801734785.28,8.76,28249854.0,135815,143142,1,3/3,3.0,U
9,20250829,002074.SZ,电池,国轩高科,36.47,10.02,3045143792.0,,63003239925.85,65845034587.36,5.02,311801359.0,100042,100042,0,1/1,1.0,U
10,20250829,002115.SZ,互联网服,三维通信,10.47,9.98,3529232752.0,,7875487220.04,8491079204.16,45.49,81001615.0,93042,131648,13,2/2,2.0,U
11,20250829,002156.SZ,半导体,通富微电,33.09,10.01,5795766528.0,,50212494025.98,50217281818.08,11.73,343713109.0,94830,100206,1,1/1,1.0,U
12,20250829,002210.SZ,环保行业,飞马国际,3.53,9.97,1040796368.0,,9376586059.22,9394151671.04,11.3,84091476.0,94709,95427,2,1/1,1.0,U
13,20250829,002217.SZ,光学光电,合力泰,3.51,-10.0,2042393440.0,323114219.0,19937984242.41,26252690181.12,10.11,97924061.0,,134251,1,,1.0,D
14,20250829,002229.SZ,造纸印刷,鸿博股份,21.47,-9.98,3114594704.0,245743515.0,10588237542.47,10653231247.36,28.29,57211409.0,,144536,1,,1.0,D
15,20250829,002256.SZ,电网设备,兆新股份,3.22,9.9,103679505.0,,6282521221.34,6395323762.24,1.65,260617449.0,92500,92500,0,2/2,2.0,U
16,20250829,002272.SZ,工程机械,川润股份,17.48,-9.99,1960292144.0,174680327.0,6755894983.04,8475655134.08,28.24,5871934.0,,145245,4,,1.0,D
17,20250829,002277.SZ,商业百货,友阿股份,8.34,10.03,1323771392.0,,11627401152.0,11627401152.0,11.6,45947562.0,94357,144921,18,1/1,1.0,U
18,20250829,002436.SZ,电子元件,兴森科技,21.0,10.01,5174399488.0,,31720442376.0,35693144928.0,17.16,217912863.0,143518,143518,0,1/1,1.0,U
19,20250829,002484.SZ,电子元件,江海股份,33.31,10.01,4400009984.0,,27329931147.15,28330952308.16,16.67,50501957.0,132851,134321,1,1/1,1.0,U
20,20250829,002530.SZ,互联网服,金财互联,11.7,9.96,1385118864.0,,8132943007.8,9116618659.2,17.55,236274866.0,95333,95333,0,1/1,1.0,U
21,20250829,002561.SZ,商业百货,徐家汇,9.3,4.03,535209168.0,,3854287973.1,3866595974.4,13.62,,94257,,1,0/0,,Z
22,20250829,002564.SZ,专业服务,天沃科技,9.19,10.06,203594599.0,,7893332143.63,7893332171.2,2.61,103806545.0,93157,93157,0,1/1,1.0,U
