,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20240801,000008.SZ,交运设备,神州高铁,2.34,9.86,259351095.0,,6261721268.4,6356323771.2,4.22,53257403.0,94212,94212,0,1/1,1.0,U
1,20240801,000016.SZ,家电行业,深康佳Ａ,2.78,9.88,100125693.0,,4438530764.0,6694088234.24,2.27,56789006.0,92500,93100,1,3/4,2.0,U
2,20240801,000518.SZ,生物制品,四环生物,2.13,9.79,81459139.0,,2192911026.09,2192954757.12,3.85,22894302.0,145242,145242,0,1/1,1.0,U
3,20240801,000524.SZ,旅游酒店,岭南控股,9.8,4.81,497203296.0,,6566570379.6,6568044201.6,7.6,,111924,,1,0/0,,Z
4,20240801,000531.SZ,电力行业,穗恒运Ａ,5.1,2.41,100191868.0,,4639700841.3,5311146772.8,2.13,,111127,,1,0/0,,Z
5,20240801,000547.SZ,通信设备,航天发展,7.19,9.94,199715545.0,,11420241504.24,11492986875.68,1.78,65086756.0,93354,93354,0,1/1,1.0,U
6,20240801,000572.SZ,汽车整车,海马汽车,4.05,10.05,713020608.0,,6650728657.2,6660777549.6,10.9,53381344.0,94445,102409,3,1/1,1.0,U
7,20240801,000626.SZ,贸易行业,远大控股,4.96,9.98,71394705.0,,2489669693.6,2524344701.44,2.96,112714011.0,104742,104742,0,1/1,1.0,U
8,20240801,000670.SZ,半导体,盈方微,4.87,9.93,160591111.0,,3516659687.44,4136029443.2,4.77,49790880.0,132800,132800,0,1/1,1.0,U
9,20240801,000712.SZ,证券,锦龙股份,12.98,10.0,1349207376.0,,11620225259.5,11630080000.0,11.62,87189048.0,92500,111918,8,6/9,2.0,U
10,20240801,000861.SZ,商业百货,海印股份,0.77,-10.47,63029967.0,637000441.0,1837833993.38,1932118459.04,3.43,235521255.0,,92500,0,,1.0,D
