,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20220608,000025.SZ,汽车服务,特  力Ａ,25.98,9.99,1281338976.0,,10204380753.6,11198895153.6,13.06,90042601.0,94318,110633,2,10/18,2.0,U
1,20220608,000502.SZ,房地产服务,绿景退,0.54,3.85,6502466.0,,99007896.78,99802587.78,6.43,,95048,,1,0/0,,Z
2,20220608,000572.SZ,汽车整车,海马汽车,6.14,10.04,511726704.0,,10082833075.36,10098067692.48,5.35,69473479.0,135224,135224,0,1/1,1.0,U
3,20220608,000599.SZ,橡胶制品,青岛双星,5.84,9.98,1098283200.0,,4769787628.88,4770068083.2,24.42,13334080.0,93145,144400,11,6/8,4.0,U
4,20220608,000601.SZ,电力行业,韶能股份,5.68,6.57,284386784.0,,6133614916.08,6137533451.52,4.65,,102518,,1,0/0,,Z
5,20220608,000619.SZ,装修建材,海螺新材,7.55,-10.01,697222736.0,233851057.0,2718000000.0,2718000000.0,24.62,9483857.0,,144503,3,,1.0,D
6,20220608,000633.SZ,小金属,合金投资,6.06,9.98,46203948.0,,2333713714.38,2333744590.08,1.99,23142534.0,93157,93157,0,1/1,1.0,U
7,20220608,000690.SZ,电力行业,宝新能源,4.92,10.07,558045152.0,,10698398796.0,10705368251.52,5.29,18811128.0,93424,134242,2,1/1,1.0,U
8,20220608,000762.SZ,采掘行业,西藏矿业,45.91,7.59,3093598112.0,,23909722231.38,23910811675.68,12.94,,95121,,1,0/0,,Z
9,20220608,000767.SZ,电力行业,晋控电力,4.05,6.02,967592448.0,,11794582011.6,12461616007.2,8.34,,141309,,1,0/0,,Z
10,20220608,000790.SZ,中药,华神科技,4.92,3.58,230400625.0,,3032493974.88,3078805954.56,7.52,,95800,,1,0/0,,Z
11,20220608,000819.SZ,石油行业,岳阳兴长,14.52,7.16,658484000.0,,4343661702.6,4343661717.12,15.21,,95006,,3,1/2,,Z
12,20220608,000821.SZ,专用设备,京山轻机,10.98,10.02,440731840.0,,6485711396.04,6839165128.32,7.19,44546343.0,143924,143924,0,1/1,1.0,U
13,20220608,000880.SZ,通用设备,潍柴重机,10.44,10.01,148925082.0,,1692971280.0,3458987147.52,8.97,27346014.0,94027,94027,0,1/1,1.0,U
14,20220608,000899.SZ,电力行业,赣能股份,6.81,10.02,448572976.0,,6644346375.45,6644365545.6,6.79,34988091.0,93000,130151,4,2/2,2.0,U
15,20220608,000909.SZ,综合行业,数源科技,15.07,10.0,973524800.0,,5838477630.48,6839197122.56,17.88,105893243.0,131148,131148,0,10/16,1.0,U
16,20220608,000966.SZ,电力行业,长源电力,6.44,10.09,580691616.0,,7137349475.2,17705670362.24,8.15,51741265.0,93000,112842,6,1/1,1.0,U
17,20220608,000982.SZ,纺织服装,中银绒业,2.18,10.1,552243776.0,,9290891975.54,9290891982.08,6.09,34729309.0,100509,100509,0,1/1,1.0,U
