,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20241129,000409.SZ,互联网服,云鼎科技,11.0,10.0,618635664.0,,4656767445.0,7462845632.0,13.31,80637568.0,92500,95857,2,2/4,1.0,U
1,20241129,000564.SZ,商业百货,供销大集,3.33,9.9,5563555840.0,,47409674924.61,60133350988.8,12.19,381600414.0,143218,143218,0,2/2,2.0,U
2,20241129,000619.SZ,装修建材,海螺新材,6.17,9.98,132021070.0,,2221200000.0,2722011693.44,6.08,48826295.0,94706,94706,0,1/1,1.0,U
3,20241129,000631.SZ,房地产开发,顺发恒业,3.4,10.03,170811333.0,,8143948885.6,8143948899.2,2.14,23156193.0,102218,102542,1,1/1,1.0,U
4,20241129,000679.SZ,商业百货,大连友谊,5.61,10.0,258977789.0,,1999404000.0,1999404000.0,14.02,39835566.0,145448,145448,0,1/1,1.0,U
5,20241129,000712.SZ,证券,锦龙股份,19.72,9.98,3941064912.0,,17652396947.0,17669120000.0,23.73,116536286.0,110342,142739,7,4/4,4.0,U
6,20241129,000716.SZ,食品饮料,黑芝麻,8.07,9.95,612516768.0,,5654582309.52,6080660684.64,10.83,292408646.0,93000,93000,0,3/5,2.0,U
7,20241129,000753.SZ,汽车服务,漳州发展,5.28,10.0,1718915712.0,,5235020054.88,5235020060.16,33.48,31559616.0,93100,143118,18,4/4,4.0,U
8,20241129,000803.SZ,综合行业,山高环能,5.96,-1.97,627029264.0,,2734234763.12,2807090291.84,21.5,,93000,,2,3/6,,Z
9,20241129,000911.SZ,食品饮料,广农糖业,8.58,10.0,264227630.0,,2780614439.46,3434744089.92,9.86,29326440.0,140851,140851,0,1/1,1.0,U
10,20241129,000925.SZ,交运设备,众合科技,9.14,9.99,1135721728.0,,4973680000.28,6198813369.28,24.23,22245297.0,140406,140600,1,2/2,2.0,U
11,20241129,000957.SZ,汽车整车,中通客车,12.83,10.03,414551920.0,,7606957498.88,7606957498.88,5.45,136365797.0,93000,93000,0,1/1,1.0,U
12,20241129,000997.SZ,互联网服,新 大 陆,21.37,8.98,1073201712.0,,21933029705.58,22055185113.28,4.98,,112351,,1,0/0,,Z
13,20241129,001209.SZ,纺织服装,洪兴股份,19.5,9.98,415845632.0,,785613250.5,2564693040.0,54.85,27155505.0,141212,141212,0,3/3,3.0,U
14,20241129,001228.SZ,物流行业,永泰运,25.09,3.34,342530608.0,,1376553039.81,2605963039.81,24.29,,93609,,3,1/2,,Z
15,20241129,001229.SZ,计算机设,魅视科技,47.73,-9.99,1013812848.0,1178425060.0,1403544036.57,4773000000.0,70.82,5130975.0,,150000,5,,1.0,D
16,20241129,002009.SZ,专用设备,天奇股份,14.25,10.04,667684448.0,,5707474224.75,5731823100.0,12.09,35619157.0,134757,142951,1,1/1,1.0,U
