,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20220622,000017.SZ,交运设备,深中华A,5.49,10.02,470337520.0,,1663365733.92,3026900256.48,32.04,20858211.0,93000,143712,0,5/6,1.0,U
1,20220622,000020.SZ,光学光电,深华发Ａ,10.91,9.98,194453012.0,,1976514415.81,3089289041.12,10.46,5418997.0,104845,142209,6,2/2,2.0,U
2,20220622,000037.SZ,电力行业,深南电A,10.26,9.97,227626854.0,,3477064300.56,6184344193.92,6.75,75434598.0,93142,93142,0,5/7,4.0,U
3,20220622,000068.SZ,环保行业,华控赛格,4.19,9.97,352994880.0,,4217953434.16,4217953467.68,8.87,41065938.0,102651,102651,0,2/2,2.0,U
4,20220622,000534.SZ,生物制品,万泽股份,12.68,9.97,162878287.0,,6243841169.28,6347900958.72,2.66,19707256.0,104442,142100,1,1/1,1.0,U
5,20220622,000633.SZ,小金属,合金投资,7.71,9.99,225156644.0,,2969130814.83,2969170097.28,7.88,70297467.0,112351,112351,0,1/1,1.0,U
6,20220622,000700.SZ,汽车零部件,模塑科技,5.72,10.0,415587760.0,,5245820477.04,5245820511.36,8.12,77687100.0,110942,110942,0,1/1,1.0,U
7,20220622,000821.SZ,专用设备,京山轻机,16.61,10.0,1397134320.0,,9811262867.78,10345950162.24,15.11,132687324.0,95254,95254,0,3/5,1.0,U
8,20220622,000868.SZ,汽车整车,安凯客车,5.57,10.08,244260967.0,,4084643465.76,4084643465.76,6.06,99709639.0,93257,93257,0,1/1,1.0,U
9,20220622,001201.SZ,农牧饲渔,东瑞股份,41.99,6.84,362779440.0,,4015967941.44,8935707144.0,9.33,,132654,,3,0/0,,Z
10,20220622,001226.SZ,通用设备,N拓山,35.51,44.0,22316798.0,,662854517.0,2651414517.0,3.38,379090698.0,100000,100000,0,1/1,1.0,U
11,20220622,001228.SZ,物流行业,永泰运,47.78,9.99,442683680.0,,1240846600.0,4962651018.02,36.99,13111883.0,140433,141830,2,1/1,1.0,U
12,20220622,001270.SZ,半导体,铖昌科技,93.52,5.0,1672091424.0,,2614211320.0,10456746709.92,64.58,,145051,,1,12/13,,Z
13,20220622,001319.SZ,汽车零部件,铭科精技,30.47,10.0,484453552.0,,1077114500.0,4308458000.0,46.56,62252586.0,104930,112830,2,1/1,1.0,U
14,20220622,002031.SZ,专用设备,巨轮智能,2.27,10.19,657387840.0,,4225261614.83,4992628157.28,16.75,108689100.0,131109,131109,0,2/2,2.0,U
15,20220622,002058.SZ,电网设备,威尔泰,11.81,9.96,40544199.0,,1690220993.61,1694124800.92,2.47,44834291.0,132006,132006,0,1/1,1.0,U
16,20220622,002068.SZ,橡胶制品,黑猫股份,15.01,5.33,706699168.0,,10912365253.46,11229275196.0,6.6,,134912,,2,0/0,,Z
17,20220622,002101.SZ,汽车零部件,广东鸿图,18.06,9.99,1320359584.0,,9551335599.96,9551552283.84,14.53,15835640.0,144600,145348,4,1/1,1.0,U
18,20220622,002160.SZ,有色金属,常铝股份,6.18,9.96,968346656.0,,4703138152.38,4916696661.12,21.35,131034527.0,93836,101112,1,6/9,1.0,U
19,20220622,002178.SZ,软件开发,延华智能,5.12,10.11,274019296.0,,3641173073.92,3646223400.96,7.98,242223104.0,135430,135706,1,1/1,1.0,U
20,20220622,002204.SZ,工程机械,大连重工,5.13,10.09,919768208.0,,9907928264.16,9907928264.16,9.66,50532890.0,95927,100015,1,3/3,3.0,U
21,20220622,002227.SZ,电源设备,奥 特 迅,15.42,9.99,441403808.0,,3781983508.98,3821171141.4,11.87,12574208.0,95336,144300,4,2/3,1.0,U
22,20220622,002241.SZ,消费电子,歌尔股份,34.09,-10.01,5601459968.0,1471135567.0,100136295343.49,116462384253.6,5.54,454786951.0,,104551,17,,1.0,D
23,20220622,002317.SZ,中药,众生药业,15.8,10.03,959752128.0,,11174003399.0,12868484937.6,8.85,35452040.0,112633,145506,2,1/1,1.0,U
24,20220622,002347.SZ,通用设备,泰尔股份,5.57,10.08,43298840.0,,2085728826.43,2811191655.04,2.08,169455107.0,92500,92500,0,3/3,3.0,U
25,20220622,002350.SZ,电网设备,北京科锐,7.45,7.04,390050544.0,,3942248645.4,4040649109.6,9.83,,100545,,2,0/0,,Z
