,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20250627,000026.SZ,珠宝首饰,飞亚达,14.38,10.02,730161376.0,,5245382864.74,5834886320.0,14.39,10521270.0,101948,133039,6,2/2,2.0,U
1,20250627,000062.SZ,电子元件,深圳华强,27.49,10.0,1651528368.0,,28725098210.0,28752047426.72,5.93,108865898.0,104745,104745,0,1/1,1.0,U
2,20250627,000065.SZ,工程建设,北方国际,11.73,10.04,1696100560.0,,11436307638.24,12567356278.56,15.2,16503617.0,130630,142548,6,2/4,1.0,U
3,20250627,000700.SZ,汽车零部件,模塑科技,7.76,10.07,864924400.0,,7123799418.64,7123799441.92,12.18,17346083.0,93039,140924,8,1/1,1.0,U
4,20250627,000737.SZ,有色金属,北方铜业,10.31,10.03,1227822400.0,,18272095369.52,19637626413.92,6.86,133244553.0,95309,95309,0,1/1,1.0,U
5,20250627,000868.SZ,汽车整车,安凯客车,6.2,9.93,638619184.0,,4546636191.6,5824991363.2,14.45,43516293.0,135915,135915,0,1/1,1.0,U
6,20250627,001236.SZ,多元金融,弘业期货,14.53,9.99,118262838.0,,4743110081.68,14643011085.28,2.49,276884871.0,92500,92500,0,5/10,4.0,U
7,20250627,001298.SZ,电子元件,好上好,29.49,10.0,2351891344.0,,4543962285.48,8753693640.0,54.0,18218214.0,112712,144945,9,3/3,3.0,U
8,20250627,001317.SZ,物流行业,三羊马,46.41,10.0,248077854.0,,1948550674.98,3714948597.36,13.05,77039254.0,102703,102703,0,1/1,1.0,U
9,20250627,001318.SZ,食品饮料,阳光乳业,13.51,4.89,394979408.0,,3818736600.0,3818736600.0,10.2,,94554,,1,0/0,,Z
10,20250627,001359.SZ,非金属材,平安电工,33.11,10.0,116348028.0,,1535641800.0,6142009793.15,7.68,53677865.0,93351,93351,0,1/1,1.0,U
11,20250627,002048.SZ,汽车零部件,宁波华翔,17.5,9.99,1181434208.0,,12421524202.5,14242079600.0,9.81,80036267.0,105230,105230,0,1/1,1.0,U
12,20250627,002104.SZ,通信设备,恒宝股份,19.15,9.99,6137257472.0,,11483872076.6,13564331064.0,54.38,105512670.0,94845,145148,12,1/1,1.0,U
13,20250627,002108.SZ,塑料制品,沧州明珠,4.1,-0.24,2122838960.0,,6758291194.6,6828118089.6,29.25,,92500,,3,2/3,,Z
14,20250627,002185.SZ,半导体,华天科技,9.96,10.06,2004408816.0,,31909248338.28,31916667173.76,6.46,157106619.0,112139,135048,1,1/1,1.0,U
15,20250627,002189.SZ,光学光电,中光学,28.0,4.28,2176466176.0,,7312477788.0,7313579644.0,29.1,,92500,,3,2/3,,Z
16,20250627,002205.SZ,水泥建材,国统股份,11.75,10.02,146707957.0,,2183657929.0,2183657929.0,6.88,51932685.0,94133,94133,0,1/1,1.0,U
17,20250627,002207.SZ,采掘行业,准油股份,8.49,-9.97,651681952.0,1398072072.0,2214256524.0,2224850159.22,29.17,69345521.0,,134724,2,,1.0,D
18,20250627,002210.SZ,环保行业,飞马国际,2.9,9.85,991303904.0,,7703144354.6,7717575027.2,13.63,179558899.0,141457,141457,0,2/4,1.0,U
19,20250627,002263.SZ,塑料制品,大东南,3.75,9.97,965298816.0,,7043794125.0,7043850360.0,13.71,139107836.0,92500,94233,1,4/4,4.0,U
20,20250627,002402.SZ,消费电子,和而泰,23.33,10.0,2391946144.0,,18810658165.84,21582123119.04,13.07,182823212.0,101815,101815,0,1/1,1.0,U
21,20250627,002467.SZ,通信服务,二六三,6.41,9.95,1659054256.0,,8740654616.24,8816133699.52,19.38,64699976.0,101521,130748,1,1/1,1.0,U
22,20250627,002484.SZ,电子元件,江海股份,20.66,8.57,1420791312.0,,16950956994.9,17571824517.76,8.49,,103842,,1,0/0,,Z
23,20250627,002579.SZ,电子元件,中京电子,13.77,9.98,3615539344.0,,8007622576.38,8435758452.48,47.36,72353363.0,110718,144636,12,5/8,1.0,U
24,20250627,002721.SZ,珠宝首饰,金一文化,3.37,10.13,450267152.0,,8962105932.55,8962105908.96,5.17,85160911.0,100427,100427,0,1/1,1.0,U
25,20250627,002724.SZ,电子元件,海洋王,8.0,8.4,863828656.0,,4574124928.0,6171984000.0,19.07,,94136,,2,1/2,,Z
26,20250627,002769.SZ,物流行业,普路通,10.02,-1.76,1056261264.0,,3266498196.48,3740646840.96,30.32,,92500,,2,1/2,,Z
