,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20251222,000036.SZ,房地产开发,华联控股,5.57,1.46,1151843920.0,,7804410975.31,7819270270.4,14.22,,93203,,1,1/2,,Z
1,20251222,000070.SZ,通信设备,特发信息,12.94,10.03,1213595600.0,,11499504344.88,11650461297.92,10.66,125707182.0,93203,93754,1,1/1,1.0,U
2,20251222,000407.SZ,燃气,胜利股份,5.09,9.94,593891008.0,,4457731459.08,4479630899.04,14.0,63080777.0,130315,130315,0,1/1,1.0,U
3,20251222,000505.SZ,农牧饲渔,京粮控股,8.18,9.95,676116352.0,,5172871148.48,5946453094.08,13.36,28307708.0,94724,102057,12,1/1,1.0,U
4,20251222,000523.SZ,食品饮料,红棉股份,4.1,9.92,571525296.0,,5433156631.4,7525420702.4,10.7,40435048.0,93348,93848,2,2/2,2.0,U
5,20251222,000551.SZ,环保行业,创元科技,12.53,10.01,841506880.0,,6051768908.15,6073704991.2,14.19,19160374.0,111851,144745,5,1/1,1.0,U
6,20251222,000566.SZ,化学制药,海南海药,7.96,9.94,1329171360.0,,9280522074.68,10327026355.2,14.68,84775265.0,100124,102542,11,2/2,2.0,U
7,20251222,000567.SZ,多元金融,海德股份,6.85,9.95,362552320.0,,13356829878.2,13388956296.0,2.77,83663392.0,95912,95912,0,1/1,1.0,U
8,20251222,000571.SZ,煤炭行业,新大洲A,6.15,10.02,534280656.0,,5006052645.0,5160643399.2,10.98,97046298.0,130100,130100,0,1/1,1.0,U
9,20251222,000572.SZ,汽车整车,海马汽车,9.36,9.99,2576960112.0,,15371488707.12,15393797003.52,17.18,167403600.0,95930,100533,2,1/1,1.0,U
10,20251222,000735.SZ,农牧饲渔,罗 牛 山,10.48,9.97,2197109600.0,,12061405978.16,12067862360.32,18.62,48670974.0,101200,132509,11,1/1,1.0,U
11,20251222,000753.SZ,汽车服务,漳州发展,8.54,10.05,682188784.0,,8467248346.34,8467248354.88,8.34,49970956.0,101633,102545,1,1/1,1.0,U
12,20251222,000796.SZ,旅游酒店,凯撒旅业,7.07,9.95,1124940864.0,,9408521346.7,11338787607.84,12.09,138830055.0,93312,94506,5,1/1,1.0,U
13,20251222,000825.SZ,钢铁行业,太钢不锈,5.19,4.43,1813108800.0,,29563526061.24,29563526123.52,6.01,,93348,,2,0/0,,Z
14,20251222,000859.SZ,塑料制品,国风新材,9.6,6.79,2000941328.0,,8600882601.6,8601372211.2,23.44,,105915,,3,0/0,,Z
15,20251222,000886.SZ,铁路公路,海南高速,7.35,10.03,670758256.0,,7187101200.3,7267888034.4,9.56,74472382.0,100215,100936,2,1/1,1.0,U
16,20251222,000955.SZ,纺织服装,欣龙控股,6.68,10.05,238708818.0,,3593793073.0,3596478653.44,6.82,149153064.0,94636,94636,0,1/1,1.0,U
17,20251222,000981.SZ,汽车零部件,山子高科,3.65,9.94,2436008336.0,,34723749739.45,36490769062.4,7.13,559196811.0,93309,93309,0,2/2,2.0,U
18,20251222,001217.SZ,化学原料,华尔泰,14.81,10.03,50102082.0,,4866314555.82,4914994700.0,1.03,94744161.0,92500,92500,0,1/1,1.0,U
19,20251222,001330.SZ,文化传媒,博纳影业,9.06,-10.03,479864128.0,2557986066.0,12453141995.04,12453142067.52,3.84,543976307.0,,93127,0,,1.0,D
20,20251222,001331.SZ,物流行业,胜通能源,28.75,9.98,16494508.0,,4826425771.25,8114400000.0,0.34,694100411.0,92500,92500,0,7/7,7.0,U
21,20251222,001336.SZ,专用设备,楚环科技,28.95,9.99,299193280.0,,1348582482.0,2326812825.0,22.58,96420696.0,94330,94421,1,2/2,2.0,U
22,20251222,002046.SZ,通用设备,国机精工,43.59,9.99,1540940928.0,,23049817135.08,23375871206.88,6.73,111656090.0,93021,94351,9,2/2,2.0,U
23,20251222,002151.SZ,通信设备,北斗星通,36.43,9.99,1085042656.0,,16131891142.66,19778244524.16,6.85,168756109.0,93554,93554,0,1/1,1.0,U
24,20251222,002163.SZ,玻璃玻纤,海南发展,15.99,9.97,722206288.0,,12848746511.25,13510876373.28,5.63,720303560.0,93003,93003,0,2/2,2.0,U
25,20251222,002169.SZ,电网设备,智光电气,9.57,10.0,323634960.0,,7260509864.19,7490478198.72,4.47,152717648.0,93206,93206,0,1/1,1.0,U
26,20251222,002175.SZ,仪器仪表,东方智造,4.73,10.0,90455385.0,,6039172838.71,6039172805.6,1.5,149380022.0,92500,92500,0,1/1,1.0,U
27,20251222,002188.SZ,房地产服务,中天服务,6.73,-9.91,860740608.0,,1732053037.11,2201409058.56,46.4,,92500,,1,3/4,,Z
28,20251222,002228.SZ,包装材料,合兴包装,4.92,10.07,771113344.0,,5949862808.28,5969857309.44,13.03,72378346.0,93027,94351,4,1/1,1.0,U
29,20251222,002284.SZ,汽车零部件,亚太股份,15.05,10.01,359182384.0,,11004773303.65,11123460297.6,3.33,79369787.0,93533,93533,0,1/1,1.0,U
30,20251222,002309.SZ,光伏设备,中利集团,3.6,4.96,465621984.0,,4376238757.2,10827595411.2,10.61,,131036,,2,0/0,,Z
31,20251222,002320.SZ,航运港口,海峡股份,12.62,10.03,842690240.0,,28201499268.94,28201499256.32,3.04,222892016.0,94454,94454,0,1/1,1.0,U
32,20251222,002339.SZ,电网设备,积成电子,9.59,6.08,1218485232.0,,4591630662.36,4834244888.48,26.61,,104821,,2,0/0,,Z
33,20251222,002361.SZ,塑料制品,神剑股份,8.99,10.04,2224915792.0,,7274015626.16,8549804434.24,31.53,150594187.0,93003,142551,1,3/3,3.0,U
34,20251222,002414.SZ,电子元件,高德红外,14.47,10.04,1691609312.0,,49177921876.57,61797551540.64,3.47,54394104.0,94151,144524,2,1/1,1.0,U
35,20251222,002428.SZ,小金属,云南锗业,29.09,7.3,2493643520.0,,18996806331.25,18999260800.0,13.23,,110509,,2,0/0,,Z
36,20251222,002518.SZ,电源设备,科士达,49.87,9.99,1043712080.0,,28183552446.18,29035565138.56,3.81,149867428.0,131557,131557,0,1/1,1.0,U
37,20251222,002523.SZ,专用设备,天桥起重,4.35,10.13,228382589.0,,6140210671.05,6162387480.0,3.78,90792621.0,93942,93942,0,1/1,1.0,U
38,20251222,002596.SZ,水泥建材,海南瑞泽,5.89,10.09,945946736.0,,6753033828.52,6759249215.68,14.29,120554069.0,95315,95427,1,2/2,2.0,U
39,20251222,002666.SZ,化学制品,德联集团,6.03,10.04,68591310.0,,3019029252.03,4751635754.88,2.27,294850116.0,92500,92500,0,2/2,2.0,U
40,20251222,002678.SZ,家用轻工,珠江钢琴,5.39,10.0,186285560.0,,7317326274.72,7321346524.8,2.64,73200565.0,111518,111518,0,1/1,1.0,U
41,20251222,002703.SZ,汽车零部件,浙江世宝,18.49,5.6,2098316400.0,,10836028888.26,15210472780.16,18.67,,92500,,10,4/5,,Z
42,20251222,002769.SZ,物流行业,普路通,11.8,9.97,378858880.0,,4401520714.0,4405152966.4,8.99,97515636.0,94545,94545,0,2/4,1.0,U
43,20251222,002783.SZ,化学制品,凯龙股份,9.63,5.48,581851568.0,,4388837215.68,4808814150.24,12.97,,93000,,2,0/0,,Z
44,20251222,002788.SZ,医药商业,鹭燕医药,16.82,10.01,1702005744.0,,6421771732.82,6534851499.52,26.91,21823849.0,93300,144221,12,4/4,4.0,U
45,20251222,002792.SZ,通信设备,通宇通讯,35.35,9.99,5028065536.0,,11785214825.3,18540598764.8,44.35,78635792.0,140233,145154,2,3/6,1.0,U
46,20251222,002800.SZ,物流行业,天顺股份,15.42,9.99,150228621.0,,2160052104.0,2347742293.14,7.18,80640277.0,110115,110115,0,1/1,1.0,U
47,20251222,002810.SZ,化学制品,山东赫达,14.54,9.98,311005680.0,,4683541427.64,5058566500.48,6.68,52279922.0,93018,94242,3,1/1,1.0,U
48,20251222,002812.SZ,电池,恩捷股份,48.95,8.32,2471274352.0,,40267945950.1,48079676048.8,6.23,,132130,,1,0/0,,Z
