,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20220408,000421.SZ,燃气,南京公用,6.28,9.98,62972203.0,,3596222745.52,3631924558.08,1.75,79839392.0,92500,92500,0,2/2,2.0,U
1,20220408,000422.SZ,化学原料,湖北宜化,24.63,8.22,3686812048.0,,22113041433.42,22114457313.6,16.86,,111115,,3,0/0,,Z
2,20220408,000514.SZ,房地产开发,渝 开 发,6.47,4.35,854008688.0,,5459198143.55,5459198111.2,15.64,,93351,,1,4/8,,Z
3,20220408,000517.SZ,房地产开发,荣安地产,3.75,9.97,304591712.0,,9363683685.0,11939709300.0,3.44,68281215.0,104136,104136,0,1/1,1.0,U
4,20220408,000572.SZ,汽车整车,海马汽车,5.82,10.02,324599712.0,,9557343403.68,9571784034.24,3.54,47280510.0,111930,111930,0,1/1,1.0,U
5,20220408,000582.SZ,航运港口,北部湾港,9.45,10.01,695288304.0,,11990484229.5,15435516902.4,6.11,5473430.0,144924,150000,1,2/2,2.0,U
6,20220408,000605.SZ,公用事业,渤海股份,7.16,9.98,60052361.0,,2414306770.28,2525035633.28,2.51,67403316.0,93003,93003,0,1/1,1.0,U
7,20220408,000620.SZ,房地产开发,新华联,4.25,10.1,1117888368.0,,8060652828.75,8060934268.0,14.25,16855164.0,130000,142136,8,3/3,3.0,U
8,20220408,000632.SZ,综合行业,三木集团,4.37,-10.08,412726832.0,479588696.0,2034154618.22,2034320512.16,19.94,7349933.0,,144700,6,,2.0,D
9,20220408,000665.SZ,文化传媒,湖北广电,8.64,-10.0,1719932896.0,79099189.0,9779444426.88,9779970862.08,16.96,60023566.0,,143654,0,,1.0,D
10,20220408,000736.SZ,房地产开发,中交地产,19.25,10.0,1963766144.0,,13387098513.25,13387098648.0,15.33,25407574.0,135824,150000,4,9/11,1.0,U
11,20220408,000797.SZ,房地产开发,中国武夷,5.7,10.04,1519423424.0,,8948271158.1,8953299076.8,17.23,114924283.0,93012,101921,2,6/6,6.0,U
12,20220408,000833.SZ,综合行业,粤桂股份,8.14,7.53,594866416.0,,3077612079.08,5440791107.84,19.52,,130000,,2,0/0,,Z
13,20220408,000948.SZ,软件开发,南天信息,16.3,9.99,540512992.0,,5452443480.5,6428486323.2,10.32,52861715.0,103136,103136,0,2/3,1.0,U
14,20220408,000951.SZ,汽车整车,中国重汽,12.3,10.02,423245664.0,,14449743176.4,14450893128.0,3.08,14304555.0,144951,145345,2,1/1,1.0,U
15,20220408,000965.SZ,房地产开发,天保基建,9.47,9.99,2475071504.0,,10510098575.65,10510098585.12,24.51,173336266.0,94703,102924,2,13/19,1.0,U
16,20220408,000975.SZ,贵金属,银泰黄金,10.23,10.0,1049374976.0,,25047646517.85,28405868842.56,4.29,2654101.0,103300,143809,11,1/1,1.0,U
17,20220408,000995.SZ,酿酒行业,皇台酒业,15.98,9.98,349376832.0,,2834979840.0,2834979840.0,12.85,37076588.0,95506,95506,0,2/2,2.0,U
