,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20251104,000572.SZ,汽车整车,海马汽车,7.99,10.06,1575670016.0,,13121602005.33,13140645091.68,12.11,161102449.0,93230,94327,4,3/3,3.0,U
1,20251104,000592.SZ,农牧饲渔,平潭发展,8.57,10.01,3116414768.0,,16412342287.93,16555362278.72,19.55,277396502.0,94709,95215,3,10/13,3.0,U
2,20251104,000593.SZ,燃气,德龙汇能,10.23,10.0,381305776.0,,3667282818.87,3668795211.84,10.88,21539152.0,100706,100706,0,4/6,1.0,U
3,20251104,000620.SZ,房地产开发,盈新发展,3.0,9.89,496754080.0,,14015246445.0,17615445504.0,3.58,232961727.0,93018,93018,0,9/12,2.0,U
4,20251104,000688.SZ,有色金属,国城矿业,16.45,-10.01,519174464.0,60218562.0,18512709931.45,18512781044.8,2.71,1364889.0,,145406,28,,1.0,D
5,20251104,000753.SZ,汽车服务,漳州发展,9.2,10.05,472184880.0,,9121625853.2,9121625862.4,5.38,113436073.0,94403,94403,0,1/1,1.0,U
6,20251104,000777.SZ,通用设备,中核科技,24.39,5.31,2634227552.0,,9351390070.53,9351555264.0,27.76,,94051,,3,1/2,,Z
7,20251104,000797.SZ,房地产开发,中国武夷,3.42,9.97,501587648.0,,5371357843.98,5371979446.08,9.71,106318952.0,105436,105436,0,1/1,1.0,U
8,20251104,000892.SZ,文化传媒,欢瑞世纪,8.3,5.73,1656939952.0,,5899942568.2,8142137984.0,28.81,,102957,,5,2/3,,Z
9,20251104,000905.SZ,航运港口,厦门港务,11.0,6.69,849738864.0,,8159889067.0,8159905600.0,10.48,,100754,,1,0/0,,Z
10,20251104,000955.SZ,纺织服装,欣龙控股,7.07,3.67,1122059280.0,,3803610333.25,3806452706.56,28.99,,93015,,2,2/3,,Z
11,20251104,000973.SZ,塑料制品,佛塑科技,8.86,3.38,2042626208.0,,8571369295.06,8571369268.48,23.17,,93818,,1,1/2,,Z
12,20251104,000993.SZ,电力行业,闽东电力,11.67,9.99,341793296.0,,5131854165.24,5344293491.52,6.82,90968817.0,95615,95615,0,1/1,1.0,U
13,20251104,001255.SZ,化学原料,博菲电气,36.17,10.01,170603532.0,,2841370520.0,2940042280.0,6.14,75202855.0,111424,111424,0,1/1,1.0,U
14,20251104,002112.SZ,电网设备,三变科技,14.55,7.3,1427060544.0,,3813257452.5,4279610124.0,36.97,,93342,,5,0/0,,Z
15,20251104,002181.SZ,文化传媒,粤 传 媒,12.75,10.01,996530288.0,,14465132307.75,14803491744.0,6.9,109661220.0,93042,93227,1,4/6,3.0,U
16,20251104,002248.SZ,通用设备,华东数控,13.66,9.98,667366800.0,,4200389896.0,4200389896.0,16.46,90407576.0,94703,94703,0,2/4,1.0,U
17,20251104,002255.SZ,电源设备,海陆重工,10.8,9.98,1035996752.0,,6890100224.4,8973515404.8,15.05,161778978.0,92500,93257,2,2/2,2.0,U
18,20251104,002333.SZ,装修建材,罗普斯金,6.15,10.02,175505132.0,,4013263065.0,4150787520.0,4.46,52203776.0,104445,104445,0,1/1,1.0,U
19,20251104,002451.SZ,电网设备,摩恩电气,7.79,10.03,289734464.0,,3420970710.0,3432819300.0,8.54,195152743.0,94100,94236,1,1/1,1.0,U
20,20251104,002512.SZ,计算机设,达华智能,5.15,10.04,970196192.0,,5636426677.3,5729357696.0,18.0,179888119.0,101251,101251,0,5/9,1.0,U
21,20251104,002546.SZ,电网设备,新联电子,7.88,7.21,996278048.0,,6313708916.48,6572306939.52,15.91,,94427,,2,0/0,,Z
22,20251104,002578.SZ,有色金属,闽发铝业,4.09,9.95,372337280.0,,3522154874.49,3838997419.84,10.78,33711007.0,95200,95448,2,1/1,1.0,U
23,20251104,002638.SZ,光学光电,勤上股份,2.88,6.27,323902256.0,,3895724905.92,4137391733.76,8.29,,93324,,2,0/0,,Z
24,20251104,002639.SZ,通用设备,雪人集团,12.45,9.98,2150143520.0,,8100210359.7,9618897091.2,27.55,233463645.0,111330,111330,0,1/1,1.0,U
25,20251104,002679.SZ,农牧饲渔,福建金森,15.14,10.03,574641104.0,,3569345840.0,3569345840.0,17.47,38324184.0,131303,131303,0,3/4,1.0,U
26,20251104,002752.SZ,包装材料,昇兴股份,6.38,10.0,568868656.0,,6231782825.84,6232739800.32,9.27,15196917.0,100454,144457,4,1/1,1.0,U
27,20251104,002885.SZ,消费电子,京泉华,29.32,10.02,2416438576.0,,6770212385.96,7943285736.32,36.47,10157327.0,92500,145639,12,2/2,2.0,U
28,20251104,002887.SZ,环保行业,绿茵生态,9.81,2.19,228507779.0,,1909031218.92,3001731292.8,11.88,,102712,,1,0/0,,Z
29,20251104,002971.SZ,化学制品,和远气体,37.88,8.6,346565760.0,,6098852202.48,8022984000.0,5.75,,135733,,3,0/0,,Z
30,20251104,003011.SZ,塑料制品,海象新材,23.8,3.7,396792720.0,,1858512630.8,2443688800.0,20.75,,93133,,1,0/0,,Z
31,20251104,300062.SZ,电网设备,中能电气,7.67,20.03,612189456.0,,2961517366.99,4276838879.04,21.28,80233898.0,93539,95127,1,1/1,1.0,U
32,20251104,300255.SZ,化学制药,常山药业,55.84,-20.0,4434131968.0,289791059.0,51244137827.52,51320359539.2,8.08,91548954.0,,142130,5,,1.0,D
33,20251104,300300.SZ,互联网服,海峡创新,12.97,19.98,3486769120.0,,8648455817.64,8649006316.32,44.42,,134848,,5,0/0,,Z
34,20251104,300402.SZ,专用设备,宝色股份,26.22,20.0,1413993664.0,,6387676991.34,6470846831.34,22.61,37444782.0,93324,131339,5,2/2,2.0,U
35,20251104,300591.SZ,纺织服装,万里马,12.31,19.98,1429880272.0,,4313975820.37,4993844182.56,36.07,119067244.0,143003,143003,0,1/1,1.0,U
36,20251104,301136.SZ,工程咨询,招标股份,15.34,20.03,695069328.0,,4221641938.8,4221641877.44,17.57,68548692.0,103657,103657,0,1/1,1.0,U
37,20251104,600067.SH,电网设备,冠城新材,4.47,10.1,854522256.0,,6220759263.33,6220759249.92,14.57,5632593.0,141531,145340,2,2/3,1.0,U
38,20251104,600163.SH,电力行业,中闽能源,5.74,9.96,431013616.0,,10923197860.82,10923197866.56,4.02,45652791.0,100242,101033,1,1/1,1.0,U
39,20251104,600302.SH,专用设备,标准股份,11.1,10.01,624766432.0,,3840708824.4,3840708868.8,17.04,81358992.0,141432,141432,0,1/1,1.0,U
40,20251104,600308.SH,造纸印刷,华泰股份,4.5,10.02,861808480.0,,6825915792.0,6825915792.0,12.65,37455457.0,92503,135615,4,2/2,2.0,U
41,20251104,600340.SH,房地产开发,华夏幸福,2.23,3.72,821147584.0,,8682181788.26,8727596349.28,9.41,,105744,,1,0/0,,Z
42,20251104,600408.SH,煤炭行业,安泰集团,3.76,9.94,1021677104.0,,3785568000.0,3785568000.0,27.37,6582639.0,93650,143026,14,8/14,2.0,U
43,20251104,600506.SH,石油行业,统一股份,25.31,10.0,535155552.0,,3738460955.63,4859999219.54,14.6,63973404.0,93733,93921,1,1/1,1.0,U
44,20251104,600593.SH,旅游酒店,大连圣亚,62.14,10.0,897280032.0,,8003632000.0,8105852300.0,11.72,123329258.0,141737,141737,0,1/1,1.0,U
45,20251104,600622.SH,房地产开发,光大嘉宝,3.12,9.86,403521712.0,,4679018454.24,4679018472.96,8.63,83104669.0,93000,102742,1,1/1,1.0,U
46,20251104,600802.SH,水泥建材,福建水泥,7.81,10.0,526619872.0,,3578920004.0,3578920004.0,15.41,100608607.0,100416,100416,0,1/1,1.0,U
47,20251104,600815.SH,工程机械,厦工股份,3.37,10.13,206253917.0,,5978698397.6,5978698397.6,3.5,74382303.0,93240,93240,0,1/1,1.0,U
