,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20240118,000017.SZ,珠宝首饰,深中华A,9.59,9.98,1372583536.0,,2905625814.35,6609283459.52,48.84,47327014.0,94536,145612,8,8/8,8.0,U
1,20240118,000020.SZ,光学光电,深华发Ａ,14.96,-9.99,440729792.0,283629631.0,2710234249.36,4236092030.72,15.66,17835312.0,,134915,3,,1.0,D
2,20240118,000068.SZ,环保行业,华控赛格,4.14,10.11,186490453.0,,4167619860.96,4167619894.08,4.61,69597954.0,94218,94218,0,1/1,1.0,U
3,20240118,000628.SZ,工程建设,高新发展,51.9,7.23,2849794112.0,,9968642676.0,18283332000.0,29.1,,112754,,1,0/0,,Z
4,20240118,000635.SZ,化学原料,英 力 特,9.88,10.02,172572913.0,,2994505507.76,3002685179.52,6.15,68584984.0,142306,142306,0,1/1,1.0,U
5,20240118,000638.SZ,农牧饲渔,万方发展,7.86,-9.97,64045638.0,534206472.0,2433075583.86,2442829395.84,2.63,184504295.0,,92500,0,,1.0,D
6,20240118,000850.SZ,纺织服装,华茂股份,4.2,4.74,419553264.0,,3962187230.4,3963393033.6,10.75,,131503,,1,0/0,,Z
7,20240118,000861.SZ,综合行业,海印股份,2.15,1.9,923596464.0,,5131614397.1,5394876216.8,17.18,,93324,,3,0/0,,Z
8,20240118,001212.SZ,装修装饰,中旗新材,28.38,10.0,144692887.0,,1555686310.2,3345183662.7,9.56,140234661.0,93957,93957,0,1/1,1.0,U
9,20240118,001216.SZ,装修建材,华瓷股份,15.84,10.0,40630550.0,,997392528.0,3989568528.0,4.07,116174361.0,92500,92500,0,2/2,2.0,U
10,20240118,001239.SZ,专用设备,永达股份,23.25,9.98,520478880.0,,1111034706.75,5580000000.0,49.15,46025700.0,105603,105603,0,2/4,1.0,U
11,20240118,001314.SZ,消费电子,亿道信息,58.16,10.01,579301696.0,,2042084840.0,8258667656.0,29.99,137963836.0,144706,144706,0,1/1,1.0,U
12,20240118,002129.SZ,光伏设备,TCL中环,16.07,9.99,4782076416.0,,64918290838.35,64972870520.32,7.51,182623433.0,100557,135121,4,1/1,1.0,U
13,20240118,002211.SZ,化学制品,宏达新材,4.86,-10.0,640879312.0,51391096.0,2100921035.94,2101832271.36,28.42,7773084.0,,143033,13,,1.0,D
14,20240118,002333.SZ,装修建材,罗普斯金,7.91,10.01,274340528.0,,3184274121.0,5338655168.0,9.08,264370551.0,93915,93915,0,2/2,2.0,U
15,20240118,002381.SZ,橡胶制品,双箭股份,8.21,6.21,357451552.0,,2643821768.96,3379038960.0,13.28,,93000,,9,0/0,,Z
16,20240118,002459.SZ,光伏设备,晶澳科技,21.3,10.02,3591829200.0,,70387328134.8,70636096372.8,5.31,160371406.0,144748,144748,0,1/1,1.0,U
17,20240118,002868.SZ,农药兽药,绿康生化,25.6,-9.99,306007968.0,343632512.0,3911454924.8,3978645427.2,7.72,15771852.0,,141727,9,,1.0,D
