,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20220526,000017.SZ,交运设备,深中华A,3.56,9.88,38848099.0,,1078612388.48,1962798709.12,3.64,27970920.0,93115,93115,0,1/1,1.0,U
1,20220526,000025.SZ,汽车服务,特  力Ａ,14.81,10.03,244072079.0,,5817046919.2,6383973719.2,4.42,63755050.0,101454,101454,0,2/2,2.0,U
2,20220526,000058.SZ,商业百货,深 赛 格,5.71,9.6,83227275.0,,3073590888.07,7030155837.12,2.74,,102203,,1,0/0,,Z
3,20220526,000062.SZ,电子元件,深圳华强,12.9,9.97,78223808.0,,13474733209.8,13492230331.2,0.6,41076321.0,101957,101957,0,1/1,1.0,U
4,20220526,000404.SZ,家电行业,长虹华意,5.31,9.94,290122144.0,,3694521559.32,3695738675.04,7.95,33278051.0,93133,94512,3,2/2,2.0,U
5,20220526,000411.SZ,医药商业,英特集团,12.89,-5.77,246161737.0,,2674385155.46,3292511429.17,8.61,,92500,,1,1/2,,Z
6,20220526,000546.SZ,水泥建材,金圆股份,14.39,10.02,783488352.0,,10279397511.19,11235452519.52,7.8,20990693.0,103636,141109,7,1/1,1.0,U
7,20220526,000547.SZ,通信设备,航天发展,10.25,9.98,701049072.0,,12915624399.25,16437772480.0,5.6,69173416.0,103148,134524,1,1/1,1.0,U
8,20220526,000595.SZ,通用设备,宝塔实业,4.91,10.09,425630480.0,,5587795873.06,5590802766.88,8.03,102974896.0,93536,93603,1,4/7,3.0,U
9,20220526,000680.SZ,工程机械,山推股份,5.09,9.94,978803920.0,,5379941939.77,7644432869.44,18.81,7509368.0,112506,145103,8,1/1,1.0,U
10,20220526,000681.SZ,文化传媒,视觉中国,14.34,9.97,318221280.0,,8670223525.32,10046280489.6,3.72,129844512.0,93015,93015,0,2/2,2.0,U
11,20220526,000756.SZ,化学制药,新华制药,35.09,10.0,3417939600.0,,15310915144.8,23497219570.88,23.07,262341752.0,145112,145112,0,17/24,1.0,U
12,20220526,000757.SZ,汽车服务,浩物股份,4.39,-7.19,439741008.0,,2244024613.82,2918096707.68,17.57,,93012,,1,1/2,,Z
13,20220526,000880.SZ,通用设备,潍柴重机,9.2,10.05,89722536.0,,1491890400.0,3048149593.6,6.18,30826679.0,94836,94836,0,2/4,1.0,U
14,20220526,000905.SZ,航运港口,厦门港务,8.52,5.58,492513744.0,,4524107220.0,5326631750.4,10.93,,100900,,1,0/0,,Z
15,20220526,000909.SZ,综合行业,数源科技,10.77,-10.03,987992544.0,315756421.0,4172555015.28,4887734108.16,23.09,42344419.0,,133439,4,,1.0,D
16,20220526,000918.SZ,房地产开发,嘉凯城,2.45,9.87,137214492.0,,4420269175.0,4420269184.8,3.15,37849315.0,93354,93354,0,1/1,1.0,U
17,20220526,000957.SZ,汽车整车,中通客车,11.28,10.05,1555332128.0,,6687956398.08,6687956398.08,24.12,159913333.0,131239,131239,0,10/10,10.0,U
18,20220526,001318.SZ,食品饮料,阳光乳业,19.94,9.98,20651519.0,,1409758000.0,5636240400.0,1.46,478683966.0,92500,92500,0,5/5,5.0,U
19,20220526,001319.SZ,汽车零部件,铭科精技,31.19,-9.99,468978768.0,234333526.0,1102566500.0,4410266000.0,42.1,71293946.0,,132600,14,,2.0,D
20,20220526,002013.SZ,航天航空,中航机电,11.32,8.22,2538618304.0,,43975778810.48,43976216554.88,5.83,,103212,,2,0/0,,Z
21,20220526,002025.SZ,电子元件,航天电器,65.3,6.59,549407264.0,,29552235128.4,29558845316.8,1.86,,103942,,1,0/0,,Z
22,20220526,002068.SZ,橡胶制品,黑猫股份,10.98,10.02,268738240.0,,7982529679.08,8214353208.0,3.56,58519765.0,130612,130612,0,1/1,1.0,U
23,20220526,002116.SZ,工程咨询,中国海诚,12.63,10.02,593970096.0,,5259187748.82,5274653562.72,11.78,44980519.0,94533,94945,1,5/7,2.0,U
24,20220526,002121.SZ,电网设备,科陆电子,5.49,10.02,14371996.0,,6515461426.05,7731836844.48,0.22,270498064.0,92500,92500,0,3/3,3.0,U
25,20220526,002137.SZ,电子元件,实益达,6.92,10.02,408751616.0,,2702722027.64,3996333548.16,15.13,125817031.0,92500,93636,1,4/4,4.0,U
26,20220526,002181.SZ,文化传媒,粤 传 媒,4.17,10.03,78695657.0,,4730583846.09,4841612593.92,1.75,23848647.0,144818,144818,0,1/1,1.0,U
27,20220526,002194.SZ,通信设备,武汉凡谷,9.64,10.05,231792586.0,,4841286672.04,6565614130.56,5.02,107830726.0,110051,110051,0,1/1,1.0,U
28,20220526,002201.SZ,玻璃玻纤,正威新材,16.51,9.99,232291056.0,,7665439390.96,7684653200.64,3.14,10771124.0,104624,104624,0,1/1,1.0,U
29,20220526,002213.SZ,汽车零部件,大为股份,11.65,10.01,38547069.0,,2399900000.0,2399900000.0,1.66,48512930.0,94106,94106,0,1/1,1.0,U
30,20220526,002277.SZ,商业百货,友阿股份,4.0,-6.54,1165913920.0,,5576691200.0,5576691200.0,19.01,,92500,,1,2/3,,Z
31,20220526,002290.SZ,家电行业,禾盛新材,7.13,10.03,29439310.0,,1543459947.98,1766901912.9,1.98,19796516.0,103403,103403,0,1/1,1.0,U
