,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20221229,000006.SZ,房地产开发,深振业Ａ,6.13,-9.99,1305956656.0,92728439.0,8275469631.98,8275469595.2,15.32,2139216.0,,150000,4,,1.0,D
1,20221229,000419.SZ,商业百货,通程控股,7.05,9.98,360390144.0,,3830263907.25,3832257724.8,9.66,91317945.0,94354,94354,0,1/1,1.0,U
2,20221229,000607.SZ,文化传媒,华媒控股,5.28,-1.12,955834288.0,,4672365952.32,5373447636.48,19.18,,93318,,2,1/2,,Z
3,20221229,000610.SZ,旅游酒店,西安旅游,20.04,9.99,1161739040.0,,4717854755.76,4744427936.04,24.99,157407546.0,94118,144503,2,7/13,4.0,U
4,20221229,000615.SZ,美容护理,奥园美谷,8.58,10.0,738855056.0,,6690168487.86,6702527145.6,11.6,64713989.0,101909,101909,0,2/3,1.0,U
5,20221229,000620.SZ,房地产开发,新华联,3.76,9.94,1461946816.0,,7131306973.2,7131555964.16,21.23,8459624.0,104706,144615,12,3/3,3.0,U
6,20221229,000679.SZ,商业百货,大连友谊,6.92,10.02,188846600.0,,2466288000.0,2466288000.0,7.99,35992276.0,95142,95142,0,1/1,1.0,U
7,20221229,000715.SZ,商业百货,中兴商业,8.11,10.04,129429456.0,,3366132496.34,3371480635.84,3.88,102187662.0,93009,93009,0,4/4,4.0,U
8,20221229,000868.SZ,汽车整车,安凯客车,6.66,6.05,856883152.0,,4883972258.88,4883972258.88,17.4,,110451,,2,0/0,,Z
9,20221229,001256.SZ,专用设备,炜冈科技,23.76,10.0,403822480.0,,847127160.0,3388474378.08,49.35,31973546.0,94906,135630,2,2/3,1.0,U
10,20221229,001301.SZ,非金属材,尚太科技,53.67,10.0,29067565.0,,3485528379.0,13942102782.0,0.83,1324076576.0,92500,92500,0,2/2,2.0,U
11,20221229,002095.SZ,互联网服,生 意 宝,26.79,-10.01,1722068560.0,153666044.0,6743268437.85,6770368800.0,24.49,4494638.0,,150000,1,,1.0,D
12,20221229,002137.SZ,电子元件,实益达,7.21,10.08,262215051.0,,2815986390.07,4163809954.08,9.42,84208474.0,93418,93418,0,1/1,1.0,U
13,20221229,002186.SZ,旅游酒店,全 聚 德,20.91,9.99,1441413984.0,,6441402971.55,6449981236.32,23.01,76363215.0,94154,144830,1,7/12,1.0,U
14,20221229,002193.SZ,纺织服装,如意集团,10.3,-9.97,571900432.0,166657088.0,2687586343.9,2695670165.0,20.84,20191090.0,,144524,3,,2.0,D
15,20221229,002213.SZ,汽车零部件,大为股份,15.68,5.38,386408224.0,,3230080000.0,3700480000.0,11.58,,93003,,2,0/0,,Z
16,20221229,002235.SZ,文化传媒,安妮股份,6.74,9.95,113794419.0,,3695117049.74,3906317221.12,3.08,186839472.0,92500,92500,0,2/2,2.0,U
17,20221229,002251.SZ,商业百货,步 步 高,7.07,9.95,813755920.0,,6107800933.57,6107800940.64,13.93,93874753.0,141912,141912,0,1/1,1.0,U
18,20221229,002264.SZ,互联网服,新 华 都,6.39,9.98,140639140.0,,3942612676.71,4600734668.64,3.65,64046708.0,100427,100427,0,1/1,1.0,U
19,20221229,002279.SZ,软件开发,久其软件,6.42,9.93,977356896.0,,5059371952.14,5558234566.08,19.79,84393147.0,102145,145518,2,1/1,1.0,U
20,20221229,002306.SZ,旅游酒店,中科云网,4.83,10.02,320337488.0,,3928191361.71,4057200000.0,8.54,261174029.0,93957,93957,0,2/2,2.0,U
21,20221229,002443.SZ,钢铁行业,金洲管道,6.45,10.07,133909128.0,,3348479077.35,3357454104.0,4.01,24309546.0,93057,93057,0,1/1,1.0,U
22,20221229,002494.SZ,纺织服装,华斯股份,5.04,10.04,185323763.0,,1445323007.52,1901646028.8,13.01,47954793.0,94839,100045,2,1/1,1.0,U
