,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20221214,000153.SZ,化学制药,丰原药业,14.76,-10.0,981022896.0,256794030.0,4604783914.8,4901961784.32,21.03,32647644.0,,144251,14,,1.0,D
1,20221214,000524.SZ,旅游酒店,岭南控股,12.75,10.01,527638032.0,,8543540667.75,8545159548.0,6.42,15565200.0,134303,144648,2,1/1,1.0,U
2,20221214,000597.SZ,化学制药,东北制药,7.55,10.06,1361228672.0,,10091743294.55,10829087853.6,14.09,,135545,,2,1/2,,Z
3,20221214,000610.SZ,旅游酒店,西安旅游,14.39,10.02,560393600.0,,3387721054.66,3406802295.39,17.1,104984777.0,95436,95436,0,2/2,2.0,U
4,20221214,000637.SZ,石油行业,茂化实华,5.29,9.98,201650837.0,,1946741911.18,2750140654.4,10.66,32123302.0,132527,132527,0,1/1,1.0,U
5,20221214,000679.SZ,商业百货,大连友谊,6.93,10.0,107053222.0,,2469852000.0,2469852000.0,4.4,74690847.0,93015,93015,0,2/2,2.0,U
6,20221214,000716.SZ,食品饮料,黑芝麻,6.57,10.05,1447339824.0,,4572237834.27,4888077056.64,32.96,44469629.0,95239,133039,2,3/3,3.0,U
7,20221214,000721.SZ,旅游酒店,西安饮食,12.79,9.97,113392559.0,,5575836248.05,7340363948.16,2.03,249090110.0,92500,92500,0,3/3,3.0,U
8,20221214,000756.SZ,化学制药,新华制药,43.43,10.01,5868016128.0,,18949930029.6,29081910685.76,32.77,,144118,,7,6/8,,Z
9,20221214,000813.SZ,化学制药,德展健康,4.09,9.95,476286608.0,,9069706174.48,9105953357.76,5.45,37187588.0,105506,105506,0,1/1,1.0,U
10,20221214,000819.SZ,石油行业,岳阳兴长,22.17,10.02,235071853.0,,6632161153.35,6791230748.16,3.65,69992729.0,141112,141112,0,1/1,1.0,U
11,20221214,000969.SZ,通用设备,安泰科技,9.71,9.97,1445246720.0,,9959820297.66,9962538612.16,14.72,80784287.0,93009,144539,2,2/2,2.0,U
12,20221214,001209.SZ,纺织服装,洪兴股份,17.6,10.0,127467642.0,,654150217.6,2314799872.0,19.84,28638192.0,94409,94409,0,1/1,1.0,U
13,20221214,001338.SZ,酿酒行业,永顺泰,25.8,10.02,1551796032.0,,3236163866.4,12944655465.6,49.58,60669551.0,102248,112321,3,14/21,1.0,U
