ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920576.BJ,20251231,70.62,7.4459,29.3251,0.8,126.7285,198.1455,17.1611,14.6989,16.2917,,,10895.0,10712.7654,2720.0654,769404.9,756535.4925,0
920576.BJ,20251230,67.0,8.2859,32.6333,0.87,120.2324,187.9885,16.2814,13.9455,15.4566,,,10895.0,10712.7654,2720.0654,729965.0,717755.2818,0
920576.BJ,20251229,75.89,6.4135,26.1131,0.65,136.1856,212.932,18.4418,15.7958,17.5075,,,10895.0,10712.7654,2631.1154,826821.55,812991.7662,0
920576.BJ,20251226,80.55,10.0594,40.9576,1.01,144.548,226.0071,19.5742,16.7658,18.5825,,,10895.0,10712.7654,2631.1154,877592.25,862913.253,0
920576.BJ,20251225,86.81,11.7142,47.6951,1.16,155.7817,243.5713,21.0954,18.0687,20.0267,,,10895.0,10712.7654,2631.1154,945794.95,929975.1644,0
920576.BJ,20251224,79.6,10.1471,41.3145,0.99,142.8433,223.3415,19.3433,16.568,18.3634,,,10895.0,10712.7654,2631.1154,867242.0,852736.1258,0
920576.BJ,20251223,76.93,9.5325,38.8123,0.87,138.0519,215.8501,18.6945,16.0123,17.7474,,,10895.0,10712.7654,2631.1154,838152.35,824133.0422,0
920576.BJ,20251222,79.45,8.1728,33.276,,142.5741,222.9207,19.3069,16.5368,18.3288,,,10895.0,10712.7654,2631.1154,865607.75,851129.211,0
920576.BJ,20251219,86.04,10.1988,41.525,0.79,154.3999,241.4109,20.9083,17.9085,19.8491,,,10895.0,10712.7654,2631.1154,937405.8,921726.335,0
920576.BJ,20251218,82.3,12.4165,50.5547,0.98,147.6884,230.9172,19.9994,17.13,18.9863,,,10895.0,10712.7654,2631.1154,896658.5,881660.5924,0
920576.BJ,20251217,75.5,10.8631,44.2299,0.89,135.4858,211.8378,18.347,15.7147,17.4175,,,10895.0,10712.7654,2631.1154,822572.5,808813.7877,0
920576.BJ,20251216,81.88,13.1045,53.356,1.18,146.9347,229.7388,19.8974,17.0426,18.8894,,,10895.0,10712.7654,2631.1154,892082.6,877161.231,0
920576.BJ,20251215,69.1,14.1458,57.5957,1.41,124.0009,193.8807,16.7918,14.3825,15.9411,,,10895.0,10712.7654,2631.1154,752844.5,740252.0891,0
920576.BJ,20251212,60.84,14.386,58.5737,1.94,109.1782,170.7048,14.7845,12.6633,14.0355,,,10895.0,10712.7654,2631.1154,662851.8,651764.6469,1
920576.BJ,20251211,46.8,10.6732,43.4565,1.97,83.9832,131.3114,11.3727,9.741,10.7966,,,10895.0,10712.7654,2631.1154,509886.0,501357.4207,1
920576.BJ,20251210,36.0,8.5248,34.7094,2.23,64.6025,101.0087,8.7482,7.4931,8.305,,,10895.0,10712.7654,2631.1154,392220.0,385659.5544,0
