ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
688660.SH,20260204,14.24,1.1136,2.8554,0.94,,,4.324,1.819,1.6417,,,133333.34,133333.34,52000.0098,1898666.7616,1898666.7616,0
688660.SH,20260203,14.39,1.2345,3.1654,0.94,,,4.3696,1.8382,1.659,,,133333.34,133333.34,52000.0098,1918666.7626,1918666.7626,0
688660.SH,20260202,13.89,1.1858,3.0406,0.78,,,4.2177,1.7743,1.6013,,,133333.34,133333.34,52000.0098,1852000.0926,1852000.0926,0
688660.SH,20260130,14.38,1.0329,2.6484,0.6,,,4.3665,1.8369,1.6578,,,133333.34,133333.34,52000.0098,1917333.4292,1917333.4292,0
688660.SH,20260129,14.39,1.212,3.1078,,,,4.3696,1.8382,1.659,,,133333.34,133333.34,52000.0098,1918666.7626,1918666.7626,0
688660.SH,20260128,14.79,1.2868,3.2994,0.78,,,4.491,1.8892,1.7051,,,133333.34,133333.34,52000.0098,1972000.0986,1972000.0986,0
688660.SH,20260127,15.42,1.8344,4.7035,,,,4.6823,1.9697,1.7777,,,133333.34,133333.34,52000.0098,2056000.1028,2056000.1028,0
688660.SH,20260126,15.23,2.2686,5.8168,,,,4.6246,1.9455,1.7558,,,133333.34,133333.34,52000.0098,2030666.7682,2030666.7682,0
688660.SH,20260123,16.22,1.9988,5.125,1.67,,,4.9252,2.0719,1.8699,,,133333.34,133333.34,52000.0098,2162666.7748,2162666.7748,0
688660.SH,20260122,15.75,0.942,2.4153,0.66,,,4.7825,2.0119,1.8158,,,133333.34,133333.34,52000.0098,2100000.105,2100000.105,0
688660.SH,20260121,15.81,1.1544,2.9599,,,,4.8008,2.0195,1.8227,,,133333.34,133333.34,52000.0098,2108000.1054,2108000.1054,0
688660.SH,20260120,15.79,1.4198,3.6404,,,,4.7947,2.017,1.8204,,,133333.34,133333.34,52000.0098,2105333.4386,2105333.4386,0
688660.SH,20260119,16.23,1.0778,2.7635,0.43,,,4.9283,2.0732,1.8711,,,133333.34,133333.34,52000.0098,2164000.1082,2164000.1082,0
688660.SH,20260116,16.37,1.398,3.5845,0.51,,,4.9708,2.0911,1.8872,,,133333.34,133333.34,52000.0098,2182666.7758,2182666.7758,0
688660.SH,20260115,16.34,2.047,5.2488,,,,4.9617,2.0872,1.8838,,,133333.34,133333.34,52000.0098,2178666.7756,2178666.7756,0
688660.SH,20260114,17.06,3.1942,8.1903,1.21,,,5.1803,2.1792,1.9668,,,133333.34,133333.34,52000.0098,2274666.7804,2274666.7804,0
688660.SH,20260113,16.7,2.868,7.3538,,,,5.071,2.1332,1.9253,,,133333.34,133333.34,52000.0098,2226666.778,2226666.778,0
688660.SH,20260112,17.19,3.0335,7.7782,1.23,,,5.2198,2.1958,1.9818,,,133333.34,133333.34,52000.0098,2292000.1146,2292000.1146,0
688660.SH,20260109,17.99,2.5563,6.5547,1.01,,,5.4627,2.298,2.074,,,133333.34,133333.34,52000.0098,2398666.7866,2398666.7866,0
688660.SH,20260108,17.63,2.2329,5.7254,,,,5.3534,2.252,2.0325,,,133333.34,133333.34,52000.0098,2350666.7842,2350666.7842,0
688660.SH,20260107,17.41,2.5253,6.4751,1.1,,,5.2866,2.2239,2.0071,,,133333.34,133333.34,52000.0098,2321333.4494,2321333.4494,0
688660.SH,20260106,17.5,3.1425,8.0577,1.49,,,5.3139,2.2354,2.0175,,,133333.34,133333.34,52000.0098,2333333.45,2333333.45,0
688660.SH,20260105,16.6,1.9174,4.9164,0.85,,,5.0406,2.1205,1.9137,,,133333.34,133333.34,52000.0098,2213333.444,2213333.444,0
