ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920924.BJ,20251231,20.9,21.1,20.68,20.93,20.8,0.13,0.625,6558.83,13703.198
920924.BJ,20251230,21.11,21.19,20.66,20.8,21.09,-0.29,-1.3751,8748.06,18247.787
920924.BJ,20251229,21.38,21.52,21.05,21.09,21.36,-0.27,-1.264,12192.07,25790.379
920924.BJ,20251226,21.69,21.75,21.3,21.36,21.68,-0.32,-1.476,11808.01,25408.931
920924.BJ,20251225,21.51,21.78,21.48,21.68,21.62,0.06,0.2775,9909.95,21421.433
920924.BJ,20251224,21.82,21.82,21.43,21.62,21.6,0.02,0.0926,8455.11,18259.195
920924.BJ,20251223,22.43,22.43,21.4,21.6,22.11,-0.51,-2.3066,15564.04,33758.263
920924.BJ,20251222,22.39,22.39,22.02,22.11,22.47,-0.36,-1.6021,21245.96,47032.791
920924.BJ,20251219,22.4,23.01,22.26,22.47,22.51,-0.04,-0.1777,24512.06,55452.562
920924.BJ,20251218,23.0,23.3,22.38,22.51,23.35,-0.84,-3.5974,32965.6,74517.872
920924.BJ,20251217,22.34,24.2,22.01,23.35,22.55,0.8,3.5477,53957.6,126396.467
920924.BJ,20251216,21.47,23.18,21.17,22.55,21.2,1.35,6.3679,46974.27,105780.375
920924.BJ,20251215,21.89,22.17,21.13,21.2,21.25,-0.05,-0.2353,20543.49,44544.126
920924.BJ,20251212,21.01,21.58,20.74,21.25,21.2,0.05,0.2358,22372.25,47392.565
920924.BJ,20251211,20.61,21.88,20.34,21.2,20.74,0.46,2.2179,28634.55,60878.487
920924.BJ,20251210,20.4,21.0,20.04,20.74,20.32,0.42,2.0669,15908.48,32663.715
920924.BJ,20251209,20.64,20.94,20.26,20.32,20.6,-0.28,-1.3592,12208.71,25224.649
920924.BJ,20251208,20.37,20.76,20.31,20.6,20.37,0.23,1.1291,11400.7,23468.461
920924.BJ,20251205,20.2,20.44,19.91,20.37,20.16,0.21,1.0417,11367.27,22913.824
920924.BJ,20251204,20.49,20.59,20.07,20.16,20.41,-0.25,-1.2249,6331.15,12824.15
920924.BJ,20251203,20.88,20.88,20.25,20.41,20.77,-0.36,-1.7333,9385.43,19133.715
920924.BJ,20251202,21.1,21.1,20.61,20.77,21.01,-0.24,-1.1423,9141.55,19016.246
920924.BJ,20251201,20.41,21.12,20.16,21.01,20.32,0.69,3.3957,18106.26,37561.164
920924.BJ,20251128,20.35,20.57,20.1,20.32,20.35,-0.03,-0.1474,7444.29,15082.255
