trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs,tag
20251127,300437.SZ,清水源,13639428.0,17623076.0,-3983648.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251127,002856.SZ,美芝股份,8994064.0,336669.0,8657395.0,量化打板,东方证券股份有限公司常熟李闸路证券营业部,
20251127,000070.SZ,特发信息,47333254.0,106181849.0,-58848595.0,量化打板,华鑫证券有限责任公司上海陆家嘴证券营业部,
20251127,300545.SZ,联得装备,31314872.0,41413.0,31273459.0,量化打板,华鑫证券有限责任公司上海陆家嘴证券营业部,
20251127,301111.SZ,粤万年青,18324146.0,18491500.0,-167354.0,量化打板,华鑫证券有限责任公司成都交子大道证券营业部,
20251127,300509.SZ,新美星,7790687.0,0.0,7790687.0,量化打板,华鑫证券有限责任公司成都交子大道证券营业部,
20251127,003018.SZ,金富科技,32205.0,10243659.0,-10211454.0,量化打板,国新证券股份有限公司北京中关村大街证券营业部,
20251127,000078.SZ,海王生物,62585137.0,68386120.0,-5800983.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,002728.SZ,特一药业,63185146.0,1375426.0,61809720.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,002792.SZ,通宇通讯,61188924.0,14488.0,61174436.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,301111.SZ,粤万年青,61693657.0,62570244.0,-876587.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,301292.SZ,海科新源,63846771.0,159202.0,63687569.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,600654.SH,中安科,22735104.0,0.0,22735104.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,603212.SH,赛伍技术,49187792.0,0.0,49187792.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,605366.SH,宏柏新材,34035355.0,0.0,34035355.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,002153.SZ,石基信息,77443.0,20802364.0,-20724921.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,600835.SH,上海机电,0.0,62793608.6,-62793608.6,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,000070.SZ,特发信息,92371.0,57768912.0,-57676541.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,002291.SZ,遥望科技,238338.0,60251691.0,-60013353.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,002264.SZ,新 华 都,275741.0,58639893.0,-58364152.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,002187.SZ,广百股份,12986810.0,109219.0,12877591.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,002702.SZ,海欣食品,14548790.0,20103393.0,-5554603.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,600246.SH,万通发展,124231533.25,68478411.0,55753122.25,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,300545.SZ,联得装备,64665632.0,141307.0,64524325.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,688033.SH,天宜新材,30624800.0,0.0,30624800.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,688260.SH,昀冢科技,30244000.0,0.0,30244000.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,688560.SH,明冠新材,31140200.0,0.0,31140200.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251127,603778.SH,国晟科技,0.0,9191603.0,-9191603.0,量化基金,中信证券股份有限公司上海分公司,
20251127,600227.SH,赤天化,7549451.0,0.0,7549451.0,量化基金,中信证券股份有限公司上海分公司,
20251127,600337.SH,美克家居,0.0,23636503.8,-23636503.8,量化基金,中信证券股份有限公司上海分公司,
20251127,600343.SH,航天动力,74436622.0,61849809.28,12586812.72,量化基金,中信证券股份有限公司上海分公司,
20251127,688727.SH,恒坤新材,19726900.0,0.0,19726900.0,量化基金,中信证券股份有限公司上海分公司,
20251127,603122.SH,合富中国,25495799.0,0.0,25495799.0,量化基金,中信证券股份有限公司北京安外大街证券营业部,
20251127,301292.SZ,海科新源,10736740.0,39334540.0,-28597800.0,量化基金,中信证券股份有限公司北京安外大街证券营业部,
20251127,600227.SH,赤天化,7220799.0,0.0,7220799.0,量化基金,中国国际金融股份有限公司北京建国门外大街证券营业部,
20251127,603212.SH,赛伍技术,0.0,4295117.92,-4295117.92,量化基金,国泰海通证券股份有限公司总部,
20251127,605366.SH,宏柏新材,8901505.0,4284818.8,4616686.2,量化基金,国泰海通证券股份有限公司总部,
20251127,600227.SH,赤天化,10440576.01,12522649.0,-2082072.99,量化基金,国泰海通证券股份有限公司总部,
20251127,600734.SH,实达集团,28098727.0,0.0,28098727.0,量化基金,国泰海通证券股份有限公司总部,
20251127,600835.SH,上海机电,23149112.56,0.0,23149112.56,量化基金,国泰海通证券股份有限公司总部,
20251127,600337.SH,美克家居,0.0,19290379.0,-19290379.0,量化基金,国泰海通证券股份有限公司总部,
20251127,600756.SH,浪潮软件,43224125.8,0.0,43224125.8,量化基金,国泰海通证券股份有限公司总部,
20251127,603280.SH,南方路机,6636611.0,15002431.0,-8365820.0,量化基金,国泰海通证券股份有限公司总部,
20251127,688260.SH,昀冢科技,9761500.0,19792700.0,-10031200.0,量化基金,国泰海通证券股份有限公司总部,
20251127,688353.SH,华盛锂电,40263500.0,19890400.0,20373100.0,量化基金,国泰海通证券股份有限公司总部,
20251127,688560.SH,明冠新材,18315900.0,10799100.0,7516800.0,量化基金,国泰海通证券股份有限公司总部,
20251127,688733.SH,壹石通,24530200.0,0.0,24530200.0,量化基金,国泰海通证券股份有限公司总部,
20251127,688727.SH,恒坤新材,39971900.0,26930700.0,13041200.0,量化基金,国泰海通证券股份有限公司总部,
20251127,688110.SH,东芯股份,183472200.0,136777500.0,46694700.0,量化基金,国泰海通证券股份有限公司总部,
20251127,600734.SH,实达集团,33404950.02,0.0,33404950.02,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251127,600337.SH,美克家居,0.0,14555239.7,-14555239.7,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251127,600343.SH,航天动力,0.0,37527524.11,-37527524.11,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251127,600756.SH,浪潮软件,33264126.0,30926096.0,2338030.0,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251127,603280.SH,南方路机,6962227.0,7370529.0,-408302.0,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251127,600654.SH,中安科,0.0,6847248.0,-6847248.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
