trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs,tag
20251224,002792.SZ,通宇通讯,84252791.0,38894300.0,45358491.0,陈小群,中国银河证券股份有限公司大连黄河路证券营业部,
20251224,002703.SZ,浙江世宝,39342929.0,11105589.0,28237340.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251224,002149.SZ,西部材料,1501412.0,47422174.0,-45920762.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251224,002596.SZ,海南瑞泽,41875490.0,447327.0,41428163.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251224,300887.SZ,谱尼测试,16428364.0,0.0,16428364.0,量化打板,中泰证券股份有限公司常州惠国路证券营业部,
20251224,002163.SZ,海南发展,38710517.0,35291999.0,3418518.0,量化打板,华鑫证券有限责任公司上海分公司,
20251224,002201.SZ,九鼎新材,13833216.0,7055862.0,6777354.0,量化打板,华鑫证券有限责任公司上海分公司,
20251224,002789.SZ,*ST建艺,3462912.0,3635256.0,-172344.0,量化打板,华鑫证券有限责任公司上海分公司,
20251224,301005.SZ,超捷股份,48922611.0,111823.0,48810788.0,量化打板,华鑫证券有限责任公司上海陆家嘴证券营业部,
20251224,300414.SZ,中光防雷,35482.0,33792838.0,-33757356.0,量化打板,华鑫证券有限责任公司上海陆家嘴证券营业部,
20251224,600800.SH,渤海化学,0.0,9634898.71,-9634898.71,量化打板,国新证券股份有限公司北京中关村大街证券营业部,
20251224,301005.SZ,超捷股份,114481600.0,388326.0,114093274.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251224,600330.SH,天通股份,107091395.0,0.0,107091395.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251224,600783.SH,鲁信创投,11524352.0,77885296.0,-66360944.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251224,600730.SH,中国高科,0.0,24473629.52,-24473629.52,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251224,605598.SH,上海港湾,69578539.25,0.0,69578539.25,量化打板,开源证券股份有限公司西安西大街证券营业部,
