trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs,tag
20260123,601118.SH,海南橡胶,13574411.05,0.0,13574411.05,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260123,002290.SZ,禾盛新材,16519085.0,17879.0,16501206.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260123,002165.SZ,红 宝 丽,415085.0,44477543.0,-44062458.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260123,601616.SH,广电电气,28216154.7,0.0,28216154.7,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260123,301636.SZ,泽润新能,15001027.0,0.0,15001027.0,量化打板,国新证券股份有限公司北京中关村大街证券营业部,
20260123,600307.SH,酒钢宏兴,30601017.0,0.0,30601017.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,600586.SH,金晶科技,30467480.0,0.0,30467480.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,600986.SH,浙文互联,0.0,113991012.92,-113991012.92,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,601118.SH,海南橡胶,42106166.0,0.0,42106166.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,000066.SZ,中国长城,637631.0,146085190.0,-145447559.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,603001.SH,奥康国际,0.0,19153055.0,-19153055.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,000880.SZ,潍柴重机,61595527.0,70449001.0,-8853474.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,001379.SZ,腾达科技,108183.0,15278048.0,-15169865.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,001316.SZ,润贝航科,31177278.0,32566184.0,-1388906.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,300724.SZ,捷佳伟创,210054240.0,0.0,210054240.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,688223.SH,晶科能源,73669200.0,0.0,73669200.0,量化打板,开源证券股份有限公司西安太华路证券营业部,
20260123,600307.SH,酒钢宏兴,0.0,5823487.0,-5823487.0,量化基金,中信证券股份有限公司上海分公司,
20260123,600586.SH,金晶科技,25158382.0,0.0,25158382.0,量化基金,中信证券股份有限公司上海分公司,
20260123,603216.SH,梦天家居,0.0,34853684.0,-34853684.0,量化基金,中信证券股份有限公司上海分公司,
20260123,688002.SH,睿创微纳,0.0,47708600.0,-47708600.0,量化基金,中信证券股份有限公司上海分公司,
20260123,002792.SZ,通宇通讯,47861828.0,87132999.0,-39271171.0,量化基金,中国国际金融股份有限公司上海分公司,
20260123,603090.SH,宏盛股份,0.0,33740185.0,-33740185.0,量化基金,中国国际金融股份有限公司上海分公司,
20260123,001379.SZ,腾达科技,14000899.0,2749591.0,11251308.0,量化基金,中国国际金融股份有限公司上海分公司,
20260123,002115.SZ,三维通信,31921899.0,16766561.0,15155338.0,量化基金,中国国际金融股份有限公司上海分公司,
20260123,300102.SZ,乾照光电,40604745.0,42645441.0,-2040696.0,量化基金,中国国际金融股份有限公司上海分公司,
20260123,300780.SZ,德恩精工,29875081.0,10026976.0,19848105.0,量化基金,中国国际金融股份有限公司上海分公司,
20260123,601616.SH,广电电气,22325182.0,0.0,22325182.0,量化基金,中国国际金融股份有限公司北京建国门外大街证券营业部,
20260123,603878.SH,武进不锈,21692062.68,0.0,21692062.68,量化基金,华泰证券股份有限公司总部,
20260123,603130.SH,云中马,23402774.0,0.0,23402774.0,量化基金,华泰证券股份有限公司总部,
20260123,603216.SH,梦天家居,28361033.0,0.0,28361033.0,量化基金,华泰证券股份有限公司总部,
20260123,603095.SH,越剑智能,15629195.8,18779495.0,-3150299.2,量化基金,华泰证券股份有限公司总部,
20260123,603878.SH,武进不锈,27695238.28,8486303.0,19208935.28,量化基金,国泰海通证券股份有限公司总部,
20260123,603001.SH,奥康国际,13864788.0,15147529.0,-1282741.0,量化基金,国泰海通证券股份有限公司总部,
20260123,603090.SH,宏盛股份,28998285.0,30507974.0,-1509689.0,量化基金,国泰海通证券股份有限公司总部,
