trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs,tag
20260120,002112.SZ,三变科技,38862308.0,52973645.0,-14111337.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260120,002119.SZ,康强电子,41669706.0,2711503.0,38958203.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260120,600537.SH,亿晶光电,23216386.0,0.0,23216386.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260120,002115.SZ,三维通信,57139136.0,15513694.0,41625442.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260120,601116.SH,三江购物,48347611.0,0.0,48347611.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20260120,002766.SZ,索菱股份,112644.0,18083179.0,-17970535.0,量化打板,中泰证券股份有限公司常州惠国路证券营业部,
20260120,002689.SZ,ST远智,3296530.0,0.0,3296530.0,量化打板,华鑫证券有限责任公司上海分公司,
20260120,002201.SZ,九鼎新材,45250228.0,40073283.0,5176945.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,002546.SZ,新联电子,9435340.0,52336903.0,-42901563.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,600649.SH,城投控股,32412401.97,0.0,32412401.97,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,603616.SH,韩建河山,40083639.0,0.0,40083639.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,605366.SH,宏柏新材,42804346.76,0.0,42804346.76,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,002792.SZ,通宇通讯,353533.0,93376648.0,-93023115.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,002112.SZ,三变科技,30899875.0,2351099.0,28548776.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,600800.SH,渤海化学,18129978.0,18833839.88,-703861.88,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,600550.SH,保变电气,0.0,207713762.75,-207713762.75,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,000949.SZ,新乡化纤,71550552.0,74280364.0,-2729812.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,600230.SH,沧州大化,71114875.7,0.0,71114875.7,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,600391.SH,航发科技,216434014.28,0.0,216434014.28,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,600774.SH,汉商集团,39416968.8,40722815.4,-1305846.6,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,002446.SZ,盛路通信,219154.0,126672669.0,-126453515.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20260120,300242.SZ,佳云科技,69754715.0,64017.0,69690698.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
