trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs,tag
20251203,000547.SZ,航天发展,239138455.0,791111.0,238347344.0,陈小群,中国银河证券股份有限公司大连黄河路证券营业部,
20251203,603216.SH,梦天家居,4625100.0,0.0,4625100.0,金田路,光大证券股份有限公司深圳金田路证券营业部,
20251203,002519.SZ,银河电子,30428376.0,152244.0,30276132.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251203,002565.SZ,顺灏股份,42258423.0,253116.0,42005307.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251203,002413.SZ,雷科防务,42569035.0,73005549.0,-30436514.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251203,300269.SZ,联建光电,22600113.0,1343216.0,21256897.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251203,600272.SH,开开实业,0.0,16889869.0,-16889869.0,量化打板,中泰证券股份有限公司常州惠国路证券营业部,
20251203,600281.SH,华阳新材,11558197.0,0.0,11558197.0,量化打板,华鑫证券有限责任公司上海分公司,
20251203,002565.SZ,顺灏股份,30585628.0,33110549.0,-2524921.0,量化打板,华鑫证券有限责任公司上海陆家嘴证券营业部,
20251203,301136.SZ,招标股份,40833363.0,536431.0,40296932.0,量化打板,华鑫证券有限责任公司上海陆家嘴证券营业部,
20251203,600693.SH,东百集团,0.0,15872513.0,-15872513.0,量化打板,国新证券股份有限公司北京中关村大街证券营业部,
20251203,605108.SH,同庆楼,0.0,16182737.3,-16182737.3,量化打板,国新证券股份有限公司北京中关村大街证券营业部,
20251203,002487.SZ,大金重工,72342570.0,21590.0,72320980.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,002519.SZ,银河电子,31452365.0,111995.0,31340370.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,002632.SZ,道明光学,54949058.0,1517483.0,53431575.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,600151.SH,航天机电,0.0,58380802.68,-58380802.68,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,600172.SH,黄河旋风,49787152.0,0.0,49787152.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,601399.SH,国机重装,76455383.03,0.0,76455383.03,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,002474.SZ,榕基软件,340377.0,56728721.0,-56388344.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,002792.SZ,通宇通讯,686775.0,87321003.0,-86634228.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,600272.SH,开开实业,0.0,26904131.0,-26904131.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,301136.SZ,招标股份,41689342.0,42601062.0,-911720.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,300269.SZ,联建光电,330518.0,21926734.0,-21596216.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251203,600467.SH,好当家,19581159.15,0.0,19581159.15,量化基金,中信证券股份有限公司上海分公司,
20251203,601399.SH,国机重装,39940304.0,0.0,39940304.0,量化基金,中信证券股份有限公司上海分公司,
20251203,603778.SH,国晟科技,100199983.0,29288479.64,70911503.36,量化基金,中信证券股份有限公司上海分公司,
20251203,600408.SH,安泰集团,21298977.0,0.0,21298977.0,量化基金,中信证券股份有限公司上海分公司,
20251203,600734.SH,实达集团,0.0,58740963.0,-58740963.0,量化基金,中信证券股份有限公司上海分公司,
20251203,688670.SH,金迪克,5984600.0,0.0,5984600.0,量化基金,中信证券股份有限公司上海分公司,
20251203,688523.SH,航天环宇,21375300.0,15510600.0,5864700.0,量化基金,中信证券股份有限公司上海分公司,
20251203,002474.SZ,榕基软件,179382.0,58740219.0,-58560837.0,量化基金,中信证券股份有限公司北京安外大街证券营业部,
20251203,600234.SH,科新发展,0.0,4444917.0,-4444917.0,量化基金,中国国际金融股份有限公司上海分公司,
20251203,600756.SH,浪潮软件,0.0,27650748.0,-27650748.0,量化基金,中国国际金融股份有限公司北京建国门外大街证券营业部,
20251203,688670.SH,金迪克,0.0,15945300.0,-15945300.0,量化基金,中国国际金融股份有限公司北京建国门外大街证券营业部,
20251203,600151.SH,航天机电,0.0,41459641.0,-41459641.0,量化基金,国泰海通证券股份有限公司总部,
20251203,600281.SH,华阳新材,0.0,10434371.0,-10434371.0,量化基金,国泰海通证券股份有限公司总部,
20251203,600467.SH,好当家,23846739.0,22666392.0,1180347.0,量化基金,国泰海通证券股份有限公司总部,
20251203,600234.SH,科新发展,2818527.0,4091235.0,-1272708.0,量化基金,国泰海通证券股份有限公司总部,
20251203,603778.SH,国晟科技,61790329.0,51071218.87,10719110.13,量化基金,国泰海通证券股份有限公司总部,
20251203,600272.SH,开开实业,11199441.0,11339790.0,-140349.0,量化基金,国泰海通证券股份有限公司总部,
20251203,600408.SH,安泰集团,147610660.33,72067497.63,75543162.7,量化基金,国泰海通证券股份有限公司总部,
20251203,603696.SH,安记食品,0.0,24254701.0,-24254701.0,量化基金,国泰海通证券股份有限公司总部,
20251203,688670.SH,金迪克,4722600.0,0.0,4722600.0,量化基金,国泰海通证券股份有限公司总部,
20251203,600467.SH,好当家,14381719.0,12915582.1,1466136.9,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251203,600234.SH,科新发展,0.0,5584602.0,-5584602.0,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251203,603778.SH,国晟科技,51318619.0,0.0,51318619.0,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251203,600272.SH,开开实业,9798932.0,0.0,9798932.0,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251203,603696.SH,安记食品,22321012.57,24593884.76,-2272872.19,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251203,600281.SH,华阳新材,0.0,3946574.0,-3946574.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,600467.SH,好当家,0.0,10341441.0,-10341441.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,600234.SH,科新发展,0.0,4681608.0,-4681608.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,600756.SH,浪潮软件,15480935.28,36903228.4,-21422293.12,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,603778.SH,国晟科技,83068263.18,51916075.71,31152187.47,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,600408.SH,安泰集团,28852821.6,30041015.0,-1188193.4,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,603696.SH,安记食品,16699410.0,29418686.24,-12719276.24,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,688670.SH,金迪克,0.0,12199700.0,-12199700.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,688523.SH,航天环宇,28093400.0,22205800.0,5887600.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251203,688670.SH,金迪克,6711200.0,22058700.0,-15347500.0,量化基金,高盛（中国）证券有限责任公司上海浦东新区世纪大道证券营业部,
20251203,688523.SH,航天环宇,15166900.0,0.0,15166900.0,量化基金,高盛（中国）证券有限责任公司上海浦东新区世纪大道证券营业部,
20251203,603696.SH,安记食品,39787758.15,0.0,39787758.15,越王大道,国泰海通证券股份有限公司河源越王大道证券营业部,
20251203,002796.SZ,世嘉科技,138724.0,13059164.0,-12920440.0,苏州帮,兴业证券股份有限公司上海金陵东路证券营业部,
20251203,000547.SZ,航天发展,1354994.0,123915651.0,-122560657.0,苏南帮,中国银河证券股份有限公司北京学院南路证券营业部,
20251203,301567.SZ,贝隆精密,21516.0,10761420.0,-10739904.0,苏南帮,中国银河证券股份有限公司北京学院南路证券营业部,
20251203,600151.SH,航天机电,0.0,43392040.0,-43392040.0,苏南帮,南京证券股份有限公司张家港东环路证券营业部,
20251203,605255.SH,天普股份,0.0,10840351.0,-10840351.0,苏南帮,南京证券股份有限公司张家港东环路证券营业部,
