trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs,tag
20251219,002491.SZ,通鼎互联,38668025.0,280741.0,38387284.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251219,601366.SH,利群股份,21340132.72,0.0,21340132.72,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251219,001208.SZ,华菱线缆,14362000.0,39274823.0,-24912823.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251219,002329.SZ,皇氏集团,11704840.0,34337495.0,-22632655.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251219,300640.SZ,德艺文创,21767421.0,1062529.0,20704892.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251219,603389.SH,*ST亚振,7078287.4,0.0,7078287.4,量化打板,中泰证券股份有限公司江苏分公司,
20251219,002910.SZ,庄园牧场,5902965.0,7919978.0,-2017013.0,量化打板,华鑫证券有限责任公司上海分公司,
20251219,600838.SH,上海九百,14546591.0,0.0,14546591.0,量化打板,华鑫证券有限责任公司上海分公司,
20251219,002361.SZ,神剑股份,7967.0,18713084.0,-18705117.0,量化打板,华鑫证券有限责任公司南京清凉门大街证券营业部,
20251219,000863.SZ,三湘印象,17451144.0,17436265.0,14879.0,量化打板,华鑫证券有限责任公司南京清凉门大街证券营业部,
20251219,000981.SZ,山子高科,68240080.0,579965.0,67660115.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251219,002149.SZ,西部材料,216310.0,77813141.0,-77596831.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251219,002361.SZ,神剑股份,85163322.0,89446584.0,-4283262.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251219,301488.SZ,豪恩汽电,32476403.0,33093.0,32443310.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251219,600076.SH,康欣新材,18440156.55,0.0,18440156.55,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251219,603023.SH,威帝股份,24044100.0,0.0,24044100.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251219,603608.SH,天创时尚,21296478.0,0.0,21296478.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251219,603601.SH,再升科技,0.0,90082892.63,-90082892.63,量化打板,开源证券股份有限公司西安西大街证券营业部,
