trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs,tag
20251104,600067.SH,冠城新材,0.0,9388446.0,-9388446.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251104,002421.SZ,达实智能,12515420.0,265725.0,12249695.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251104,605155.SH,西大门,5992275.0,0.0,5992275.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251104,600815.SH,厦工股份,7795968.0,0.0,7795968.0,量化打板,中泰证券股份有限公司常州惠国路证券营业部,
20251104,600408.SH,安泰集团,0.0,21243124.9,-21243124.9,量化打板,中泰证券股份有限公司常州惠国路证券营业部,
20251104,603616.SH,韩建河山,6836479.0,0.0,6836479.0,量化打板,华鑫证券有限责任公司上海分公司,
20251104,603175.SH,超颖电子,19204095.0,0.0,19204095.0,量化打板,华鑫证券有限责任公司上海分公司,
20251104,000572.SZ,海马汽车,19853646.0,25373494.0,-5519848.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,000592.SZ,平潭发展,105335.0,75618422.0,-75513087.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,002639.SZ,雪人集团,60405723.0,225706.0,60180017.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,301136.SZ,招标股份,61160580.0,221044.0,60939536.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,600815.SH,厦工股份,30364950.0,0.0,30364950.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,605138.SH,盛泰集团,20777014.0,0.0,20777014.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,605155.SH,西大门,0.0,13312406.16,-13312406.16,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,000892.SZ,欢瑞世纪,13704261.0,31248161.0,-17543900.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,603686.SH,福龙马,72314500.0,0.0,72314500.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,002112.SZ,三变科技,27177012.0,428537.0,26748475.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,603175.SH,超颖电子,30968848.8,0.0,30968848.8,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,000797.SZ,中国武夷,25388032.0,9197083.0,16190949.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,002431.SZ,棕榈股份,43579152.0,45111117.0,-1531965.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,002611.SZ,东方精工,120561163.0,122584702.0,-2023539.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,600067.SH,冠城新材,18182219.3,0.0,18182219.3,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,600308.SH,华泰股份,39331035.0,0.0,39331035.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,600408.SH,安泰集团,47402318.0,46107419.0,1294899.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,600593.SH,大连圣亚,40943344.0,0.0,40943344.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,603169.SH,兰石重装,86592942.0,25662623.0,60930319.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,605365.SH,立达信,30950179.41,31644132.0,-693952.59,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,300062.SZ,中能电气,19546696.0,59116.0,19487580.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,300402.SZ,宝色股份,31500708.0,1080877.0,30419831.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,300591.SZ,万里马,63652415.0,183816.0,63468599.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251104,600067.SH,冠城新材,0.0,23391680.24,-23391680.24,量化基金,中信证券股份有限公司上海分公司,
20251104,601929.SH,吉视传媒,0.0,53822176.0,-53822176.0,量化基金,中信证券股份有限公司上海分公司,
20251104,601872.SH,招商轮船,36853774.64,0.0,36853774.64,量化基金,中信证券股份有限公司上海分公司,
20251104,603686.SH,福龙马,0.0,35099834.1,-35099834.1,量化基金,中信证券股份有限公司上海分公司,
20251104,603175.SH,超颖电子,0.0,23984991.38,-23984991.38,量化基金,中信证券股份有限公司上海分公司,
20251104,603280.SH,南方路机,0.0,6631624.0,-6631624.0,量化基金,中信证券股份有限公司上海分公司,
20251104,600302.SH,标准股份,0.0,28989815.0,-28989815.0,量化基金,中信证券股份有限公司上海分公司,
20251104,600593.SH,大连圣亚,46529640.0,91169100.0,-44639460.0,量化基金,中信证券股份有限公司上海分公司,
20251104,688733.SH,壹石通,34548600.0,19534200.0,15014400.0,量化基金,中信证券股份有限公司上海分公司,
20251104,920009.BJ,丹娜生物,3600896.28,130485.24,3470411.04,量化基金,中国中金财富证券有限公司北京宋庄路证券营业部,
20251104,000592.SZ,平潭发展,0.0,29603076.0,-29603076.0,量化基金,中国国际金融股份有限公司上海分公司,
20251104,002885.SZ,京泉华,21049813.0,76216502.0,-55166689.0,量化基金,中国国际金融股份有限公司上海分公司,
20251104,601929.SH,吉视传媒,0.0,65557692.7,-65557692.7,量化基金,中国国际金融股份有限公司上海分公司,
20251104,301292.SZ,海科新源,8286820.0,15179418.0,-6892598.0,量化基金,中国国际金融股份有限公司上海分公司,
20251104,600593.SH,大连圣亚,0.0,37812998.0,-37812998.0,量化基金,中国国际金融股份有限公司上海分公司,
20251104,605365.SH,立达信,20789192.0,17480885.0,3308307.0,量化基金,中国国际金融股份有限公司北京建国门外大街证券营业部,
20251104,600815.SH,厦工股份,9285640.0,0.0,9285640.0,量化基金,华泰证券股份有限公司总部,
20251104,605138.SH,盛泰集团,9343378.0,0.0,9343378.0,量化基金,华泰证券股份有限公司总部,
20251104,605155.SH,西大门,0.0,9870609.0,-9870609.0,量化基金,华泰证券股份有限公司总部,
20251104,605365.SH,立达信,19686208.0,0.0,19686208.0,量化基金,华泰证券股份有限公司总部,
20251104,600067.SH,冠城新材,56149085.42,31030246.53,25118838.89,量化基金,国泰海通证券股份有限公司总部,
20251104,600815.SH,厦工股份,0.0,3417867.0,-3417867.0,量化基金,国泰海通证券股份有限公司总部,
20251104,605138.SH,盛泰集团,0.0,1754197.0,-1754197.0,量化基金,国泰海通证券股份有限公司总部,
20251104,603192.SH,汇得科技,0.0,6336392.0,-6336392.0,量化基金,国泰海通证券股份有限公司总部,
20251104,605155.SH,西大门,4341524.0,8186697.76,-3845173.76,量化基金,国泰海通证券股份有限公司总部,
20251104,603686.SH,福龙马,70410392.22,0.0,70410392.22,量化基金,国泰海通证券股份有限公司总部,
20251104,603175.SH,超颖电子,23205724.08,0.0,23205724.08,量化基金,国泰海通证券股份有限公司总部,
20251104,603280.SH,南方路机,4806639.0,8204514.8,-3397875.8,量化基金,国泰海通证券股份有限公司总部,
20251104,600302.SH,标准股份,62086418.93,38782613.0,23303805.93,量化基金,国泰海通证券股份有限公司总部,
20251104,600408.SH,安泰集团,58923570.48,12212384.0,46711186.48,量化基金,国泰海通证券股份有限公司总部,
20251104,600593.SH,大连圣亚,171354992.09,110522740.0,60832252.09,量化基金,国泰海通证券股份有限公司总部,
20251104,688733.SH,壹石通,36284100.0,19873400.0,16410700.0,量化基金,国泰海通证券股份有限公司总部,
20251104,600884.SH,杉杉股份,26323018.26,0.0,26323018.26,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251104,600408.SH,安泰集团,34778791.0,0.0,34778791.0,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251104,600593.SH,大连圣亚,64926145.0,71933777.0,-7007632.0,量化基金,摩根大通证券(中国)有限公司上海银城中路证券营业部,
20251104,600067.SH,冠城新材,0.0,21471893.66,-21471893.66,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251104,601929.SH,吉视传媒,0.0,126057508.54,-126057508.54,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251104,600884.SH,杉杉股份,43828461.32,0.0,43828461.32,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251104,601872.SH,招商轮船,22642878.0,43906981.44,-21264103.44,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251104,603192.SH,汇得科技,3364641.0,0.0,3364641.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251104,603686.SH,福龙马,77014659.08,0.0,77014659.08,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251104,600302.SH,标准股份,24698245.0,0.0,24698245.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
20251104,600408.SH,安泰集团,29170874.0,0.0,29170874.0,量化基金,瑞银证券有限责任公司上海花园石桥路证券营业部,
