trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs,tag
20251226,002792.SZ,通宇通讯,149161960.0,89582310.0,59579650.0,陈小群,中国银河证券股份有限公司大连黄河路证券营业部,
20251226,600879.SH,航天电子,345609951.38,347546709.88,-1936758.5,陈小群,中国银河证券股份有限公司大连黄河路证券营业部,
20251226,301355.SZ,南王科技,224109.0,11526674.0,-11302565.0,量化抢筹,中国银河证券股份有限公司北京中关村大街证券营业部,
20251226,001400.SZ,江顺科技,0.0,12949602.0,-12949602.0,量化打板,中泰证券股份有限公司常州惠国路证券营业部,
20251226,600200.SH,退市苏吴,419415.0,919066.3,-499651.3,量化打板,华宝证券股份有限公司成都天府大道证券营业部,
20251226,600892.SH,*ST大晟,4782394.0,4822760.0,-40366.0,量化打板,华鑫证券有限责任公司上海分公司,
20251226,002201.SZ,九鼎新材,49915242.0,12600645.0,37314597.0,量化打板,华鑫证券有限责任公司上海陆家嘴证券营业部,
20251226,002347.SZ,泰尔股份,24827770.0,0.0,24827770.0,量化打板,华鑫证券有限责任公司南京清凉门大街证券营业部,
20251226,002759.SZ,天际股份,179366513.0,585163.0,178781350.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,301117.SZ,佳缘科技,79821001.0,17763.0,79803238.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,301181.SZ,标榜股份,35842439.0,39406.0,35803033.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,301246.SZ,宏源药业,73549056.0,88900.0,73460156.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,301292.SZ,海科新源,55274797.0,1179204.0,54095593.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,600708.SH,光明地产,31877562.0,0.0,31877562.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,603660.SH,苏州科达,25154250.92,0.0,25154250.92,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,002536.SZ,飞龙股份,194452.0,138188511.0,-137994059.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,003003.SZ,天元股份,77842.0,9208668.0,-9130826.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,001208.SZ,华菱线缆,342543.0,48835735.0,-48493192.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,002297.SZ,博云新材,146591.0,50500134.0,-50353543.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,603601.SH,再升科技,0.0,100918579.91,-100918579.91,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,000777.SZ,中核科技,71688656.0,43844133.0,27844523.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,002347.SZ,泰尔股份,55774083.0,8473203.0,47300880.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,002361.SZ,神剑股份,30898161.0,59829.0,30838332.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,002363.SZ,隆基机械,107115.0,54718769.0,-54611654.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,002865.SZ,钧达股份,93387332.0,5313438.0,88073894.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,600345.SH,长江通信,85818079.0,0.0,85818079.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,300819.SZ,聚杰微纤,61070778.0,132000.0,60938778.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,300900.SZ,广联航空,316450.0,86701757.0,-86385307.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,300503.SZ,昊志机电,74180195.0,83139455.0,-8959260.0,量化打板,开源证券股份有限公司西安西大街证券营业部,
20251226,600179.SH,安通控股,0.0,168325828.0,-168325828.0,量化基金,中信证券股份有限公司上海分公司,
20251226,603660.SH,苏州科达,0.0,11471017.48,-11471017.48,量化基金,中信证券股份有限公司上海分公司,
20251226,603601.SH,再升科技,78425401.01,0.0,78425401.01,量化基金,中信证券股份有限公司上海分公司,
20251226,600105.SH,永鼎股份,325118315.12,224605621.6,100512693.52,量化基金,中信证券股份有限公司上海分公司,
20251226,605003.SH,众望布艺,0.0,8045163.75,-8045163.75,量化基金,中信证券股份有限公司上海分公司,
20251226,300900.SZ,广联航空,88839956.0,4573484.0,84266472.0,量化基金,中信证券股份有限公司北京安外大街证券营业部,
20251226,000547.SZ,航天发展,60580591.0,84982154.0,-24401563.0,量化基金,中国国际金融股份有限公司上海分公司,
20251226,301246.SZ,宏源药业,13784473.0,13442366.0,342107.0,量化基金,中国国际金融股份有限公司上海分公司,
20251226,600759.SH,洲际油气,28729175.05,19840214.04,8888961.01,量化基金,中国国际金融股份有限公司上海分公司,
20251226,002420.SZ,毅昌科技,4717669.0,5635245.0,-917576.0,量化基金,中国国际金融股份有限公司上海分公司,
20251226,603163.SH,圣晖集成,12091086.0,0.0,12091086.0,量化基金,中国国际金融股份有限公司上海分公司,
20251226,603929.SH,亚翔集成,23905096.7,23169797.0,735299.7,量化基金,中国国际金融股份有限公司上海分公司,
20251226,002297.SZ,博云新材,31448225.0,17001508.0,14446717.0,量化基金,中国国际金融股份有限公司上海分公司,
20251226,002792.SZ,通宇通讯,80016727.0,96248364.0,-16231637.0,量化基金,中国国际金融股份有限公司上海分公司,
20251226,600330.SH,天通股份,0.0,38782959.92,-38782959.92,量化基金,中国国际金融股份有限公司上海分公司,
20251226,603601.SH,再升科技,90548356.83,0.0,90548356.83,量化基金,中国国际金融股份有限公司上海分公司,
20251226,603686.SH,福龙马,0.0,26212253.0,-26212253.0,量化基金,中国国际金融股份有限公司上海分公司,
20251226,600105.SH,永鼎股份,261531407.85,208100430.8,53430977.05,量化基金,中国国际金融股份有限公司上海分公司,
20251226,600118.SH,中国卫星,0.0,243869543.06,-243869543.06,量化基金,中国国际金融股份有限公司上海分公司,
20251226,605003.SH,众望布艺,15056133.0,0.0,15056133.0,量化基金,中国国际金融股份有限公司上海分公司,
20251226,603929.SH,亚翔集成,17095353.0,0.0,17095353.0,量化基金,中国国际金融股份有限公司北京建国门外大街证券营业部,
