,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,603395.SH,20260109,30.1,3.9576,3.9576,1.04,83.9998,288.1761,5.5946,2.2453,2.3711,0.3833,0.3833,26000.0,6500.0,6500.0,782600.0,195650.0,0
1,688027.SH,20260109,575.67,4.1494,5.4428,0.97,,,18.4279,233.7066,172.4415,,,10286.1001,8037.437,6127.437,5921399.2446,4626911.3578,0
2,603429.SH,20260109,10.88,3.2419,5.4995,1.44,,,4.6246,12.46,31.7752,0.0,,52448.5465,52448.5465,30918.0165,570640.1859,570640.1859,0
3,300917.SZ,20260109,41.14,3.9609,9.3198,1.25,57.1586,53.2282,5.9804,2.4279,2.3841,0.6077,0.6077,16900.0,16900.0,7182.5,695266.0,695266.0,0
4,301266.SZ,20260109,38.28,2.7753,6.3005,1.11,109.0309,93.6792,2.3351,1.2852,1.3763,0.261,0.261,10997.9428,10433.1666,4595.6666,421001.2504,399381.6174,0
5,688399.SH,20260109,79.98,8.7364,14.5766,2.95,,,2.2604,19.1873,19.7861,,,8387.1721,8387.1721,5026.8025,670806.0246,670806.0246,0
6,603737.SH,20260109,46.41,0.3732,1.1315,0.95,103.1578,51.4755,11.8937,2.8287,2.7724,1.5699,1.5699,73781.7473,73781.7473,24336.3845,3424210.8922,3424210.8922,0
7,601158.SH,20260109,4.49,0.1406,1.2294,0.8,27.4521,25.8032,1.2576,3.0792,2.8954,3.4966,3.4966,480002.3077,480002.3077,54906.2388,2155210.3616,2155210.3616,0
8,603897.SH,20260109,27.17,2.3132,5.5532,1.1,23.7566,21.3953,2.3324,0.4319,0.4341,6.625,6.625,20643.5681,20643.5681,8599.2381,560885.7453,560885.7453,0
9,600539.SH,20260109,10.51,2.2485,3.7454,1.38,,,7.6051,5.0353,4.9271,0.0,,23000.0,23000.0,13807.7796,241730.0,241730.0,0
10,001299.SZ,20260109,12.86,4.5153,15.1019,0.47,35.7434,31.5273,2.6408,4.6908,4.2106,5.8523,5.8523,24263.8606,21840.0919,6529.9259,312033.2473,280863.5818,0
11,002406.SZ,20260109,8.05,3.9244,4.3449,1.36,49.6726,46.1137,1.4652,4.6049,4.206,1.8634,1.8634,73022.5082,60221.2898,54393.3401,587831.191,484781.3829,0
12,300121.SZ,20260109,13.32,3.3707,4.8789,0.76,30.8678,35.5192,1.7239,1.7286,1.7061,1.56,1.56,44523.3982,42935.9116,29662.9456,593051.664,571906.3425,0
13,003011.SZ,20260109,22.12,4.494,5.8895,1.0,45.3331,16.3568,1.6068,1.6598,1.7899,2.6857,2.6857,10267.6,7808.8766,5958.6401,227119.312,172732.3504,0
14,688334.SH,20260109,20.55,2.6502,4.1589,1.07,28.4496,24.7062,2.2762,8.1488,7.3635,,,31657.9466,15690.4698,9998.6609,650570.8026,322439.1544,0
15,000021.SZ,20260109,26.79,6.3521,9.6643,0.76,45.2577,41.0905,3.3063,2.8397,2.7604,0.7042,0.7042,157168.0518,157142.9193,103287.0416,4210532.1077,4209858.808,0
16,688371.SH,20260109,20.45,1.0421,2.5835,0.94,152.0931,146.3934,3.4838,14.3086,13.7143,,,33547.2356,33547.2356,13532.3022,686040.968,686040.968,0
17,603360.SH,20260109,31.93,1.7682,3.9993,1.12,65.313,104.3819,14.9709,17.1912,15.321,1.3422,1.3422,70622.3654,70622.3654,31223.0475,2254972.1272,2254972.1272,0
18,002928.SZ,20260109,10.81,2.0477,3.7283,1.37,51.5641,23.7736,3.4632,2.0637,1.8992,0.0,,127824.155,127823.5175,70204.2005,1381779.1156,1381772.2242,0
19,688515.SH,20260109,117.95,4.6987,5.2907,1.37,,,6.2846,23.8147,18.2227,,,8000.0,4981.94,4424.558,943600.0,587619.823,0
