,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,301667.SZ,20260128,74.56,12.9691,12.9691,0.46,87.2492,76.6398,6.6946,5.7939,4.8078,,,11166.96,2249.4459,2249.4459,832608.5376,167718.6863,0
1,603280.SH,20260128,39.59,9.8015,9.8015,0.65,47.2693,51.3718,3.1606,4.2859,4.3007,0.6567,0.6567,10840.6667,2794.1667,2794.1667,429181.9947,110621.0597,0
2,600481.SH,20260128,8.89,14.9512,27.3904,1.77,,,4.033,1.2777,1.8999,,,187377.4608,187377.4608,102281.4756,1665785.6265,1665785.6265,0
3,002845.SZ,20260128,14.96,2.7049,3.1965,0.61,150.7069,,2.0605,0.5126,0.4803,0.2584,0.2584,32755.1705,25023.5351,21175.0533,490017.3507,374352.0851,0
4,002615.SZ,20260128,8.29,2.6438,3.3652,0.43,13.4895,23.8992,2.272,1.1602,1.1365,2.9986,2.9986,46626.7732,30604.2611,24043.7865,386535.9498,253709.3245,0
5,301030.SZ,20260128,12.96,3.6078,5.127,0.89,,,3.1184,1.277,,,,20238.333,20210.571,14221.805,262288.7957,261929.0002,0
6,920223.BJ,20260128,21.01,4.7146,7.4696,1.02,,,13.1628,11.4659,8.4863,,,15728.5,8158.375,5149.3309,330455.785,171407.4588,0
7,002056.SZ,20260128,21.43,1.9135,3.8771,0.9,19.0831,14.8158,3.401,1.8784,1.5467,3.8227,3.8227,162671.2074,162503.1609,80203.1609,3486043.9746,3482442.7381,0
8,600188.SH,20260128,14.44,1.8004,6.9763,2.14,10.0479,14.2942,2.7778,1.0418,1.0545,4.9861,4.9861,1003748.0544,592391.1084,152876.8213,14494121.9055,8554127.6053,0
9,002459.SZ,20260128,11.88,2.6473,5.0427,0.68,,,1.7353,0.5607,0.7478,,,330968.7602,330575.3369,173544.5797,3931908.8712,3927235.0024,0
10,688188.SH,20260128,158.36,0.618,1.7453,0.77,51.7987,43.0832,7.8539,26.3466,22.2578,1.3937,1.3937,28872.9927,28872.9927,10223.4191,4572327.124,4572327.124,0
11,600416.SH,20260128,15.13,2.5577,4.2424,1.03,89.6888,79.2559,2.3111,4.7495,4.5807,,,147578.2384,132540.6445,79908.5747,2232858.747,2005339.9513,0
12,300897.SZ,20260128,27.22,2.401,4.2705,0.72,46.8588,88.1608,3.8914,5.7474,6.8961,0.7808,0.7808,14021.9804,8741.9868,4914.9959,381678.3065,237956.8807,0
13,300119.SZ,20260128,20.22,2.5128,3.1634,0.83,31.2492,22.4659,2.0109,3.0611,2.4299,1.4531,1.4531,46475.4706,33496.2021,26607.4503,939734.0155,677293.2065,0
14,603937.SH,20260128,12.95,2.9262,7.9226,1.75,,,1.7537,1.7131,1.4759,,,20888.8976,20888.8976,7715.3578,270511.2239,270511.2239,0
15,600580.SH,20260128,44.26,2.8585,4.6827,0.65,87.2063,71.0438,6.4589,4.2555,4.3159,0.2815,0.2815,156211.7511,155763.2511,95085.4973,6913932.1037,6894081.4937,0
16,600682.SH,20260128,7.12,2.2337,4.0996,0.63,41.6273,43.3553,0.5411,1.4295,1.4509,0.2237,0.2237,134513.2221,116406.0275,63425.3202,957734.1414,828810.9158,0
17,603298.SH,20260128,28.4,0.9309,2.4186,0.93,18.3967,16.8947,3.3435,2.2564,2.0987,2.4648,2.4648,130981.2049,130981.2049,50413.7501,3719866.2192,3719866.2192,0
18,300745.SZ,20260128,28.58,3.792,4.2749,0.74,,,2.1283,2.1417,1.8405,,,16761.4391,14135.9402,12539.2471,479041.9295,404005.1709,0
19,603936.SH,20260128,12.63,4.7541,6.1569,0.61,,,1.8204,2.4376,2.2617,,,63039.8004,63039.8004,48677.1693,796192.6791,796192.6791,0
20,002090.SZ,20260128,12.44,3.2986,4.183,0.71,68.9549,60.6449,3.2671,2.8102,2.9038,0.5225,0.5225,40057.7071,39601.7512,31228.4434,498317.8763,492645.7849,0
21,920422.BJ,20260128,13.62,2.2781,4.9571,0.67,80.5639,56.5679,2.8397,2.3306,2.3435,1.1013,1.1013,8848.271,6622.271,3043.421,120513.451,90195.331,0
22,920640.BJ,20260128,45.57,5.3577,11.5654,0.98,167.3248,120.3877,9.3108,11.215,9.998,0.2194,0.2194,18772.8,18060.2235,8366.4129,855476.496,823004.3849,0
23,688615.SH,20260128,288.92,3.6899,4.324,0.9,100.9882,90.8699,14.4098,28.1257,23.9013,0.4945,0.4945,14000.0,9667.0244,8249.254,4044880.0,2792996.6896,0
24,603418.SH,20260128,58.17,3.2586,3.2586,0.77,27.7194,22.2754,2.5453,2.8431,2.3917,,,19306.8444,4042.241,4042.241,1123079.1387,235137.159,0
25,301678.SZ,20260128,80.22,15.2548,15.2548,0.95,103.3345,113.0,10.0635,22.8212,20.2404,0.6233,0.6233,23955.5467,4791.1094,4791.1094,1921713.9563,384342.7961,0
26,002536.SZ,20260128,29.67,11.6972,17.9514,1.75,51.7375,48.7645,4.933,3.6107,3.8194,1.0111,1.0111,57478.5888,54441.72,35474.422,1705389.7297,1615285.8324,0
27,688273.SH,20260128,45.1,5.6782,5.9118,1.1,44.398,44.4294,3.3694,10.623,10.301,1.5181,1.5181,10000.0,3682.679,3537.1825,451000.0,166088.8229,0
28,301001.SZ,20260128,35.8,24.0107,40.8987,1.67,213.8393,315.3102,3.6672,6.7878,8.0867,1.0475,1.0475,8000.0,5030.0,2953.0,286400.0,180074.0,0
29,601226.SH,20260128,10.92,7.3991,20.0352,1.22,110.1902,99.43,2.9143,1.6829,1.3872,0.3125,0.3125,116222.37,116222.37,42921.6044,1269148.2804,1269148.2804,0
30,688265.SH,20260128,46.8,1.2001,3.8706,0.62,561.7258,75.2994,2.1437,9.5706,8.7062,,,7796.3513,7796.3513,2417.251,364869.2408,364869.2408,0
31,300112.SZ,20260128,9.07,2.3006,2.5767,0.85,,,2.6236,2.5534,2.4958,,,29022.5894,23764.351,21218.12,263234.8859,215542.6636,0
32,002104.SZ,20260128,17.98,3.2349,3.3831,0.8,134.0362,311.2803,5.9463,14.1072,15.2588,0.4476,0.4476,70833.9154,59969.9004,57342.8186,1273593.7989,1078258.8092,0
33,002415.SZ,20260128,32.03,0.6701,1.7001,0.6,24.5089,20.6897,3.5224,3.1737,3.1729,3.4393,3.4393,916487.155,904643.3602,356548.6498,29355083.5747,28975726.8272,0
34,002253.SZ,20260128,11.9,5.8412,7.1992,2.36,,,2.5224,16.2394,23.2669,,,22562.6095,20830.4044,16901.0873,268495.0531,247881.8124,0
35,002360.SZ,20260128,5.2,3.5372,3.7674,0.89,,,1.0449,3.8367,4.5513,,,40177.4248,32752.223,30750.7855,208922.609,170311.5596,0
36,300949.SZ,20260128,43.18,3.6366,7.3356,1.05,,,3.8975,6.3132,6.8129,,,6032.83,3430.1063,1700.475,260497.5994,148111.99,0
37,301046.SZ,20260128,26.0,2.617,4.5117,0.76,83.0048,177.5821,3.7845,3.9745,3.5673,1.0476,1.0476,16773.753,12881.528,7471.718,436117.578,334919.728,0
38,603988.SH,20260128,38.13,6.4318,13.6187,0.83,,210.9758,13.3614,13.4599,12.5414,0.1049,0.1049,23520.0,23520.0,11108.0624,896817.6,896817.6,1
39,688578.SH,20260128,101.3,0.9779,1.9012,1.26,31.881,22.9917,7.0144,12.8122,9.5818,0.7897,0.7897,45000.0,45000.0,23145.536,4558500.0,4558500.0,0
40,001391.SZ,20260128,5.93,1.345,1.465,0.85,37.0656,26.9678,2.7745,3.5172,3.149,1.0961,1.0961,1220888.1225,151935.402,139485.5573,7239866.5664,900976.9339,0
41,300998.SZ,20260128,23.34,2.3945,3.8138,0.95,,,2.5399,3.3012,2.5808,,,13716.923,10768.058,6760.683,320152.9828,251326.4737,0
42,001218.SZ,20260128,24.43,1.6584,2.0766,0.8,29.1453,23.7836,1.3981,0.8715,0.6985,2.0876,2.0876,13017.826,9290.717,7419.617,318025.4892,226972.2163,0
43,603619.SH,20260128,33.88,8.1985,10.1232,1.38,21.5811,30.6711,3.6796,3.7884,3.8503,1.463,1.463,46233.8461,46233.8461,37443.7933,1566402.7059,1566402.7059,1
44,002439.SZ,20260128,14.77,1.5563,1.7131,0.67,,,1.5984,5.3971,7.0531,,,121140.0205,72534.2936,65892.8165,1789238.1028,1071331.5165,0
45,603037.SH,20260128,17.4,3.5953,5.4447,0.39,51.3798,53.2327,4.8049,6.205,5.9733,1.443,1.443,26691.8168,26614.2008,17573.9835,464437.6123,463087.0939,0
