,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,600230.SH,20260126,19.06,10.873,20.1392,,284.4453,145.7728,1.9609,1.5559,1.6883,0.1102,0.1102,41396.1015,41396.1015,22349.3591,789009.6946,789009.6946,0
1,301552.SZ,20260126,40.48,7.1945,7.1945,,25.652,24.4222,3.3472,6.2998,5.7737,2.9997,2.9997,9520.0,2380.0,2380.0,385369.6,96342.4,0
2,688528.SH,20260126,11.58,1.469,4.3589,,,,3.9227,6.0696,6.9971,,,16800.0,16800.0,5661.896,194544.0,194544.0,0
3,605028.SH,20260126,27.16,2.2291,8.9165,,25.3056,26.4338,3.301,12.0986,13.331,4.0501,1.8409,16000.0,16000.0,4000.0,434560.0,434560.0,0
4,600237.SH,20260126,9.97,7.9093,10.3471,,65.6823,55.332,3.2686,4.8819,4.4996,,,63070.4155,62461.5795,47745.8538,628812.0425,622741.9476,0
5,002465.SZ,20260126,17.61,16.1043,22.0764,,822.5166,,3.6327,8.8837,10.1388,0.3407,0.3407,248183.3948,247788.7109,180757.4174,4370509.5824,4363559.1989,-1
6,300732.SZ,20260126,7.95,2.7555,4.7487,,,,1.0109,1.963,1.7926,,,37056.0072,37014.9589,21478.4144,294595.2572,294268.9233,0
7,002428.SZ,20260126,41.58,19.4044,24.2579,,511.469,650.1603,18.6587,35.3879,25.5358,0.0722,0.0722,65312.0,65303.5625,52237.7225,2715672.96,2715322.1288,0
8,600007.SH,20260126,19.92,0.2044,1.0563,,15.8945,16.9453,2.1154,5.129,5.3046,5.5221,5.5221,100728.2534,100728.2534,19492.2293,2006506.8077,2006506.8077,0
9,688701.SH,20260126,11.13,5.3259,10.625,,,,10.1856,6.1631,11.6969,,,13427.7372,13427.7372,6730.7755,149450.715,149450.715,0
10,000756.SZ,20260126,17.18,10.3619,20.1195,,25.4647,31.319,2.3026,1.4137,1.409,1.4351,1.4351,69668.3435,49889.9311,25694.3231,1196902.1413,857109.0163,0
11,688118.SH,20260126,33.12,8.4665,10.5771,,472.0989,99.0236,3.7485,7.3616,8.3007,0.4456,0.4456,9331.6713,9331.6713,7469.5728,309064.9535,309064.9535,0
12,300068.SZ,20260126,16.18,5.8563,6.71,,,,3.7808,1.8206,2.4091,,,89836.7299,85317.9734,74463.1932,1453558.2898,1380444.8096,0
13,920491.BJ,20260126,28.52,3.6475,3.9259,,45.9231,43.9273,3.8344,6.5224,5.989,1.0519,1.0519,14114.318,11557.5071,10738.0269,402540.3494,329620.1025,0
14,603829.SH,20260126,24.78,3.9859,10.5351,,36.5819,40.6175,3.078,2.1656,2.0261,0.4333,0.4333,18626.6159,18626.6159,7047.2772,461567.542,461567.542,0
15,002646.SZ,20260126,9.0,1.7153,2.9472,,102.3362,663.2788,1.5065,3.4363,3.7549,0.123,0.123,47910.7974,47592.9624,27700.6584,431197.1766,428336.6616,0
16,003025.SZ,20260126,14.95,1.9906,3.3398,,23.3531,29.2982,3.4205,6.804,6.2253,1.2263,1.2263,28395.3558,22641.5928,13494.9256,424510.5692,338491.8124,0
17,300552.SZ,20260126,33.2,15.3256,18.8769,,,,3.9401,7.607,7.1,,,21313.3112,13776.2426,11184.4942,707601.9318,457371.2543,0
18,300801.SZ,20260126,33.56,7.6009,11.6196,,60.7942,58.366,2.9217,3.1082,2.6009,0.2937,0.2937,21843.0,13649.1125,8928.4925,733051.08,458064.2155,0
19,601369.SH,20260126,10.95,2.0079,5.2712,,18.1185,19.007,2.1483,1.8363,1.8551,3.9269,3.9269,172347.4492,170621.1292,64992.2669,1887204.5687,1868301.3647,0
20,002518.SZ,20260126,56.48,2.135,5.2592,,83.4188,68.0589,7.0663,7.9068,6.772,0.4072,0.4072,58222.5094,56514.0414,22942.6516,3288407.3309,3191913.0583,0
21,600597.SH,20260126,7.97,1.2222,2.5275,,15.2157,15.8558,1.1626,0.4525,0.4559,2.0075,2.0075,137847.3763,137845.5363,66659.4767,1098643.5891,1098628.9243,0
22,603515.SH,20260126,19.57,0.2953,1.9712,,16.1207,16.9576,2.186,2.0513,2.0986,4.5783,4.5783,74381.7633,73628.4029,11031.1893,1455651.1078,1440907.8448,0
23,603105.SH,20260126,10.26,3.0039,5.0158,,26.5001,26.4821,2.406,7.4472,7.2334,1.9493,1.9493,50000.9102,50000.9102,29944.9102,513009.3387,513009.3387,0
24,603132.SH,20260126,18.33,0.7121,4.3635,,37.5851,37.9009,5.6838,11.6479,11.0908,2.2913,2.2913,97800.0,97800.0,15960.0,1792674.0,1792674.0,1
25,002913.SZ,20260126,42.38,2.3275,7.0441,,38.0709,37.6823,3.0477,2.9457,2.5425,1.4158,1.4158,31736.0504,30168.3414,9968.3414,1344973.816,1278534.3085,0
26,600956.SH,20260126,7.8,0.4381,3.5566,,21.0474,20.2798,1.4797,1.647,1.7575,2.6923,2.6923,451269.3073,234808.8677,28924.7424,3519900.5969,1831509.1681,0
27,601818.SH,20260126,3.38,0.5162,1.5213,,4.7896,4.9556,0.4015,1.4748,1.569,5.5917,2.5148,5908555.1061,4640681.5561,1574705.0464,19970916.2586,15685503.6596,0
28,600926.SH,20260126,15.58,1.6033,2.3652,,6.6503,5.9348,0.848,2.9426,2.9109,4.2362,4.2362,724900.2548,724900.2548,491383.3604,11293945.9698,11293945.9698,0
29,002166.SZ,20260126,9.88,8.6571,14.483,,44.9491,55.6,2.3816,4.1355,3.91,0.9913,0.9913,74160.9425,73984.5425,44223.3158,732710.1119,730967.2799,0
30,920047.BJ,20260126,22.67,1.8572,2.0325,,,,21.0941,86.2248,88.4719,,,27427.1974,18010.6427,16457.4419,621774.5651,408301.27,0
31,000529.SZ,20260126,6.2,1.878,4.2384,,29.7224,34.8593,1.142,1.5497,1.6895,1.9355,1.9355,58379.033,56988.4377,25250.7268,361950.0046,353328.3137,0
32,300559.SZ,20260126,12.82,3.8052,5.1276,,140.7567,147.3902,4.2338,11.9134,11.8719,1.17,1.17,39951.4567,31113.6833,23089.72,512177.6749,398877.4199,0
33,603189.SH,20260126,20.4,4.2999,7.0999,,524.8462,957.4482,3.6484,16.4422,20.7655,0.7284,0.7284,26954.8349,26954.8349,16324.3649,549878.632,549878.632,0
34,688426.SH,20260126,27.91,3.0575,3.0575,,,,2.2579,24.9429,18.7819,,,11249.3716,3842.7568,3842.7568,313969.9614,107251.3423,0
35,603067.SH,20260126,37.0,3.8724,6.1719,,55.6131,50.713,7.5712,6.4667,6.1298,0.3644,0.3644,71076.0277,71076.0277,44594.521,2629813.0249,2629813.0249,0
36,601677.SH,20260126,17.15,9.1793,10.792,,12.1971,12.2455,1.1489,0.6598,0.6175,1.5686,1.277,124352.3627,121800.6627,103600.0459,2132643.0203,2088881.3653,0
37,001289.SZ,20260126,15.84,0.1218,4.6042,,20.869,25.1589,1.7639,3.5722,4.02,2.0694,2.0694,835981.6164,504193.4164,13333.6023,13241948.8038,7986423.7158,0
38,000685.SZ,20260126,12.5,1.7225,3.4112,,15.3809,13.282,1.0257,3.2473,3.3317,3.4387,0.6527,147511.1351,125396.2161,63317.5459,1843889.1888,1567452.7013,0
39,002986.SZ,20260126,12.16,1.766,2.0629,,15.0539,,1.2127,0.6002,0.6287,2.489,2.489,38012.1392,30195.4692,25849.1202,462227.6127,367176.9055,0
40,301325.SZ,20260126,55.64,10.0721,10.0721,,260.7943,,2.8269,4.7124,4.9542,,,14389.266,5789.47,5789.47,800618.7602,322126.1108,0
41,300268.SZ,20260126,12.98,0.9485,1.3544,,,,,0.6616,1.0061,,,17420.0,13370.75,9364.1581,226111.6,173552.335,0
42,600202.SH,20260126,6.14,2.6095,3.9556,,319.9919,,2.9151,1.6729,1.8215,0.1629,0.1629,38334.0672,38334.0672,25289.1287,235371.1726,235371.1726,0
43,600675.SH,20260126,2.89,1.2007,4.2922,,,31.0839,1.1904,2.5109,1.3868,,,604613.5331,604613.5331,169128.0739,1747333.1107,1747333.1107,0
44,603018.SH,20260126,7.73,2.6677,2.6677,,13.8143,15.72,1.0038,1.1937,1.2352,1.2803,1.2803,68379.6403,68379.6403,68379.6403,528574.6195,528574.6195,0
45,301187.SZ,20260126,26.1,1.3456,4.6818,,26.2531,33.3886,4.3875,3.7721,3.4808,1.8207,1.8207,25493.3525,25493.27,7327.2475,665376.5003,665374.347,0
46,002795.SZ,20260126,7.12,8.9115,12.4694,,,,7.0384,3.8204,4.0436,,,44168.7427,43442.8947,31047.1843,314481.448,309313.4103,0
47,300575.SZ,20260126,6.98,11.9577,13.5674,,284.054,,1.6866,1.3745,1.3237,0.698,0.698,47699.24,34270.8216,30204.6888,332940.6952,239210.3348,0
48,300247.SZ,20260126,5.35,4.2741,5.0021,,91.8088,55.903,3.8075,6.2452,4.9736,,,80404.0313,80327.5313,68636.3011,430161.5675,429752.2925,0
49,603038.SH,20260126,17.26,2.7814,4.7796,,200.7407,132.427,3.3287,4.3979,3.2914,0.2897,0.2897,26867.7106,26867.7106,15635.04,463736.685,463736.685,0
50,002030.SZ,20260126,7.01,3.6236,5.2999,,,,1.271,11.5333,12.8523,,,140344.6032,140344.6032,95953.7128,983815.6684,983815.6684,1
51,600157.SH,20260126,1.68,4.6733,5.7312,,23.4878,124.4585,0.7788,1.2926,1.546,,,2181776.4145,2181776.4145,1779047.1763,3665384.3764,3665384.3764,0
52,001208.SZ,20260126,23.27,20.1582,20.4863,,136.2101,129.2083,5.1342,3.5725,3.3549,0.2231,0.2231,63835.0432,26339.7747,25917.9747,1485441.4553,612926.5573,0
53,002772.SZ,20260126,15.73,2.6504,4.155,,48.3146,25.3795,1.8239,3.1964,3.1019,1.8175,1.8175,39324.1359,39011.8153,24884.9782,618568.6577,613655.8547,0
54,603212.SH,20260126,15.88,21.4023,34.0998,,,,2.7186,2.3127,2.5391,,,43749.0636,43749.0636,27458.5933,694735.13,694735.13,0
55,920099.BJ,20260126,36.96,3.8335,5.091,,24.9898,30.4834,3.321,5.2194,4.2033,0.5411,0.5411,7839.9998,4884.9885,3678.4304,289766.3926,180549.175,0
56,002394.SZ,20260126,15.58,4.4835,7.5354,,25.0223,15.0737,1.1665,1.2069,1.4169,0.6418,0.6418,32370.0,32328.5606,19235.1506,504324.6,503678.9741,0
57,002723.SZ,20260126,8.75,5.2189,7.5347,,,,3.0883,1.9025,2.629,,,33234.9876,31711.3683,21964.8834,290806.1415,277474.4726,0
58,300050.SZ,20260126,5.84,3.6208,4.3933,,,,7.7619,11.2926,12.2072,,,54484.6718,54451.4149,44876.9449,318190.4833,317996.263,0
59,603819.SH,20260126,12.76,2.1859,4.3764,,,105.533,3.4618,2.1691,1.8869,0.1567,0.1567,21773.0187,21773.0187,10875.2038,277823.7186,277823.7186,0
60,920656.BJ,20260126,18.36,5.6933,7.3731,,36.1772,27.6222,2.6893,11.0463,8.589,1.0893,1.0893,10000.0,3237.6281,2500.0125,183600.0,59442.8519,0
61,000612.SZ,20260126,14.99,8.9684,11.8848,,30.357,18.4879,2.555,2.7642,2.6841,0.8672,0.8672,119219.9394,119142.0144,89906.1453,1787106.8916,1785938.7959,0
62,301101.SZ,20260126,43.31,2.818,7.0344,,49.3676,46.2067,5.0793,11.33,10.7298,1.15,1.15,20151.21,19091.685,7648.34,872748.9051,826860.8774,0
63,605337.SH,20260126,12.92,3.0571,7.8668,,22.5203,23.4992,3.4126,3.5617,3.8051,5.6685,5.6685,39010.2273,39010.2273,15159.5875,504012.1367,504012.1367,0
64,300239.SZ,20260126,6.49,3.4765,4.7602,,44.8057,56.5228,2.2766,4.3535,4.9101,0.3783,0.3783,59360.7933,58976.1783,43071.5339,385251.5485,382755.3972,0
65,601333.SH,20260126,3.13,1.1238,2.1013,,20.9133,16.9609,0.7867,0.8184,0.7836,2.2364,2.2364,708353.7,565223.7,302278.57,2217147.081,1769150.181,0
66,688678.SH,20260126,23.38,4.0697,6.769,,111.5701,261.5775,3.2775,4.7336,3.4549,0.4262,0.4262,26019.9897,26019.9897,15643.949,608347.3592,608347.3592,0
67,301391.SZ,20260126,76.04,1.5808,4.48,,373.4366,343.5672,3.4808,11.2383,11.5311,0.153,0.153,9501.4811,9283.562,3275.7321,722492.6228,705922.0545,0
68,300583.SZ,20260126,15.24,3.36,6.2753,,,,1.637,2.9786,3.0281,0.1312,0.1312,18970.2126,18614.8926,9967.0744,289106.04,283690.9632,0
69,688119.SH,20260126,7.63,8.5907,20.3706,,,,2.88,3.9234,4.1813,,,112500.0,112500.0,47443.4416,858375.0,858375.0,0
70,301505.SZ,20260126,27.56,17.6634,17.6634,,108.4995,149.1864,3.2991,10.243,10.9133,0.7219,0.7219,11439.9991,7492.1828,7492.1828,315286.3752,206484.558,0
71,301323.SZ,20260126,58.37,3.84,7.8729,,42.4332,43.1463,2.85,6.9531,6.5346,1.0078,1.0078,10558.869,6767.2963,3300.7463,616321.1835,395007.085,0
72,600502.SH,20260126,4.77,1.5523,2.3568,,6.0882,6.8715,0.7344,0.0848,0.0935,5.6604,5.6604,171653.3938,171653.3938,113056.5144,818786.6884,818786.6884,0
73,301580.SZ,20260126,55.2,3.6415,4.2739,,39.0876,32.5122,2.8218,6.623,5.9204,0.8411,0.8411,10656.4537,7201.6992,6136.0949,588236.2442,397533.7958,0
74,601010.SH,20260126,2.76,2.2491,3.1892,,32.0607,47.7964,1.1915,2.6975,3.0212,3.6927,3.6927,184800.0,184800.0,130327.5433,510048.0,510048.0,0
75,301126.SZ,20260126,13.83,11.0094,14.2702,,106.8951,,1.6321,0.5428,0.528,0.7505,0.7505,20540.32,13788.3269,10637.5825,284072.6256,190692.561,0
76,688581.SH,20260126,63.8,1.9802,2.7865,,17.6404,18.9617,2.0801,8.1296,7.7397,2.1485,2.1485,8112.2079,4155.9701,2953.4206,517558.864,265150.8924,0
77,688019.SH,20260126,284.57,1.7467,2.5206,,89.8874,64.0085,14.4373,26.1403,20.5438,0.1211,0.1211,16856.245,16856.245,11680.8233,4796781.6397,4796781.6397,0
78,300125.SZ,20260126,7.99,2.2433,2.7839,,,,,86.9996,52.3207,,,66584.9987,36081.0352,29074.0352,532014.1396,288287.4712,0
79,002524.SZ,20260126,5.05,5.2141,6.9786,,,,23.2139,2.9148,3.0347,,,51533.1574,51085.7324,38168.8616,260242.4449,257982.9486,1
80,603099.SH,20260126,44.71,3.0604,7.5471,,84.4144,83.5184,8.0126,16.3818,15.5144,0.1785,0.1785,27235.586,26667.0,10813.694,1217703.0501,1192281.57,0
81,600333.SH,20260126,6.0,5.5626,13.4853,,,,1.9548,1.5858,1.632,,,60903.0684,60903.0684,25121.9808,365418.4104,365418.4104,0
82,002594.SZ,20260126,92.63,1.0767,1.528,,20.9797,22.0219,3.8412,1.0868,1.0041,1.4301,1.4301,911719.7565,348724.1823,245715.3663,84452601.0446,32302321.0064,0
83,002950.SZ,20260126,12.92,7.0778,13.447,,22.1922,18.0886,2.1929,2.4597,2.356,0.4538,0.4538,63326.5407,45199.5209,23790.5273,818178.9058,583977.81,0
84,300418.SZ,20260126,54.12,8.2428,12.5601,,,,4.8381,11.9982,8.8937,,,125535.6953,125449.0703,82327.83,6793991.8296,6789303.6846,0
85,002048.SZ,20260126,33.0,5.1966,8.381,,28.1809,82.6425,2.3883,1.0202,0.9798,1.4193,1.4193,81383.3122,70980.1383,44010.8253,2685649.3026,2342344.5639,0
