,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,920027.BJ,20260107,22.13,3.6688,4.0487,1.03,32.8286,33.6773,4.1447,5.2281,4.788,,,7920.35,4220.35,3824.3325,175277.3455,93396.3455,0
1,300593.SZ,20260107,32.89,14.2468,15.1284,1.37,,,7.4755,19.3579,15.2716,0.0,,54249.8469,45026.3501,42402.4023,1784277.4645,1480916.6548,0
2,603530.SH,20260107,43.2,2.5338,12.0239,1.91,60.0161,50.1103,11.4236,13.8664,11.5638,1.0589,1.0589,43168.4575,42746.4774,9007.9472,1864877.364,1846647.8237,0
3,688357.SH,20260107,33.85,1.5179,2.484,0.84,45.3076,38.9516,1.9511,4.3493,4.2164,,,10005.9875,10005.9875,6114.5575,338702.6769,338702.6769,0
4,301389.SZ,20260107,54.95,9.0089,9.2825,1.1,189.4443,139.9771,7.1086,54.1023,42.0533,0.9423,0.9423,28350.0,8456.9047,8207.7047,1557832.5,464706.9133,0
5,002107.SZ,20260107,6.75,3.3927,6.915,1.01,107.0276,50.2804,5.6295,5.1011,4.7998,1.7778,1.7778,57720.96,56961.665,27947.0287,389616.48,384491.2388,0
6,603833.SH,20260107,52.61,0.4285,1.6694,0.87,12.3301,13.3489,1.6917,1.6934,1.7551,4.6874,4.6874,60915.2867,60915.2867,15637.4513,3204753.2333,3204753.2333,0
7,600545.SH,20260107,2.62,1.1015,2.0409,0.88,,,1.466,1.1634,1.2038,0.0,,178791.2222,178791.2222,96497.6549,468433.0022,468433.0022,0
8,002676.SZ,20260107,8.25,2.2968,3.7169,1.04,109.6849,84.6013,4.5556,2.2023,2.0706,0.1212,0.1212,72000.0,71997.6459,44489.4056,594000.0,593980.5787,0
9,600758.SH,20260107,3.82,2.2091,4.4087,1.96,24.9832,121.4461,0.9115,0.9139,0.9968,0.8377,0.8377,132201.7394,132074.3394,66178.1672,505010.6445,504523.9765,0
10,000524.SZ,20260107,12.25,2.036,6.675,1.79,54.6801,102.0151,3.6078,1.9053,1.8438,0.6531,0.6531,67020.8597,66994.8933,20434.8195,821005.5313,820687.4429,0
11,000566.SZ,20260107,7.1,7.3645,10.2805,0.65,,,33.0899,9.2977,11.1563,0.0,,129736.5126,129673.5633,92892.9814,921129.2395,920682.2994,0
12,920753.BJ,20260107,22.97,1.5855,2.2954,1.0,65.0489,60.6784,4.7372,8.6006,7.745,,,8140.4368,3151.2025,2176.739,186985.8333,72383.1214,0
13,920088.BJ,20260107,33.28,24.5398,26.2034,2.46,54.517,58.3821,4.3654,7.7211,6.7308,,,8807.15,3178.1298,2976.3552,293101.952,105768.1597,0
14,002320.SZ,20260107,11.35,1.9873,7.3202,0.59,98.7358,131.1289,6.2992,6.0106,5.1521,0.3515,0.3515,223466.7137,223466.7137,60666.7076,2536347.2005,2536347.2005,0
15,600499.SH,20260107,14.53,1.6289,2.838,1.14,27.6917,19.1844,2.2159,2.2116,1.6745,1.3334,1.3334,191785.6391,191785.6391,110077.5451,2786645.3361,2786645.3361,0
16,002852.SZ,20260107,10.76,1.106,1.5996,0.73,20.9203,13.1548,1.669,0.6228,0.6031,2.8253,2.8253,34396.8305,28526.7998,19723.4439,370109.8962,306948.3658,0
17,301586.SZ,20260107,48.73,2.992,4.0949,0.67,40.2708,62.9073,3.1664,6.4505,5.3532,0.985,0.985,8297.5503,5291.1069,3866.1069,404339.6261,257835.6392,0
18,600871.SH,20260107,2.19,1.3606,6.5383,1.09,65.7307,66.4766,4.3488,0.5119,0.5102,0.0,,1895704.5833,1354701.2351,281911.5987,4151593.0374,2966795.7049,0
19,002067.SZ,20260107,5.44,6.0549,6.2635,0.7,112.5836,129.2108,1.2123,1.4643,1.4259,0.0,,147485.3853,133760.3853,129305.3853,802320.496,727656.496,0
20,601225.SH,20260107,22.43,0.5637,1.6221,1.62,9.7254,11.3676,2.3029,1.1809,1.23,5.6984,5.6984,969500.0,969500.0,336903.9335,21745885.0,21745885.0,0
21,688800.SH,20260107,82.85,4.4547,7.4428,0.87,97.2224,56.3673,7.4306,7.0569,5.4156,,,20567.4335,20567.4335,12310.0935,1704011.8655,1704011.8655,0
