,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,600230.SH,20260114,14.89,3.4914,6.4669,0.63,222.2135,113.8802,1.5319,1.2155,1.319,0.141,0.141,41396.1015,41396.1015,22349.3591,616387.9513,616387.9513,0
1,301552.SZ,20260114,39.07,6.3126,6.3126,1.0,24.7585,23.5715,3.2306,6.0804,5.5726,3.108,3.108,9520.0,2380.0,2380.0,371946.4,92986.6,0
2,688528.SH,20260114,11.28,1.2704,3.7694,1.05,,,3.8211,5.9124,6.8158,,,16800.0,16800.0,5661.896,189504.0,189504.0,0
3,600237.SH,20260114,10.06,15.8732,20.7958,1.48,66.2753,55.8315,3.2981,4.926,4.5402,0.0,,63070.4155,62167.6155,47451.8898,634488.3799,625406.2119,0
4,002465.SZ,20260114,26.62,25.9121,35.5212,1.37,1243.3499,,5.4913,13.429,15.3263,0.2254,0.2254,248183.3948,247788.7109,180757.4174,6606641.9696,6596135.4842,1
5,300732.SZ,20260114,7.82,2.9506,5.0849,1.36,,,0.9944,1.9309,1.7632,0.0,,37056.0072,37014.9589,21478.4144,289777.9763,289456.9786,0
6,002428.SZ,20260114,37.04,12.7575,15.9485,0.76,455.6232,579.1712,16.6214,31.524,22.7476,0.081,0.081,65312.0,65303.5625,52237.7225,2419156.48,2418843.955,0
7,600007.SH,20260114,19.42,0.2599,1.3431,0.95,15.4956,16.52,2.0623,5.0003,5.1715,5.6643,5.6643,100728.2534,100728.2534,19492.2293,1956142.681,1956142.681,0
8,688701.SH,20260114,8.97,3.0132,6.0113,1.05,,,8.2089,4.9671,9.4269,,,13427.7372,13427.7372,6730.7755,120446.8027,120446.8027,0
9,000756.SZ,20260114,16.51,6.82,13.2421,1.59,24.4716,30.0976,2.2128,1.3586,1.354,1.4934,1.4934,69668.3435,49889.9311,25694.3231,1150224.3512,823682.7625,0
10,688118.SH,20260114,37.08,19.8466,24.7942,1.9,528.5456,110.8634,4.1967,8.2418,9.2932,,,9331.6713,9331.6713,7469.5728,346018.3718,346018.3718,0
11,300068.SZ,20260114,16.88,11.3929,13.0537,1.92,,,3.9444,1.8994,2.5133,0.0,,89836.7299,85317.9734,74463.1932,1516444.0007,1440167.391,0
12,920491.BJ,20260114,30.6,5.844,6.2899,1.01,49.2723,47.131,4.1141,6.9981,6.4257,,,14114.318,11557.5071,10738.0269,431898.1308,353659.7173,0
13,603829.SH,20260114,26.49,10.576,29.5378,1.51,39.1064,43.4204,3.2904,2.315,2.1659,0.4054,0.4054,18626.6159,18626.6159,6669.2459,493419.0552,493419.0552,1
14,002646.SZ,20260114,8.82,1.853,3.1901,1.36,100.2895,650.0132,1.4764,3.3675,3.6798,0.1255,0.1255,47910.7974,47592.9624,27644.6584,422573.2331,419769.9284,0
15,003025.SZ,20260114,14.59,2.702,4.5333,1.21,22.7907,28.5927,3.3381,6.6402,6.0753,1.2566,1.2566,28395.3558,22641.5928,13494.9256,414288.2411,330340.839,0
16,300552.SZ,20260114,36.86,20.4151,25.1458,0.88,,,4.3744,8.4456,7.8827,0.0,,21313.3112,13776.2426,11184.4942,785608.6508,507792.3022,0
17,300801.SZ,20260114,30.48,9.4815,14.4945,0.78,55.2148,53.0094,2.6536,2.823,2.3622,0.3234,0.3234,21843.0,13649.1125,8928.4925,665774.64,416024.949,0
18,601369.SH,20260114,9.88,0.9226,2.422,0.86,16.348,17.1497,1.9384,1.6569,1.6738,4.3522,4.3522,172347.4492,170621.1292,64992.2669,1702792.7981,1685736.7565,0
