,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,000070.SZ,20260202,11.5,5.5646,8.9415,0.74,,,6.8671,2.3482,2.554,,,90034.476,88867.8852,55305.3859,1035396.474,1021980.6798,0
1,300566.SZ,20260202,19.4,3.7456,4.1485,0.93,26.7462,27.0642,2.4454,2.3375,2.3497,1.0216,1.0216,26210.4623,22668.0431,20466.2197,508482.9686,439760.0361,0
2,600227.SH,20260202,2.42,3.8105,4.6127,0.86,,,1.7067,1.7171,1.8209,,,168872.7685,127759.9803,105540.0845,408672.0998,309179.1523,0
3,688177.SH,20260202,22.85,0.4659,1.5982,0.69,,,19.5424,12.7316,11.1931,,,41408.0,41408.0,12070.3423,946172.8,946172.8,0
4,601186.SH,20260202,7.13,1.2497,3.1617,0.56,4.3584,4.5391,0.3549,0.0907,0.0933,4.2076,4.2076,1357954.15,1150324.55,454692.891,9682213.0895,8201814.0415,0
5,600506.SH,20260202,24.01,2.9596,5.0547,0.51,146.8853,85.4543,9.6101,1.9925,1.9202,,,19201.8934,19201.8934,11242.8858,461037.4605,461037.4605,0
6,600892.SH,20260202,3.9,2.9539,4.534,1.65,,,288.8456,13.0791,8.5861,,,55946.4188,55931.9536,36440.3789,218191.0333,218134.619,0
7,002290.SZ,20260202,57.0,3.9845,7.1081,1.48,144.4432,90.5526,14.9066,5.5989,5.5422,,,24811.233,24739.0455,13867.6272,1414240.281,1410125.5935,0
8,600787.SH,20260202,5.75,1.7997,3.4862,1.01,30.9629,26.9678,0.8974,0.1976,0.1961,1.2201,1.2201,217007.9582,217007.9582,112027.9336,1247795.7597,1247795.7597,0
9,600985.SH,20260202,11.82,1.1947,3.0988,0.78,6.5564,17.819,0.769,0.4843,0.7782,6.3452,6.3452,269325.8709,269325.8709,103832.6564,3183431.794,3183431.794,0
10,002581.SZ,20260202,7.19,1.3992,1.6709,1.26,,,2.5375,13.1616,18.4039,,,65973.5586,40079.1161,33561.7661,474349.8863,288168.8448,0
11,002803.SZ,20260202,19.33,4.0553,4.495,0.83,47.8551,33.1188,3.3994,1.5746,1.3051,1.7144,1.7144,45040.5288,28877.0188,26051.7737,870633.4217,558192.7734,0
12,603077.SH,20260202,2.32,4.4649,6.6487,0.7,651.1798,,1.1283,2.3971,2.6747,,,883153.7228,883153.7228,593076.6879,2048916.6369,2048916.6369,0
13,000919.SZ,20260202,7.56,1.899,3.2583,0.88,116.3517,125.3817,1.2398,1.4328,1.3663,1.3265,1.3265,62192.4528,62176.6728,36237.6348,470174.9432,470055.6464,0
14,603629.SH,20260202,41.14,23.4246,45.6285,1.51,438.5008,57.4583,5.6848,4.8027,3.353,0.3115,0.3115,26238.0,25641.2,13163.602,1079431.32,1054878.968,1
15,300581.SZ,20260202,15.31,1.4588,2.7989,0.49,,,8.8152,59.9325,55.8417,,,55010.9546,55010.9546,28671.0554,842217.7149,842217.7149,0
16,603733.SH,20260202,23.28,1.0962,5.3824,1.32,16.4129,17.0765,1.9886,1.6037,1.3645,2.1425,2.1425,70772.4088,70772.4088,14413.408,1647581.6769,1647581.6769,0
17,688660.SH,20260202,13.89,1.1858,3.0406,0.78,,,4.2177,1.7743,1.6013,,,133333.34,133333.34,52000.0098,1852000.0926,1852000.0926,0
18,920021.BJ,20260202,13.42,30.6783,35.1744,1.01,,,6.6366,6.4285,9.6691,,,30899.9983,23284.2634,20307.9842,414677.9772,312474.8148,0
19,300616.SZ,20260202,14.51,4.6259,5.3257,1.08,,,1.0356,0.8598,0.9032,5.7532,5.7532,22451.598,15500.8242,13463.9713,325772.687,224916.9591,0
20,300561.SZ,20260202,17.9,3.4346,5.8215,0.63,,,9.7899,65.3778,61.1172,0.1955,0.1955,32810.7975,24105.7574,14222.2872,587313.2753,431493.0575,0
21,688227.SH,20260202,67.42,1.9113,3.2823,0.68,,,5.8869,14.6578,13.9796,,,11305.5275,11305.5275,6583.0981,762218.6641,762218.6641,0
22,002826.SZ,20260202,19.2,3.7671,5.0333,1.17,79.7106,42.633,4.564,5.6161,5.8294,0.5115,0.5115,19067.775,17432.6389,13047.0506,366101.28,334706.6669,0
23,002027.SZ,20260202,7.36,1.5994,2.3733,1.04,20.6181,19.5833,7.4326,8.6685,8.4311,5.163,5.163,1444219.9726,1444219.9726,973320.6673,10629458.9983,10629458.9983,0
24,688092.SH,20260202,29.5,2.3785,5.0548,0.94,36.3907,44.9921,3.7571,5.4009,5.3325,0.9492,0.9492,8266.374,8266.374,3889.7365,243858.033,243858.033,0
25,002121.SZ,20260202,8.9,4.1563,5.4984,0.88,,,19.9615,3.3359,2.8919,,,166081.6688,139992.2404,105823.7113,1478126.8523,1245930.9396,0
26,002282.SZ,20260202,7.6,1.7606,2.5921,1.14,20.8816,21.9237,1.1062,2.3813,2.3449,2.6316,2.6316,52683.8348,50500.7638,34302.1547,400397.1445,383805.8049,0
27,001223.SZ,20260202,53.37,1.1143,4.4544,0.46,145.3048,73.3231,2.557,11.4672,5.8689,0.2008,0.2008,9335.2,9335.2,2335.2,498219.624,498219.624,0
28,300460.SZ,20260202,8.19,2.1998,2.7396,0.87,,,4.1201,4.1726,4.3352,,,28080.4251,28080.4251,22547.6871,229978.6816,229978.6816,0
29,000638.SZ,20260202,2.33,0.1707,0.2414,0.66,68.1147,,5.2012,1.8533,1.5855,,,31138.6551,31014.5601,21928.5601,72553.0664,72263.925,-1
30,002069.SZ,20260202,3.85,4.0644,7.0376,1.72,,,151.0789,1.73,1.8261,,,71111.2194,71021.6194,41017.2164,273778.1947,273433.2347,0
31,300099.SZ,20260202,8.25,5.802,7.0042,0.71,63.9731,63.5429,2.6607,10.1546,10.5817,2.7758,2.7758,73726.5255,58141.224,48161.8727,608243.8354,479665.098,0
32,301051.SZ,20260202,19.09,4.0166,5.918,2.05,,,1.7575,2.2971,2.2038,0.2183,0.2183,20304.3456,16100.7966,10927.8146,387609.9575,307364.2071,0
33,603109.SH,20260202,25.62,1.0622,2.6559,0.65,27.6238,23.4645,2.6907,1.9529,1.7344,1.1535,1.1535,20884.836,20884.836,8352.636,535069.4983,535069.4983,0
34,600170.SH,20260202,2.83,4.7424,8.6071,0.74,11.6009,12.4031,0.7968,0.0838,0.1029,2.1201,2.1201,888593.9744,888593.9744,489596.9199,2514720.9476,2514720.9476,0
35,603589.SH,20260202,29.98,2.2659,3.7115,1.06,10.833,16.5017,1.7121,2.9813,3.715,4.3396,4.3396,59811.9472,59811.9472,36515.1278,1793162.1771,1793162.1771,0
36,002442.SZ,20260202,6.28,3.0284,4.8665,1.06,22.2446,34.7414,1.7236,0.7257,0.7066,1.9109,1.9109,50328.9558,49256.4683,30652.4796,316065.8424,309330.6209,0
37,688169.SH,20260202,143.0,1.3788,1.745,0.73,18.7458,24.0267,2.6929,3.102,2.179,0.5334,0.5334,25910.6368,25910.6368,20472.8957,3705221.0624,3705221.0624,0
38,600149.SH,20260202,5.38,3.7053,5.7271,1.38,24.0828,127.0678,8.7687,5.1628,9.8272,,,38016.0,38016.0,24595.425,204526.08,204526.08,0
39,300478.SZ,20260202,25.31,1.6598,2.3046,0.85,,,62.4224,8.3543,7.1743,,,12667.3,12667.3,9123.335,320609.363,320609.363,0
40,002209.SZ,20260202,15.42,3.26,4.0033,0.57,43.9741,23.4117,3.7385,2.0181,1.6196,0.3372,0.3372,19902.905,15631.2923,12728.9861,306902.7951,241034.5273,0
