,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,301160.SZ,20260115,70.79,4.3773,5.1222,,38.3536,36.1411,4.8962,5.3435,5.2366,0.9742,0.9742,11212.032,7249.3732,6195.1648,793699.7453,513183.1288,0
1,600160.SH,20260115,37.2,0.951,2.0488,,51.2522,25.4249,4.9147,4.1055,3.7266,0.6183,0.6183,269974.6081,269974.6081,125311.1586,10043055.4213,10043055.4213,0
2,002843.SZ,20260115,21.62,6.1408,10.7827,,107.946,128.6918,3.8456,3.1442,3.4915,0.4625,0.4625,25173.7562,25079.2562,14282.7736,544256.609,542213.519,0
3,603803.SH,20260115,10.32,5.0653,8.9864,,,,2.7919,3.1721,3.6597,0.0,,42488.3557,42488.3557,23949.2352,438479.8308,438479.8308,0
4,600617.SH,20260115,3.19,1.4392,3.6625,,,,1.8191,0.3812,0.3919,0.0,,192919.1776,177554.2689,69769.0395,615412.1765,566398.1178,0
5,001395.SZ,20260115,44.56,7.971,7.971,,25.1364,23.1058,3.3804,4.4949,4.9422,1.3914,1.3914,8724.0,1968.7359,1968.7359,388741.44,87726.8717,0
6,600382.SH,20260115,7.66,2.7365,4.4914,,965.8081,24.5368,1.9614,12.3741,6.3747,1.2188,3.6565,69440.8089,69440.8089,42309.202,531916.5962,531916.5962,0
7,603725.SH,20260115,9.59,1.0931,1.8134,,28.945,24.7244,3.5336,0.943,0.9204,1.0303,1.0303,30485.768,28665.768,17278.6403,292358.5151,274904.7151,0
8,300689.SZ,20260115,47.73,1.7348,3.5529,,476.7704,233.9501,7.9894,15.3186,13.1004,0.0,,11560.0,10118.2174,4940.4883,551758.8,482942.5165,0
9,002046.SZ,20260115,47.9,6.2799,12.4683,,91.8042,91.2794,5.9347,9.6657,8.1596,0.4384,0.4384,53626.6835,52878.6812,26633.4154,2568718.1397,2532888.8295,0
10,000598.SZ,20260115,7.04,0.5921,1.3826,,10.5241,9.8432,1.0784,2.3216,2.2387,2.6566,2.6566,298400.8721,297922.7721,127590.9791,2100742.1396,2097376.3156,0
11,920374.BJ,20260115,26.85,7.0645,8.1108,,97.4285,245.9741,8.6065,11.0767,10.6457,,,8151.8,3411.3551,2971.3022,218875.83,91594.8844,0
12,002706.SZ,20260115,11.3,4.4075,4.8999,,40.6625,41.5213,3.1185,2.9947,2.7471,1.8802,1.8802,112312.502,91498.959,82303.7979,1269131.2726,1033938.2367,0
13,000488.SZ,20260115,2.15,0.6908,0.9476,,,,1.9782,0.2782,1.0114,0.0,,294145.62,168138.7372,122560.6053,632413.083,361498.285,0
14,603608.SH,20260115,9.55,7.594,11.1763,,,,3.7905,3.6484,3.8481,0.0,,41971.707,41971.707,28518.571,400829.8019,400829.8019,0
15,002064.SZ,20260115,12.0,0.7027,2.1183,,26.8251,35.7264,2.2301,2.2112,2.414,1.6667,1.6667,496254.3897,494857.5572,164158.2445,5955052.6764,5938290.6864,0
16,002045.SZ,20260115,15.23,5.3257,7.1017,,33.8632,306.2951,1.9355,1.0842,1.0098,0.0,,56248.3132,56183.2882,42132.8137,856661.81,855671.4793,0
17,603223.SH,20260115,10.16,2.5187,6.5356,,46.7932,31.2298,1.859,3.624,5.4859,0.9241,0.9241,71418.7046,71418.7046,27523.4806,725614.0387,725614.0387,0
18,920976.BJ,20260115,30.53,4.4267,6.9566,,45.4327,38.7538,7.8063,8.7107,7.9972,,,7095.34,4411.96,2807.4562,216620.7302,134697.1388,0
19,600267.SH,20260115,10.61,0.8747,1.4072,,21.1579,23.2623,1.4946,1.2301,1.2244,1.9294,1.9294,119884.8196,119818.8946,74479.9943,1271977.936,1271278.4717,0
20,001914.SZ,20260115,11.28,0.8912,2.4002,,14.1416,13.1066,1.1039,0.6922,0.6271,2.139,2.139,105371.9858,105371.6558,39123.8305,1188595.9998,1188592.2774,0
21,920247.BJ,20260115,27.28,2.2084,5.4519,,111.0735,134.0438,9.319,10.4693,9.9767,,,15754.4166,11423.5163,4627.3638,429780.4848,311633.5247,0
22,603171.SH,20260115,86.3,2.9245,11.4496,,311.4936,327.488,13.8916,18.0265,16.7965,0.232,0.232,40634.5,40589.0,10367.5461,3506757.35,3502830.7,0
23,000735.SZ,20260115,7.98,4.951,6.3021,,38.0098,,2.1771,2.7575,3.723,0.2506,0.2506,115151.3578,115089.7517,90416.4995,918907.8352,918416.2186,0
24,603303.SH,20260115,13.73,0.9604,3.9922,,18.8555,22.8797,2.1026,1.4778,1.4796,9.8624,9.8624,47694.4575,47694.4575,11474.5139,654844.9015,654844.9015,0
25,002099.SZ,20260115,6.69,1.8024,2.9932,,,,2.115,5.5865,5.8204,0.0,,161871.5253,161569.7863,97291.5276,1082920.5043,1080901.8703,0
26,920726.BJ,20260115,22.7,13.7107,28.3322,,125.4628,141.8341,5.2854,9.6942,10.3949,,,10167.0,5591.7205,2705.9818,230790.9,126932.0554,0
27,300997.SZ,20260115,28.6,5.1733,18.9923,,84.8942,168.7457,12.315,6.7457,8.0376,1.0027,1.0027,43747.3475,38600.7256,10514.3371,1251174.1385,1103980.7522,0
28,600548.SH,20260115,8.77,0.2375,1.4753,,19.4376,17.9301,0.9519,2.4073,2.3589,2.7822,2.7822,253785.6127,171442.5983,27593.7696,2225699.8234,1503551.5871,0
29,920080.BJ,20260115,28.5,4.6067,4.6067,,42.3754,34.3178,4.4218,6.5999,6.019,,,8300.0,2266.0401,2266.0401,236550.0,64582.1429,0
30,600381.SH,20260115,4.28,2.1181,3.6393,,,,2.4401,9.2969,8.8236,0.0,,58706.0741,58706.0741,34168.2758,251261.9971,251261.9971,1
31,600602.SH,20260115,20.47,2.9016,5.1779,,138.326,147.6023,5.8073,4.9791,4.5083,0.2198,0.2198,136767.3455,107430.299,60201.6978,2799627.5624,2199098.2205,0
32,002707.SZ,20260115,9.09,3.161,4.1153,,84.3373,180.6915,9.638,1.3838,1.2811,0.0,,98271.5033,82520.7225,63385.4758,893287.965,750113.3675,1
33,000603.SZ,20260115,40.19,6.4872,10.9501,,71.0958,54.0046,8.4278,13.774,12.2228,0.2488,0.2488,68996.9346,66671.6359,39498.3563,2772986.8016,2679533.0468,0
34,002531.SZ,20260115,7.2,1.8983,3.8549,,63.2843,,1.44,2.6618,2.5759,0.2778,0.2778,179687.8658,178686.6124,87992.9437,1293752.6338,1286543.6093,0
35,603533.SH,20260115,26.08,9.4637,18.1826,,232.2183,,4.9513,4.4309,3.6547,0.3834,0.3834,43889.6835,43889.6835,22843.617,1144642.9457,1144642.9457,0
36,300298.SZ,20260115,19.06,4.4505,6.8827,,32.7275,37.8741,3.3419,2.4034,2.2651,1.1392,1.1392,56026.7306,45130.0698,29182.2343,1067869.4852,860179.1304,0
37,600452.SH,20260115,10.42,2.4122,4.1339,,31.1217,41.0336,2.9259,5.1372,5.3624,0.8637,0.8637,153654.1654,153654.1654,89659.9591,1601076.4035,1601076.4035,0
38,688516.SH,20260115,59.88,4.7551,8.6127,,14.8287,37.9553,5.195,2.0522,2.7166,,,31522.1432,31465.1749,17372.0366,1887545.9348,1884134.673,0
39,920821.BJ,20260115,27.45,3.9073,7.8018,,147.1227,190.125,7.2272,9.6958,9.0843,,,13836.1899,7285.303,3648.6099,379803.4128,199981.5674,0
40,600206.SH,20260115,21.83,2.7963,4.179,,125.129,66.3636,4.3631,2.0206,2.0183,0.4993,0.4993,84655.3332,84655.3332,56645.4964,1848025.9238,1848025.9238,0
41,000559.SZ,20260115,17.99,6.8862,19.0029,,62.7162,59.1849,6.3452,4.6349,4.2942,0.9971,0.9971,331535.8444,331454.4214,120110.9588,5964329.8408,5962865.041,0
42,002981.SZ,20260115,29.88,2.215,5.9702,,36.3843,30.1742,3.6491,2.3688,2.0745,0.856,0.856,13748.6115,11941.3915,4430.3891,410808.5116,356808.778,0
43,301053.SZ,20260115,37.12,2.6595,7.9025,,64.6475,112.8098,4.5973,5.0718,4.668,0.7845,0.7845,8421.8325,7731.6476,2601.9525,312618.4224,286998.7589,0
44,603093.SH,20260115,19.06,1.7426,7.5684,,29.8704,30.3262,2.4937,2.3951,6.2437,0.395,0.395,71772.4893,61006.5893,14046.4993,1367983.6461,1162785.5921,0
45,600269.SH,20260115,5.14,0.3977,0.8716,,9.384,6.8378,0.6036,2.0057,2.0614,3.3074,3.3074,233540.7014,233540.7014,106564.7107,1200399.2052,1200399.2052,0
46,300875.SZ,20260115,43.05,4.8749,8.6533,,,,4.5529,31.0579,28.4643,0.0,,9983.4751,8779.1669,4945.8607,429788.6031,377943.135,0
47,300557.SZ,20260115,38.92,6.938,13.3454,,136.9962,99.8653,4.7182,7.2771,6.6889,0.3955,0.3955,12086.7878,11928.6666,6201.5144,470417.7812,464263.7041,0
48,300691.SZ,20260115,17.96,2.4395,3.2482,,125.3046,,2.9996,2.57,2.4307,0.4454,0.4454,26904.8766,22073.812,16578.4971,483211.5837,396445.6635,0
49,300563.SZ,20260115,42.62,31.9003,36.7728,,96.1439,116.7723,7.0296,8.7189,8.9339,0.554,0.554,17943.0526,12412.4075,10767.7248,764732.9018,529016.8077,0
50,301357.SZ,20260115,146.58,11.6142,11.6142,,,1292.0472,12.2662,129.5204,76.4343,0.0,,9520.0,2380.0,2380.0,1395441.6,348860.4,0
51,002725.SZ,20260115,15.25,14.2932,20.319,,82.7216,53.2278,3.7897,5.5111,5.7109,0.0,,25600.0,21201.3809,14913.8789,390400.0,323321.0587,0
52,000010.SZ,20260115,3.6,2.5301,3.0338,,234.8711,91.6703,12.6769,4.9143,4.5329,0.0,,114965.2292,84803.3335,70723.3271,413874.8251,305292.0006,0
53,603218.SH,20260115,13.54,0.9433,2.3185,,22.3639,25.2909,1.3648,2.9708,2.1913,2.5567,2.5567,103034.125,102803.625,41826.6562,1395082.0525,1391961.0825,0
54,301312.SZ,20260115,53.56,6.8198,11.4252,,109.0969,76.3067,5.2685,11.7028,10.0699,0.5374,0.5374,12118.0612,6055.2765,3614.4312,649043.3579,324320.6093,0
