,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,688258.SH,20260119,129.07,5.4133,8.7011,0.52,476.0999,272.6207,18.1112,48.3494,45.5951,,,12114.2237,12114.2237,7536.6839,1563582.853,1563582.853,0
1,688073.SH,20260119,69.5,1.4872,1.8485,0.43,53.7901,41.201,3.1543,5.7317,4.9745,,,9088.2948,4323.4172,3478.2841,631636.4886,300477.4954,0
2,300855.SZ,20260119,39.2,9.3613,13.2619,3.32,58.0696,117.2315,7.8657,12.3275,14.9537,0.6378,0.6378,39553.15,29295.6138,20679.1,1550483.48,1148388.061,0
3,301215.SZ,20260119,7.24,1.8984,6.5105,1.21,57.5147,44.3893,3.3409,23.9563,17.0785,1.2423,1.2423,132390.0,132240.0,38560.0,958503.6,957417.6,0
4,002839.SZ,20260119,4.42,0.7119,0.8998,0.63,5.7512,5.4993,0.5967,2.2932,2.2726,6.7873,6.7873,244434.4974,244208.4025,193223.0738,1080400.4785,1079401.1391,0
5,601916.SH,20260119,2.98,0.3681,0.5538,0.72,5.3895,5.8674,0.4613,1.2098,1.277,5.2349,5.2349,2746463.5963,2154443.5963,1432205.3865,8184461.517,6420241.917,0
6,301632.SZ,20260119,25.03,3.7394,3.7394,0.74,97.7921,75.1984,3.9302,8.7495,8.8956,0.0,,41856.0,6886.3457,6886.3457,1047655.68,172365.2329,0
7,000949.SZ,20260119,6.78,4.326,6.9213,1.22,46.9482,64.2292,1.7397,1.5651,1.5273,0.0,,170032.9922,169985.4763,106246.8799,1152823.6871,1152501.5293,1
8,002380.SZ,20260119,31.5,7.2146,9.2036,0.63,30.0191,24.3627,3.1041,4.4938,4.0369,0.127,0.127,23999.1649,14175.189,11111.779,755973.6944,446518.4535,0
9,603013.SH,20260119,24.63,1.6125,7.697,0.98,25.2457,23.2351,2.8214,1.5633,1.3999,1.6236,1.6236,51259.9264,51259.9264,10738.9264,1262531.9872,1262531.9872,0
10,603268.SH,20260119,85.16,2.7783,3.9771,0.89,,65.8728,10.2468,300.8267,6.9752,0.0,,97077.8303,12416.88,8674.08,8267148.0283,1057421.5008,0
11,603739.SH,20260119,15.59,3.4825,8.3865,0.43,62.977,47.2029,2.2236,2.9867,2.836,0.6414,0.6414,25302.8866,25302.8866,10507.0426,394472.0021,394472.0021,0
12,301178.SZ,20260119,54.62,3.3329,3.9657,0.49,,,4.7366,16.3281,12.335,0.0,,6685.28,4947.6342,4158.1856,365149.9936,270239.78,0
13,002446.SZ,20260119,11.88,21.6439,22.2305,0.79,,,4.2744,10.0522,9.1355,0.0,,91541.5724,84777.7296,82540.6153,1087513.8801,1007159.4276,-1
14,600515.SH,20260119,4.8,2.8141,4.6929,1.35,119.6103,176.9123,2.3294,12.5548,12.0359,0.1042,0.1042,1142530.9602,917601.2508,550231.8395,5484148.609,4404486.0038,0
15,300148.SZ,20260119,4.81,6.0717,6.9116,0.42,123.586,59.7946,3.9306,8.7955,7.9369,0.0,,84277.9343,81418.5896,71524.5694,405376.864,391623.416,0
