,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,301586.SZ,20260123,52.8,4.4195,6.0484,0.98,43.6343,68.1615,3.4308,6.9893,5.8003,0.9091,0.3788,8297.5503,5291.1069,3866.1069,438110.6558,279370.4443,0
1,600871.SH,20260123,2.63,3.5599,17.1067,1.91,78.9369,79.8327,5.2226,0.6148,0.6127,,,1895704.5833,1354701.2351,281911.5987,4985703.0541,3562864.2483,0
2,002067.SZ,20260123,5.91,9.5542,9.8833,0.8,122.3105,140.3743,1.317,1.5908,1.5491,,,147485.3853,133760.3853,129305.3853,871638.6271,790523.8771,0
3,601225.SH,20260123,21.41,0.4692,1.3502,1.02,9.2832,10.8507,2.1981,1.1272,1.174,5.9699,5.4881,969500.0,969500.0,336903.9335,20756995.0,20756995.0,0
4,688800.SH,20260123,90.22,4.3421,7.2546,0.79,105.8709,61.3816,8.0916,7.6847,5.8974,0.2971,0.2971,20567.4335,20567.4335,12310.0935,1855593.8504,1855593.8504,0
5,002398.SZ,20260123,6.41,14.9444,15.7493,3.18,90.8288,87.9293,1.2405,1.7097,1.7399,1.2306,1.2306,69803.7488,56932.7629,54023.0871,447442.0298,364939.0102,0
6,003010.SZ,20260123,37.87,3.4717,4.5382,1.17,111.5132,77.1408,15.0167,6.6712,4.2833,1.2392,1.2392,31105.9476,22614.2182,17299.9786,1177982.2356,856400.4432,0
7,000958.SZ,20260123,6.79,0.7529,1.5379,0.83,112.9962,131.4446,5.9908,25.302,26.587,0.8169,0.8169,1737312.8727,538340.1645,263543.6098,11796354.4056,3655329.717,0
8,000050.SZ,20260123,10.51,2.3266,4.1185,1.34,,220.4752,0.9392,0.7712,0.7147,,,245774.7661,245771.6686,138839.9902,2583092.7917,2583060.237,0
9,300837.SZ,20260123,57.21,12.86,22.6451,1.13,71.6335,138.4377,4.149,8.7598,9.5103,0.5244,0.5244,10000.1817,7558.9317,4292.6817,572110.3951,432446.4826,0
10,601990.SH,20260123,8.07,0.5563,1.0446,1.21,35.4467,29.1336,1.556,11.2804,11.6737,1.3497,1.3497,439962.7795,368636.1034,196339.0943,3550499.6306,2974893.3544,0
11,000048.SZ,20260123,18.98,7.1748,15.8229,1.51,14.1003,24.5567,2.3824,1.6886,1.9987,3.7641,3.7641,53028.225,52635.955,23867.3525,1006475.7105,999030.4259,0
12,002075.SZ,20260123,6.25,7.4252,10.1432,2.78,84.3349,47.5594,2.1012,0.9511,0.9873,0.8,0.8,219382.5445,219382.192,160595.0194,1371140.9031,1371138.7,0
13,300669.SZ,20260123,32.6,3.023,6.3756,0.66,226.7319,384.7437,7.1875,19.4135,19.4463,0.3051,0.3051,19270.5526,18249.9937,8653.3573,628220.0148,594949.7946,0
14,301265.SZ,20260123,14.53,4.5658,6.0043,0.74,93.1811,72.0601,2.0812,6.8659,5.0128,0.2741,0.2741,30297.3182,16844.8215,12809.2373,440220.0334,244755.2564,0
15,600332.SH,20260123,25.32,0.8274,1.7269,1.17,14.5178,13.7834,1.086,0.5489,0.5309,3.1596,3.1596,162579.0949,140589.0949,67358.5846,4116502.6829,3559715.8829,0
16,688485.SH,20260123,20.75,4.6331,4.6331,1.34,279.6412,174.409,2.4887,8.685,10.2183,0.1076,0.1076,15029.2062,8875.7978,8875.7978,311856.0287,184172.8044,0
17,600234.SH,20260123,13.56,3.6201,6.837,1.18,89.0459,59.7341,7.1194,9.5044,7.4202,,,26252.0973,26252.0973,13899.8888,355978.4394,355978.4394,0
18,603881.SH,20260123,35.03,7.5726,13.6797,1.04,190.3677,171.2384,7.6625,14.6263,14.1466,0.1708,0.1708,71837.6999,71837.6999,39766.6719,2516474.6275,2516474.6275,0
19,002025.SZ,20260123,55.83,10.4315,17.7189,1.62,73.2555,312.5465,3.906,5.0601,4.7269,0.412,0.412,45542.5988,45387.67,26720.6945,2542643.291,2533993.6161,0
20,002915.SZ,20260123,25.0,5.0239,7.2607,0.68,,,6.2274,5.7934,5.3,,,32546.8375,28807.4875,19932.5771,813670.9375,720187.1875,0
21,000725.SZ,20260123,4.45,2.9352,3.3799,1.39,30.9674,24.9203,1.2461,0.831,0.788,1.135,1.135,3704432.8064,3634166.3692,3156019.7505,16484725.9885,16172040.3429,0
22,600113.SH,20260123,60.86,1.0813,2.6761,1.46,190.2814,177.6137,10.0873,35.4769,34.7807,0.1973,0.1973,42117.666,41143.116,16623.7878,2563281.1528,2503970.0398,0
23,000543.SZ,20260123,8.47,1.3004,3.0709,0.76,9.3044,8.0441,1.1176,0.638,0.6547,3.7662,3.7662,226686.3331,226686.3331,95991.878,1920033.2414,1920033.2414,0
24,603089.SH,20260123,14.74,3.5213,8.78,0.65,49.5093,22.5881,2.365,1.5363,1.2936,0.6412,0.6412,24003.3268,24003.3268,9626.8471,353809.037,353809.037,0
25,601860.SH,20260123,2.77,1.3801,1.8004,1.37,6.2463,6.8693,0.5046,2.2723,2.3719,3.6101,1.805,366100.4219,355158.7903,272256.3298,1014098.1687,983789.8491,0
26,600131.SH,20260123,19.21,2.971,7.1444,0.92,33.7309,31.2918,3.732,3.1469,2.4871,0.8924,1.1526,119835.5044,119590.5149,49731.7834,2302040.0395,2297333.7912,0
27,920263.BJ,20260123,13.74,1.9742,3.1543,1.38,35.8917,65.0889,3.3503,5.7746,5.9664,1.04,,14124.2896,10259.3737,6421.0753,194067.7391,140963.7946,0
28,002799.SZ,20260123,9.45,5.8863,11.0139,1.0,,,2.3808,2.1656,3.3306,,,32004.0,32003.58,17104.006,302437.8,302433.831,0
29,603390.SH,20260123,13.77,2.7881,7.5891,1.12,189.0915,75.91,2.9967,7.2742,5.2073,0.6536,0.6536,35165.1984,35051.3953,12877.2673,484224.782,482657.7133,0
30,688612.SH,20260123,34.6,1.7177,1.9265,1.54,36.2431,27.3954,4.1543,2.276,2.1943,1.036,1.036,41918.8098,25255.2631,22517.3322,1450390.8191,873832.1033,0
