,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,000620.SZ,20260108,3.45,20.7991,36.8794,,,,4.5297,6.6567,10.4004,0.0,,587181.504,467174.8815,263476.1166,2025776.1888,1611753.3412,0
1,300130.SZ,20260108,26.9,3.698,4.2919,,65.1574,44.2971,3.5189,4.8483,5.0099,1.8587,1.8587,56729.9123,43415.2308,37407.5866,1526034.6409,1167869.7085,0
2,600851.SH,20260108,7.4,1.6191,3.4411,,59.177,57.1664,1.9128,11.2231,11.3346,0.5405,0.5405,120705.6692,73820.611,34734.3763,893221.9521,546272.5214,0
3,920239.BJ,20260108,33.47,1.2591,3.3089,,30.9051,26.3794,5.9745,1.66,1.4335,,,18207.4204,17943.4708,6828.0404,609402.3608,600567.9677,0
4,301236.SZ,20260108,48.99,2.7981,3.5743,,258.8146,229.6106,4.504,1.4907,1.3535,0.2041,0.2041,95294.1177,78313.7614,61308.2105,4668458.8261,3836591.171,0
5,600726.SH,20260108,2.45,0.2994,2.1379,,117.0401,,4.7108,1.0673,1.163,0.0,,790733.621,747533.6208,104676.1352,1937297.3715,1831457.371,0
6,600933.SH,20260108,20.45,1.8538,3.9016,,22.4225,19.2727,2.2561,3.1227,2.9747,1.4029,1.4029,103013.257,97737.5823,46438.707,2106621.1057,1998733.558,0
7,603767.SH,20260108,24.03,3.6427,10.7356,,223.0672,881.8669,5.3344,8.1708,8.3245,0.8323,0.8323,30863.15,30863.15,10472.15,741641.4945,741641.4945,0
8,300940.SZ,20260108,31.6,11.8545,14.9597,,341.0871,53.1744,5.9145,15.3868,8.4335,0.0,,22264.4372,15747.9422,12479.1236,703556.2155,497634.9735,0
9,601778.SH,20260108,4.11,3.8533,5.0633,,45.2462,31.8884,0.9276,3.0739,3.6626,0.6646,0.6646,357100.0639,357100.0639,271760.0639,1467681.2626,1467681.2626,0
10,688317.SH,20260108,21.07,0.9828,1.7725,,,,1.1929,22.6629,30.788,,,19215.7999,19215.7999,10654.8131,404876.9039,404876.9039,0
11,600378.SH,20260108,34.21,1.1885,2.6427,,41.878,30.7703,2.4521,3.1598,2.7478,0.836,0.836,128999.962,107256.5363,48236.724,4413088.7,3669246.1068,0
12,603697.SH,20260108,12.93,1.4453,4.4144,,35.15,26.3495,3.1422,4.6773,3.5897,3.4029,3.4029,42769.2098,42769.2098,14002.3889,553005.8827,553005.8827,0
13,301270.SZ,20260108,39.2,5.8728,7.3557,,445.0284,306.5707,4.0224,20.554,20.3918,0.255,0.255,10000.0,9449.2844,7544.3025,392000.0,370411.9485,0
14,601900.SH,20260108,13.24,1.0894,2.9098,,14.4199,10.3229,1.3518,1.2732,1.3009,4.1541,4.1541,88197.0094,88197.0094,33018.8402,1167728.4045,1167728.4045,0
15,600906.SH,20260108,6.93,1.597,2.5704,,32.7553,22.9326,1.8461,9.2016,8.0006,1.8759,1.8759,324500.0,212423.495,131977.61,2248785.0,1472094.8204,0
16,000058.SZ,20260108,9.56,1.7344,5.9186,,313.3621,127.4926,5.6503,6.8773,6.985,0.1308,0.1308,123120.0672,98473.9354,28857.6172,1177027.8424,941410.8224,0
17,600522.SH,20260108,18.22,2.5718,3.3263,,21.9118,21.7004,1.6981,1.294,1.2025,1.6374,1.6374,341294.9652,341294.9652,263883.1769,6218394.2659,6218394.2659,0
18,603185.SH,20260108,31.6,2.7175,4.9448,,,,1.7766,2.9559,2.821,0.0,,68307.6802,67902.2202,37317.0982,2158522.6943,2145710.1583,0
19,300725.SZ,20260108,40.76,3.8921,4.1015,,43.4089,47.38,1.3331,5.6437,4.8137,0.5844,0.5844,23380.7341,20271.3902,19236.3072,952998.7219,826261.8646,0
20,600753.SH,20260108,8.36,0.7276,1.3115,,,,86.5825,4.695,2.2922,0.0,,23030.7175,23030.7175,12776.573,192536.7983,192536.7983,0
21,002972.SZ,20260108,11.91,2.1195,2.798,,33.2629,36.9471,2.4401,9.1783,8.9757,2.5069,2.5069,24600.88,13464.669,10199.6081,292996.4808,160364.2078,0
22,300670.SZ,20260108,7.14,5.3295,6.9306,,285.1435,,3.9689,6.7066,8.644,0.0,,31692.0479,22469.4226,17278.4981,226281.222,160431.6774,0
23,000926.SZ,20260108,2.35,2.5825,3.2764,,,,0.4339,0.4275,0.4996,0.0,,159296.4774,157320.9145,124000.5251,374346.7219,369704.1491,0
24,688651.SH,20260108,59.33,29.8302,29.8302,,2746.9476,,4.8205,15.2399,14.6341,,,7539.9,3245.4426,3245.4426,447342.267,192552.1095,0
25,603900.SH,20260108,8.64,1.8136,3.8614,,,,1.5229,2.4245,1.925,1.1574,1.1574,34302.384,34174.884,16050.7286,296372.5978,295270.9978,0
26,688697.SH,20260108,16.25,1.7982,4.5759,,22.8557,24.4578,4.2521,3.0184,2.7542,,,45733.338,45733.338,17971.338,743166.7425,743166.7425,0
27,920026.BJ,20260108,37.4,3.7376,5.9796,,,87.1092,5.0315,24.534,10.7364,,,8207.7246,3721.462,2326.1756,306968.9,139182.6788,0
28,603797.SH,20260108,4.87,1.0181,2.3999,,15.6411,22.1675,0.8674,2.7024,2.8423,1.848,1.848,57660.519,57660.519,24461.8379,280806.7275,280806.7275,0
29,603137.SH,20260108,14.11,1.9537,1.9537,,27.6497,48.7656,2.0761,1.1953,1.3943,0.567,0.567,18293.3334,7373.3334,7373.3334,258118.9343,104037.7343,0
30,688623.SH,20260108,101.83,11.3166,11.3166,,69.3341,86.3883,2.8663,15.5929,17.311,,,5914.27,1914.27,1914.27,602250.1141,194930.1141,0
31,688067.SH,20260108,25.79,1.5097,2.8789,,76.7788,65.0745,3.407,8.6256,7.9311,,,6800.0,6800.0,3566.0,175372.0,175372.0,0
32,301260.SZ,20260108,17.0,1.4156,2.5844,,93.3146,,1.839,1.5117,1.5552,0.0,,48245.7074,20443.577,11198.34,820177.0258,347540.809,0
33,603738.SH,20260108,16.73,8.8186,12.2727,,73.7135,169.0694,3.7713,7.863,7.0081,0.4764,0.4764,38588.7492,38588.7492,27728.0906,645589.7741,645589.7741,0
34,300474.SZ,20260108,74.87,3.6508,4.478,,,,5.6119,83.9051,75.261,0.0801,0.0801,52261.9223,40647.4134,33139.0683,3912850.1226,3043271.8413,0
35,301501.SZ,20260108,44.26,2.9262,2.9262,,29.7698,26.9638,3.1711,4.1064,3.597,0.7791,0.7791,14790.0,3697.5,3697.5,654605.4,163651.35,0
36,300473.SZ,20260108,30.17,2.3854,3.081,,158.2156,58.6266,2.5988,1.1367,1.0749,0.0,,17005.4373,15004.9988,11617.4746,513054.0433,452700.8138,0
37,600727.SH,20260108,7.03,1.1863,1.8039,,14.2386,55.2649,1.1598,0.6467,0.6747,1.4225,1.4225,52858.3135,52858.3135,34761.3948,371593.9439,371593.9439,0
38,002871.SZ,20260108,18.23,3.1662,4.3849,,35.0915,31.8322,4.1866,7.9369,7.1217,1.9081,1.9081,25185.3845,14939.5528,10787.3491,459129.5594,272348.0475,0
39,301373.SZ,20260108,35.45,14.927,15.8194,,28.5081,26.9542,2.3629,8.0295,7.6599,1.9746,1.9746,10847.2091,3847.2723,3630.2356,384533.5626,136385.803,0
40,600846.SH,20260108,14.05,0.8113,1.7653,,21.6159,33.2357,2.132,2.1035,2.4535,1.4134,1.4134,62476.1516,62476.1516,28712.1439,877789.93,877789.93,0
41,600928.SH,20260108,3.72,0.3212,1.2032,,6.462,6.2046,0.4792,2.0187,1.5971,2.6882,2.6882,444444.4445,442335.4066,118102.3627,1653333.3335,1645487.7126,0
