ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920270.BJ,20241231,10.43,1.115,3.3374,1.33,18.8409,18.6097,2.6542,4.8291,4.7782,,,10461.6,8110.4317,2709.5947,109114.488,84591.8026,0.0
920270.BJ,20241230,10.43,0.9206,2.7556,1.05,18.8409,18.6097,2.6542,4.8291,4.7782,,,10461.6,8110.4317,2709.5947,109114.488,84591.8026,0.0
920270.BJ,20241227,10.9,0.8104,2.4257,0.84,19.6899,19.4483,2.7738,5.0467,4.9935,,,10461.6,8110.4317,2709.5947,114031.44,88403.7055,0.0
920270.BJ,20241226,10.88,0.9429,2.8225,0.78,19.6538,19.4126,2.7687,5.0374,4.9844,,,10461.6,8110.4317,2709.5947,113822.208,88241.4969,0.0
920270.BJ,20241225,10.9,0.8404,2.5154,0.64,19.6899,19.4483,2.7738,5.0467,4.9935,,,10461.6,8110.4317,2709.5947,114031.44,88403.7055,0.0
920270.BJ,20241224,11.35,0.6748,2.0199,0.46,20.5028,20.2512,2.8883,5.255,5.1997,,,10461.6,8110.4317,2709.5947,118739.16,92053.3998,0.0
920270.BJ,20241223,11.25,1.1066,3.3123,0.58,20.3222,20.0728,2.8628,5.2087,5.1539,,,10461.6,8110.4317,2709.5947,117693.0,91242.3566,0.0
920270.BJ,20241220,11.88,1.277,3.8224,0.49,21.4602,21.1969,3.0231,5.5004,5.4425,,,10461.6,8110.4317,2709.5947,124283.808,96351.9286,0.0
920270.BJ,20241219,12.1,2.1115,6.3203,0.76,21.8576,21.5894,3.0791,5.6023,5.5433,,,10461.6,8110.4317,2709.5947,126585.36,98136.2236,0.0
920270.BJ,20241218,11.95,1.4142,4.2331,0.49,21.5866,21.3218,3.041,5.5328,5.4746,,,10461.6,8110.4317,2709.5947,125016.12,96919.6588,0.0
920270.BJ,20241217,12.26,1.4171,4.2416,0.46,22.1466,21.8749,3.1198,5.6764,5.6166,,,10461.6,8110.4317,2709.5947,128259.216,99433.8926,0.0
920270.BJ,20241216,12.99,3.3598,10.0566,1.06,23.4653,23.1774,3.3056,6.0143,5.951,,,10461.6,8110.4317,2709.5947,135896.184,105354.5078,0.0
