ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
300072.SZ,20260205,4.48,1.5324,2.4523,,,,1.7445,4.3384,4.1619,,,234972.0302,233136.127,145682.6487,1052674.6953,1044449.849,0
300072.SZ,20260204,4.59,1.7626,2.8207,0.46,,,1.7874,4.4449,4.2641,,,234972.0302,233136.127,145682.6487,1078521.6186,1070094.8229,0
300072.SZ,20260203,4.53,1.6633,2.6617,0.4,,,1.764,4.3868,4.2084,,,234972.0302,233136.127,145682.6487,1064423.2968,1056106.6553,0
300072.SZ,20260202,4.42,3.0666,4.9074,0.66,,,1.7212,4.2803,4.1062,,,234972.0302,233136.127,145682.6487,1038576.3735,1030461.6813,0
300072.SZ,20260130,4.75,4.6974,7.5173,1.06,,,1.8497,4.5999,4.4128,,,234972.0302,233136.127,145682.6487,1116117.1435,1107396.6033,0
300072.SZ,20260129,5.1,3.4766,5.5637,,,,1.986,4.9388,4.7379,,,234972.0302,233136.127,145682.6487,1198357.354,1188994.2477,0
300072.SZ,20260128,5.11,6.2394,9.9849,1.6,,,1.9899,4.9485,4.7472,,,234972.0302,233136.127,145682.6487,1200707.0743,1191325.609,0
300072.SZ,20260127,5.48,3.5003,5.6015,,,,2.1339,5.3068,5.0909,,,234972.0302,233136.127,145682.6487,1287646.7255,1277585.976,0
300072.SZ,20260126,5.45,5.1985,8.3191,,,,2.1223,5.2778,5.0631,,,234972.0302,233136.127,145682.6487,1280597.5646,1270591.8922,0
300072.SZ,20260123,5.33,3.7087,5.9351,1.26,,,2.0755,5.1616,4.9516,,,234972.0302,233136.127,145682.6487,1252400.921,1242615.5569,0
300072.SZ,20260122,5.32,5.4503,8.7222,2.34,,,2.0716,5.1519,4.9423,,,234972.0302,233136.127,145682.6487,1250051.2007,1240284.1956,0
300072.SZ,20260121,5.0,1.6682,2.6696,,,,1.947,4.842,4.645,,,234972.0302,233136.127,145682.6487,1174860.151,1165680.635,0
300072.SZ,20260120,5.07,2.4285,3.8863,,,,1.9743,4.9098,4.71,0.0,,234972.0302,233136.127,145682.6487,1191308.1931,1182000.1639,0
300072.SZ,20260119,5.11,3.1384,5.0223,0.8,,,1.9899,4.9485,4.7472,0.0,,234972.0302,233136.127,145682.6487,1200707.0743,1191325.609,0
300072.SZ,20260116,4.95,2.0032,3.2058,0.37,,,1.9276,4.7936,4.5986,0.0,,234972.0302,233136.127,145682.6487,1163111.5495,1154023.8287,0
300072.SZ,20260115,4.9,2.3858,3.818,,,,1.9081,4.7452,4.5521,0.0,,234972.0302,233136.127,145682.6487,1151362.948,1142367.0223,0
300072.SZ,20260114,5.0,3.9345,6.2964,0.7,,,1.947,4.842,4.645,0.0,,234972.0302,233136.127,145682.6487,1174860.151,1165680.635,0
300072.SZ,20260113,5.08,4.9839,7.9757,,,,1.9782,4.9195,4.7193,0.0,,234972.0302,233136.127,145682.6487,1193657.9134,1184331.5252,0
300072.SZ,20260112,5.35,6.2712,10.0358,1.28,,,2.0833,5.1809,4.9702,0.0,,234972.0302,233136.127,145682.6487,1257100.3616,1247278.2795,0
300072.SZ,20260109,5.29,9.4106,15.0598,2.65,,,2.06,5.1228,4.9144,0.0,,234972.0302,233136.127,145682.6487,1243002.0398,1233290.1118,0
300072.SZ,20260108,4.95,4.3418,6.9482,,,,1.9276,4.7936,4.5986,0.0,,234972.0302,233136.127,145682.6487,1163111.5495,1154023.8287,0
300072.SZ,20260107,4.83,3.2356,5.1779,1.11,,,1.8808,4.6774,4.4871,0.0,,234972.0302,233136.127,145682.6487,1134914.9059,1126047.4934,0
300072.SZ,20260106,4.92,5.2222,8.3571,2.14,,,1.9159,4.7645,4.5707,0.0,,234972.0302,233136.127,145682.6487,1156062.3886,1147029.7448,0
300072.SZ,20260105,4.68,2.3661,3.7864,0.94,,,1.8224,4.5321,4.3477,0.0,,234972.0302,233136.127,145682.6487,1099669.1013,1091077.0744,0
