ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
601179.SH,20251231,9.1,1.8422,4.4792,0.53,44.2493,38.6806,2.0617,2.1035,1.9459,1.1099,1.044,512588.2352,512588.2352,210815.5899,4664552.9403,4664552.9403,0
601179.SH,20251230,9.11,2.15,5.2276,0.49,44.2979,38.7231,2.0639,2.1059,1.948,1.1087,1.0428,512588.2352,512588.2352,210815.5899,4669678.8227,4669678.8227,0
601179.SH,20251229,9.21,3.2658,7.9406,0.72,44.7842,39.1482,2.0866,2.129,1.9694,1.0966,1.0315,512588.2352,512588.2352,210815.5899,4720937.6462,4720937.6462,0
601179.SH,20251226,9.51,4.3597,10.6005,0.99,46.243,40.4234,2.1546,2.1983,2.0335,1.062,0.9989,512588.2352,512588.2352,210815.5899,4874714.1168,4874714.1168,0
601179.SH,20251225,9.54,3.3116,8.0519,0.69,46.3888,40.5509,2.1614,2.2052,2.0399,1.0587,0.9958,512588.2352,512588.2352,210815.5899,4890091.7638,4890091.7638,0
601179.SH,20251224,9.56,4.143,10.0736,0.8,46.4861,40.6359,2.1659,2.2099,2.0442,1.0565,0.9937,512588.2352,512588.2352,210815.5899,4900343.5285,4900343.5285,0
601179.SH,20251223,9.7,6.6599,16.1932,1.36,47.1669,41.231,2.1976,2.2422,2.0742,1.0412,0.9794,512588.2352,512588.2352,210815.5899,4972105.8814,4972105.8814,0
601179.SH,20251222,9.32,4.1085,9.9897,,45.3191,39.6158,2.1115,2.1544,1.9929,1.0837,1.0193,512588.2352,512588.2352,210815.5899,4777322.3521,4777322.3521,0
601179.SH,20251219,9.14,3.8255,9.3015,0.6,44.4438,38.8507,2.0707,2.1128,1.9544,1.105,1.0394,512588.2352,512588.2352,210815.5899,4685056.4697,4685056.4697,0
601179.SH,20251218,9.0,5.0916,12.38,0.87,43.7631,38.2556,2.039,2.0804,1.9245,1.1222,1.0556,512588.2352,512588.2352,210815.5899,4613294.1168,4613294.1168,0
601179.SH,20251217,9.51,6.086,14.7978,1.24,46.243,40.4234,2.1546,2.1983,2.0335,1.062,0.9989,512588.2352,512588.2352,210815.5899,4874714.1168,4874714.1168,0
601179.SH,20251216,9.24,5.3197,12.9345,1.28,44.9301,39.2757,2.0934,2.1359,1.9758,1.0931,1.0281,512588.2352,512588.2352,210815.5899,4736315.2932,4736315.2932,0
601179.SH,20251215,9.6,10.6471,25.8878,4.34,46.6806,40.8059,2.1749,2.2191,2.0528,1.0521,0.9896,512588.2352,512588.2352,210815.5899,4920847.0579,4920847.0579,0
601179.SH,20251212,9.08,4.894,11.8995,2.22,44.1521,38.5956,2.0571,2.0989,1.9416,1.1123,1.0463,512588.2352,512588.2352,210815.5899,4654301.1756,4654301.1756,1
601179.SH,20251211,8.25,2.395,5.8233,1.22,40.1161,35.0676,1.8691,1.9071,1.7641,1.2242,1.1515,512588.2352,512588.2352,210815.5899,4228852.9404,4228852.9404,0
601179.SH,20251210,8.28,1.3543,3.2929,0.7,40.262,35.1951,1.8759,1.914,1.7705,1.2198,1.1473,512588.2352,512588.2352,210815.5899,4244230.5875,4244230.5875,0
601179.SH,20251209,8.37,1.4101,3.4285,0.74,40.6996,35.5777,1.8963,1.9348,1.7898,1.2067,1.135,512588.2352,512588.2352,210815.5899,4290363.5286,4290363.5286,0
601179.SH,20251208,8.43,2.2199,5.3975,,40.9914,35.8327,1.9099,1.9487,1.8026,1.1981,1.1269,512588.2352,512588.2352,210815.5899,4321118.8227,4321118.8227,0
601179.SH,20251205,8.48,3.6622,8.9045,,41.2345,36.0452,1.9212,1.9602,1.8133,1.191,1.1203,512588.2352,512588.2352,210815.5899,4346748.2345,4346748.2345,0
601179.SH,20251204,8.12,1.1467,2.788,,39.484,34.515,1.8396,1.877,1.7363,1.2438,1.17,512588.2352,512588.2352,210815.5899,4162216.4698,4162216.4698,0
601179.SH,20251203,8.13,1.2814,3.1157,,39.5326,34.5575,1.8419,1.8793,1.7384,1.2423,1.1685,512588.2352,512588.2352,210815.5899,4167342.3522,4167342.3522,0
601179.SH,20251202,8.23,1.256,3.0539,0.53,40.0189,34.9826,1.8646,1.9024,1.7598,1.2272,1.1543,512588.2352,512588.2352,210815.5899,4218601.1757,4218601.1757,0
601179.SH,20251201,8.37,1.8428,4.4807,0.69,40.6996,35.5777,1.8963,1.9348,1.7898,1.2067,1.135,512588.2352,512588.2352,210815.5899,4290363.5286,4290363.5286,0
601179.SH,20251128,8.33,2.019,4.9092,0.58,40.5051,35.4077,1.8872,1.9255,1.7812,1.2125,1.1405,512588.2352,512588.2352,210815.5899,4269859.9992,4269859.9992,0
601179.SH,20251127,8.16,2.0328,4.9426,0.53,39.6785,34.6851,1.8487,1.8863,1.7449,1.2377,1.1642,512588.2352,512588.2352,210815.5899,4182719.9992,4182719.9992,0
601179.SH,20251126,8.27,2.2404,5.4475,0.55,40.2134,35.1526,1.8736,1.9117,1.7684,1.2213,1.1487,512588.2352,512588.2352,210815.5899,4239104.7051,4239104.7051,0
601179.SH,20251125,8.42,3.6959,8.9863,0.91,40.9428,35.7902,1.9076,1.9464,1.8005,1.1995,1.1283,512588.2352,512588.2352,210815.5899,4315992.9404,4315992.9404,0
601179.SH,20251124,8.13,3.2973,8.0172,0.76,39.5326,34.5575,1.8419,1.8793,1.7384,1.2423,1.1685,512588.2352,512588.2352,210815.5899,4167342.3522,4167342.3522,0
601179.SH,20251121,7.96,6.0396,14.685,1.41,38.706,33.8349,1.8034,1.84,1.7021,1.2688,1.1935,512588.2352,512588.2352,210815.5899,4080202.3522,4080202.3522,-1
601179.SH,20251120,8.84,3.9841,9.687,0.81,42.9851,37.5755,2.0028,2.0434,1.8903,1.1425,1.0747,512588.2352,512588.2352,210815.5899,4531279.9992,4531279.9992,0
601179.SH,20251119,8.98,3.2718,7.9553,0.55,43.6658,38.1706,2.0345,2.0758,1.9202,1.1247,1.0579,512588.2352,512588.2352,210815.5899,4603042.3521,4603042.3521,0
601179.SH,20251118,9.0,3.8085,9.2603,0.54,43.7631,38.2556,2.039,2.0804,1.9245,1.1222,1.0556,512588.2352,512588.2352,210815.5899,4613294.1168,4613294.1168,0
601179.SH,20251117,9.22,4.4754,10.8818,0.52,44.8328,39.1907,2.0889,2.1313,1.9715,1.0954,1.0304,512588.2352,512588.2352,210815.5899,4726063.5285,4726063.5285,0
601179.SH,20251114,9.32,5.8896,14.3204,0.59,45.3191,39.6158,2.1115,2.1544,1.9929,1.0837,1.0193,512588.2352,512588.2352,210815.5899,4777322.3521,4777322.3521,0
601179.SH,20251113,9.8,7.1163,17.303,0.63,47.6531,41.6561,2.2203,2.2654,2.0955,1.0306,0.9694,512588.2352,512588.2352,210815.5899,5023364.705,5023364.705,0
601179.SH,20251112,9.78,8.6717,21.0848,0.74,47.5559,41.5711,2.2157,2.2607,2.0913,1.0327,0.9714,512588.2352,512588.2352,210815.5899,5013112.9403,5013112.9403,0
601179.SH,20251111,10.53,9.3965,22.8472,0.86,51.2028,44.759,2.3856,2.4341,2.2516,0.9592,0.9022,512588.2352,512588.2352,210815.5899,5397554.1167,5397554.1167,0
601179.SH,20251110,10.63,12.1555,29.5556,1.23,51.689,45.1841,2.4083,2.4572,2.273,0.9501,0.8937,512588.2352,512588.2352,210815.5899,5448812.9402,5448812.9402,0
601179.SH,20251107,10.08,12.7884,31.0945,1.51,49.0146,42.8462,2.2837,2.3301,2.1554,1.002,0.9425,512588.2352,512588.2352,210815.5899,5166889.4108,5166889.4108,0
601179.SH,20251106,9.78,13.5487,32.943,1.94,47.5559,41.5711,2.2157,2.2607,2.0913,1.0327,0.9714,512588.2352,512588.2352,210815.5899,5013112.9403,5013112.9403,1
601179.SH,20251105,8.89,10.3113,25.0715,1.72,43.2282,37.788,2.0141,2.055,1.901,1.1361,1.0686,512588.2352,512588.2352,210815.5899,4556909.4109,4556909.4109,0
601179.SH,20251104,8.29,5.9081,14.3653,1.03,40.3106,35.2376,1.8782,1.9163,1.7727,1.2183,1.146,512588.2352,512588.2352,210815.5899,4249356.4698,4249356.4698,0
601179.SH,20251103,8.43,7.0234,17.077,1.19,40.9914,35.8327,1.9099,1.9487,1.8026,1.1981,1.1269,512588.2352,512588.2352,210815.5899,4321118.8227,4321118.8227,0
601179.SH,20251031,7.97,5.5636,13.5276,1.06,38.7546,33.8774,1.8057,1.8423,1.7042,1.2673,1.192,512588.2352,512588.2352,210815.5899,4085328.2345,4085328.2345,0
601179.SH,20251030,7.9,6.1337,14.9139,1.4,38.4142,33.5799,1.7898,1.8262,1.6893,1.2785,1.2025,512588.2352,512588.2352,210815.5899,4049447.0581,4049447.0581,0
601179.SH,20251029,8.15,5.2875,12.8563,1.39,39.6299,34.6425,1.8464,1.8839,1.7427,1.2393,1.1656,512588.2352,512588.2352,210815.5899,4177594.1169,4177594.1169,1
601179.SH,20251028,7.41,4.7958,11.6607,1.43,36.0316,31.4971,1.6788,1.7129,1.5845,1.363,1.2821,512588.2352,512588.2352,210815.5899,3798278.8228,3798278.8228,0
601179.SH,20251027,7.68,7.8237,19.0229,3.49,37.3445,32.6448,1.74,1.7753,1.6422,1.3151,1.237,512588.2352,512588.2352,210815.5899,3936677.6463,3936677.6463,0
601179.SH,20251024,7.11,2.1323,5.1845,0.85,34.5728,30.2219,1.6108,1.6435,1.5203,1.4205,1.3361,512588.2352,512588.2352,210815.5899,3644502.3523,3644502.3523,0
601179.SH,20251023,7.02,1.882,4.5761,0.66,34.1352,29.8393,1.5904,1.6227,1.5011,1.4387,1.3533,512588.2352,512588.2352,210815.5899,3598369.4111,3598369.4111,0
601179.SH,20251022,7.03,2.4399,5.9326,0.8,34.1838,29.8819,1.5927,1.625,1.5032,1.4367,1.3514,512588.2352,512588.2352,210815.5899,3603495.2935,3603495.2935,0
601179.SH,20251021,7.27,2.4368,5.9249,0.81,35.3508,31.0551,1.6709,1.6805,1.6068,1.3893,1.3067,512588.2352,512588.2352,210815.5899,3726516.4699,3726516.4699,0
601179.SH,20251020,7.09,2.3299,5.6651,0.77,34.4756,30.2862,1.6295,1.6389,1.567,1.4245,1.3399,512588.2352,512588.2352,210815.5899,3634250.5876,3634250.5876,0
601179.SH,20251017,6.92,3.4559,8.4029,1.15,33.6489,29.56,1.5905,1.5996,1.5295,1.4595,1.3728,512588.2352,512588.2352,210815.5899,3547110.5876,3547110.5876,0
601179.SH,20251016,7.37,3.6796,8.9468,1.3,35.8371,31.4823,1.6939,1.7036,1.6289,1.3704,1.289,512588.2352,512588.2352,210815.5899,3777775.2934,3777775.2934,0
601179.SH,20251015,7.36,3.3243,8.0828,1.28,35.7885,31.4396,1.6916,1.7013,1.6267,1.3723,1.2908,512588.2352,512588.2352,210815.5899,3772649.4111,3772649.4111,0
601179.SH,20251014,7.09,2.2769,5.5363,0.96,34.4756,30.2862,1.6295,1.6389,1.567,1.4245,1.3399,512588.2352,512588.2352,210815.5899,3634250.5876,3634250.5876,0
601179.SH,20251013,7.09,2.3807,5.7886,1.09,34.4756,30.2862,1.6295,1.6389,1.567,1.4245,1.3399,512588.2352,512588.2352,210815.5899,3634250.5876,3634250.5876,0
601179.SH,20251010,7.18,3.3025,8.03,1.84,34.9132,30.6707,1.6502,1.6597,1.5869,1.4067,1.3231,512588.2352,512588.2352,210815.5899,3680383.5287,3680383.5287,0
601179.SH,20251009,7.07,2.8439,6.9148,1.83,34.3783,30.2008,1.6249,1.6343,1.5626,1.4286,1.3437,512588.2352,512588.2352,210815.5899,3623998.8229,3623998.8229,0
601179.SH,20250930,6.76,2.145,5.2155,1.58,32.8709,28.8766,1.5537,1.5626,1.4941,1.4941,1.4053,512588.2352,512588.2352,210815.5899,3465096.47,3465096.47,0
601179.SH,20250929,6.64,1.186,2.8836,0.87,32.2874,28.364,1.5261,1.5349,1.4676,1.5211,1.4307,512588.2352,512588.2352,210815.5899,3403585.8817,3403585.8817,0
601179.SH,20250926,6.6,1.4,3.4041,1.04,32.0929,28.1931,1.5169,1.5256,1.4587,1.5303,1.4394,512588.2352,512588.2352,210815.5899,3383082.3523,3383082.3523,0
601179.SH,20250925,6.61,1.4101,3.4285,1.06,32.1415,28.2358,1.5192,1.528,1.4609,1.528,1.4372,512588.2352,512588.2352,210815.5899,3388208.2347,3388208.2347,0
601179.SH,20250924,6.57,1.6319,3.9678,1.26,31.947,28.0649,1.51,1.5187,1.4521,1.5373,1.446,512588.2352,512588.2352,210815.5899,3367704.7053,3367704.7053,0
601179.SH,20250923,6.45,1.1693,2.8431,0.95,31.3635,27.5523,1.4824,1.491,1.4256,1.5659,1.4729,512588.2352,512588.2352,210815.5899,3306194.117,3306194.117,0
601179.SH,20250922,6.44,1.2387,3.0119,1.12,31.3149,27.5096,1.4643,1.4887,1.4234,1.5683,1.2888,512588.2352,512588.2352,210815.5899,3301068.2347,3301068.2347,0
601179.SH,20250919,6.56,1.2576,3.0579,1.23,31.8984,28.0222,1.4916,1.5164,1.4499,1.5396,1.2652,512588.2352,512588.2352,210815.5899,3362578.8229,3362578.8229,0
601179.SH,20250918,6.47,1.3844,3.3661,1.53,31.4608,27.6378,1.4712,1.4956,1.43,1.5611,1.2828,512588.2352,512588.2352,210815.5899,3316445.8817,3316445.8817,0
601179.SH,20250917,6.54,1.433,3.4842,1.83,31.8012,27.9368,1.4871,1.5118,1.4455,1.5443,1.2691,512588.2352,512588.2352,210815.5899,3352327.0582,3352327.0582,0
