ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
601005.SH,20251231,1.46,0.6255,0.9817,0.58,,,0.7876,0.4744,0.5021,0.0,,885176.3767,831363.6567,529735.1883,1292357.51,1213790.9388,0
601005.SH,20251230,1.47,1.1663,1.8304,1.07,,,0.793,0.4776,0.5056,0.0,,885176.3767,831363.6567,529735.1883,1301209.2737,1222104.5753,0
601005.SH,20251229,1.49,1.4763,2.3168,1.4,,,0.8038,0.4841,0.5125,0.0,,885176.3767,831363.6567,529735.1883,1318912.8013,1238731.8485,0
601005.SH,20251226,1.48,1.0748,1.6868,0.93,,,0.7984,0.4809,0.509,0.0,,885176.3767,831363.6567,529735.1883,1310061.0375,1230418.2119,0
601005.SH,20251225,1.47,0.5751,0.9025,0.46,,,0.793,0.4776,0.5056,0.0,,885176.3767,831363.6567,529735.1883,1301209.2737,1222104.5753,0
601005.SH,20251224,1.47,1.1049,1.7341,0.82,,,0.793,0.4776,0.5056,0.0,,885176.3767,831363.6567,529735.1883,1301209.2737,1222104.5753,0
601005.SH,20251223,1.47,1.2012,1.8852,0.87,,,0.793,0.4776,0.5056,0.0,,885176.3767,831363.6567,529735.1883,1301209.2737,1222104.5753,0
601005.SH,20251222,1.49,1.3177,2.068,,,,0.8038,0.4841,0.5125,0.0,,885176.3767,831363.6567,529735.1883,1318912.8013,1238731.8485,0
601005.SH,20251219,1.48,1.6097,2.5263,1.21,,,0.7984,0.4809,0.509,0.0,,885176.3767,831363.6567,529735.1883,1310061.0375,1230418.2119,0
601005.SH,20251218,1.45,1.0253,1.6091,0.8,,,0.7822,0.4711,0.4987,0.0,,885176.3767,831363.6567,529735.1883,1283505.7462,1205477.3022,0
601005.SH,20251217,1.46,1.5916,2.4978,1.21,,,0.7876,0.4744,0.5021,0.0,,885176.3767,831363.6567,529735.1883,1292357.51,1213790.9388,0
601005.SH,20251216,1.47,1.3305,2.0881,0.96,,,0.793,0.4776,0.5056,0.0,,885176.3767,831363.6567,529735.1883,1301209.2737,1222104.5753,0
601005.SH,20251215,1.48,1.6888,2.6504,1.28,,,0.7984,0.4809,0.509,0.0,,885176.3767,831363.6567,529735.1883,1310061.0375,1230418.2119,0
601005.SH,20251212,1.47,0.9889,1.552,0.6,,,0.793,0.4776,0.5056,0.0,,885176.3767,831363.6567,529735.1883,1301209.2737,1222104.5753,0
601005.SH,20251211,1.48,0.8157,1.2801,0.46,,,0.7984,0.4809,0.509,0.0,,885176.3767,831363.6567,529735.1883,1310061.0375,1230418.2119,0
601005.SH,20251210,1.49,1.7765,2.788,1.05,,,0.8038,0.4841,0.5125,0.0,,885176.3767,831363.6567,529735.1883,1318912.8013,1238731.8485,0
601005.SH,20251209,1.46,1.6906,2.6531,0.98,,,0.7876,0.4744,0.5021,0.0,,885176.3767,831363.6567,529735.1883,1292357.51,1213790.9388,0
601005.SH,20251208,1.49,1.2996,2.0396,,,,0.8038,0.4841,0.5125,0.0,,885176.3767,831363.6567,529735.1883,1318912.8013,1238731.8485,0
601005.SH,20251205,1.48,2.6086,4.0939,,,,0.7984,0.4809,0.509,0.0,,885176.3767,831363.6567,529735.1883,1310061.0375,1230418.2119,0
601005.SH,20251204,1.45,1.4763,2.317,,,,0.7822,0.4711,0.4987,0.0,,885176.3767,831363.6567,529735.1883,1283505.7462,1205477.3022,0
601005.SH,20251203,1.45,1.4029,2.2017,,,,0.7822,0.4711,0.4987,0.0,,885176.3767,831363.6567,529735.1883,1283505.7462,1205477.3022,0
601005.SH,20251202,1.46,1.8271,2.8674,1.02,,,0.7876,0.4744,0.5021,0.0,,885176.3767,831363.6567,529735.1883,1292357.51,1213790.9388,0
601005.SH,20251201,1.47,1.6495,2.5887,0.86,,,0.793,0.4776,0.5056,0.0,,885176.3767,831363.6567,529735.1883,1301209.2737,1222104.5753,0
601005.SH,20251128,1.45,2.2224,3.4879,1.05,,,0.7822,0.4711,0.4987,0.0,,885176.3767,831363.6567,529735.1883,1283505.7462,1205477.3022,0
601005.SH,20251127,1.44,1.4266,2.2389,0.63,,,0.7769,0.4679,0.4953,0.0,,885176.3767,831363.6567,529735.1883,1274653.9824,1197163.6656,0
601005.SH,20251126,1.44,1.834,2.8783,0.79,,,0.7769,0.4679,0.4953,0.0,,885176.3767,831363.6567,529735.1883,1274653.9824,1197163.6656,0
601005.SH,20251125,1.43,1.8101,2.8408,0.67,,,0.7715,0.4646,0.4918,0.0,,885176.3767,831363.6567,529735.1883,1265802.2187,1188850.0291,0
601005.SH,20251124,1.44,2.3367,3.6673,0.88,,,0.7769,0.4679,0.4953,0.0,,885176.3767,831363.6567,529735.1883,1274653.9824,1197163.6656,0
601005.SH,20251121,1.44,3.1673,4.9707,1.09,,,0.7769,0.4679,0.4953,0.0,,885176.3767,831363.6567,529735.1883,1274653.9824,1197163.6656,0
601005.SH,20251120,1.51,2.0885,3.2776,0.7,,,0.8146,0.4906,0.5193,0.0,,885176.3767,831363.6567,529735.1883,1336616.3288,1255359.1216,0
601005.SH,20251119,1.51,2.206,3.462,0.74,,,0.8146,0.4906,0.5193,0.0,,885176.3767,831363.6567,529735.1883,1336616.3288,1255359.1216,0
601005.SH,20251118,1.55,3.7347,5.8612,1.3,,,0.8362,0.5036,0.5331,0.0,,885176.3767,831363.6567,529735.1883,1372023.3839,1288613.6679,0
601005.SH,20251117,1.63,2.1371,3.354,0.73,,,0.8794,0.5296,0.5606,0.0,,885176.3767,831363.6567,529735.1883,1442837.494,1355122.7604,0
601005.SH,20251114,1.64,4.4109,6.9224,1.56,,,0.8847,0.5328,0.564,0.0,,885176.3767,831363.6567,529735.1883,1451689.2578,1363436.397,0
601005.SH,20251113,1.59,2.3633,3.709,0.8,,,0.8578,0.5166,0.5468,0.0,,885176.3767,831363.6567,529735.1883,1407430.439,1321868.2142,0
601005.SH,20251112,1.57,2.3463,3.6822,0.76,,,0.847,0.5101,0.54,0.0,,885176.3767,831363.6567,529735.1883,1389726.9114,1305240.941,0
601005.SH,20251111,1.6,3.1483,4.9409,1.11,,,0.8632,0.5198,0.5503,0.0,,885176.3767,831363.6567,529735.1883,1416282.2027,1330181.8507,0
601005.SH,20251110,1.57,2.2944,3.6008,0.83,,,0.847,0.5101,0.54,0.0,,885176.3767,831363.6567,529735.1883,1389726.9114,1305240.941,0
601005.SH,20251107,1.58,3.9915,6.2643,1.75,,,0.8524,0.5133,0.5434,0.0,,885176.3767,831363.6567,529735.1883,1398578.6752,1313554.5776,0
601005.SH,20251106,1.56,3.0301,4.7555,1.39,,,0.8416,0.5069,0.5365,0.0,,885176.3767,831363.6567,529735.1883,1380875.1477,1296927.3045,0
601005.SH,20251105,1.55,2.9244,4.5896,1.57,,,0.8362,0.5036,0.5331,0.0,,885176.3767,831363.6567,529735.1883,1372023.3839,1288613.6679,0
601005.SH,20251104,1.52,1.9735,3.0972,1.09,,,0.82,0.4939,0.5228,0.0,,885176.3767,831363.6567,529735.1883,1345468.0926,1263672.7582,0
601005.SH,20251103,1.54,1.98,3.1073,1.03,,,0.8308,0.5004,0.5296,0.0,,885176.3767,831363.6567,529735.1883,1363171.6201,1280300.0313,0
601005.SH,20251031,1.52,1.5229,2.39,0.68,,,0.82,0.4939,0.5228,0.0,,885176.3767,831363.6567,529735.1883,1345468.0926,1263672.7582,0
601005.SH,20251030,1.52,2.4899,3.72,1.14,,,0.8158,0.4939,0.533,0.0,,885176.3767,831363.6567,556462.7464,1345468.0926,1263672.7582,0
601005.SH,20251029,1.52,1.3492,2.0157,0.56,,,0.8158,0.4939,0.533,0.0,,885176.3767,831363.6567,556462.7464,1345468.0926,1263672.7582,0
601005.SH,20251028,1.52,1.6957,2.5334,0.66,,,0.8158,0.4939,0.533,0.0,,885176.3767,831363.6567,556462.7464,1345468.0926,1263672.7582,0
601005.SH,20251027,1.53,2.5851,3.8622,1.1,,,0.8212,0.4971,0.5365,0.0,,885176.3767,831363.6567,556462.7464,1354319.8564,1271986.3948,0
601005.SH,20251024,1.52,3.114,4.6524,1.42,,,0.8158,0.4939,0.533,0.0,,885176.3767,831363.6567,556462.7464,1345468.0926,1263672.7582,0
601005.SH,20251023,1.57,2.1508,3.2133,1.0,,,0.8427,0.5101,0.5505,0.0,,885176.3767,831363.6567,556462.7464,1389726.9114,1305240.941,0
601005.SH,20251022,1.56,2.4022,3.5889,1.14,,,0.8373,0.5069,0.547,0.0,,885176.3767,831363.6567,556462.7464,1380875.1477,1296927.3045,0
601005.SH,20251021,1.55,2.5585,3.8224,1.21,,,0.832,0.5036,0.5435,0.0,,885176.3767,831363.6567,556462.7464,1372023.3839,1288613.6679,0
601005.SH,20251020,1.52,1.5025,2.2448,0.65,,,0.8158,0.4939,0.533,0.0,,885176.3767,831363.6567,556462.7464,1345468.0926,1263672.7582,0
601005.SH,20251017,1.5,2.3247,3.4731,0.92,,,0.8051,0.4874,0.526,0.0,,885176.3767,831363.6567,556462.7464,1327764.5651,1247045.4851,0
601005.SH,20251016,1.51,1.9296,2.8829,0.72,,,0.8105,0.4906,0.5295,0.0,,885176.3767,831363.6567,556462.7464,1336616.3288,1255359.1216,0
601005.SH,20251015,1.55,2.2231,3.3214,0.87,,,0.832,0.5036,0.5435,0.0,,885176.3767,831363.6567,556462.7464,1372023.3839,1288613.6679,0
601005.SH,20251014,1.54,2.567,3.8352,1.07,,,0.8266,0.5004,0.54,0.0,,885176.3767,831363.6567,556462.7464,1363171.6201,1280300.0313,0
601005.SH,20251013,1.58,2.5728,3.8438,1.21,,,0.8481,0.5133,0.554,0.0,,885176.3767,831363.6567,556462.7464,1398578.6752,1313554.5776,0
601005.SH,20251010,1.56,3.393,5.0692,1.91,,,0.8373,0.5069,0.547,0.0,,885176.3767,831363.6567,556462.7464,1380875.1477,1296927.3045,0
