ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920190.BJ,20251231,28.01,10.7965,20.6123,7.52,130.2876,119.8024,3.2641,0.9477,0.866,,,10000.0001,9867.5051,5168.4816,280100.0028,276388.8179,0
920190.BJ,20251230,25.41,1.4569,2.7816,0.98,118.1938,108.6818,2.9611,0.8598,0.7856,,,10000.0001,9867.5051,5168.4816,254100.0025,250733.3046,0
920190.BJ,20251229,25.15,1.1785,2.25,0.71,116.9844,107.5698,2.9308,0.851,0.7776,,,10000.0001,9867.5051,5168.4816,251500.0025,248167.7533,0
920190.BJ,20251226,25.44,1.3965,2.6661,0.79,118.3333,108.8102,2.9646,0.8608,0.7865,,,10000.0001,9867.5051,5168.4816,254400.0025,251029.3297,0
920190.BJ,20251225,25.56,1.946,3.7152,1.18,118.8915,109.3234,2.9786,0.8649,0.7903,,,10000.0001,9867.5051,5168.4816,255600.0026,252213.4304,0
920190.BJ,20251224,25.24,1.1986,2.2884,0.7,117.403,107.9547,2.9413,0.854,0.7804,,,10000.0001,9867.5051,5168.4816,252400.0025,249055.8287,0
920190.BJ,20251223,25.22,1.6942,3.2345,0.93,117.31,107.8692,2.939,0.8533,0.7797,,,10000.0001,9867.5051,5168.4816,252200.0025,248858.4786,0
920190.BJ,20251222,25.76,2.0664,3.9451,,119.8218,110.1788,3.0019,0.8716,0.7964,,,10000.0001,9867.5051,5168.4816,257600.0026,254186.9314,0
920190.BJ,20251219,26.14,1.9326,3.6897,1.15,121.5893,111.8041,3.0462,0.8845,0.8082,,,10000.0001,9867.5051,5168.4816,261400.0026,257936.5833,0
920190.BJ,20251218,25.67,1.347,2.5716,0.67,119.4031,109.7939,2.9914,0.8686,0.7937,,,10000.0001,9867.5051,5168.4816,256700.0026,253298.8559,0
920190.BJ,20251217,25.72,1.5431,2.946,0.82,119.6357,110.0077,2.9972,0.8703,0.7952,,,10000.0001,9867.5051,5168.4816,257200.0026,253792.2312,0
920190.BJ,20251216,25.91,2.2285,4.2546,1.27,120.5195,110.8204,3.0194,0.8767,0.8011,,,10000.0001,9867.5051,5168.4816,259100.0026,255667.0571,0
920190.BJ,20251215,25.56,1.2967,2.4756,0.68,118.8915,109.3234,2.9786,0.8649,0.7903,,,10000.0001,9867.5051,5168.4816,255600.0026,252213.4304,0
920190.BJ,20251212,25.38,1.9906,3.8005,1.07,118.0542,108.5535,2.9576,0.8588,0.7847,,,10000.0001,9867.5051,5168.4816,253800.0025,250437.2794,0
920190.BJ,20251211,25.36,2.9544,5.6404,1.77,117.9612,108.468,2.9553,0.8581,0.7841,,,10000.0001,9867.5051,5168.4816,253600.0025,250239.9293,0
920190.BJ,20251210,24.73,0.9227,1.7616,0.49,115.0308,105.7734,2.8819,0.8368,0.7646,,,10000.0001,9867.5051,5168.4816,247300.0025,244023.4011,0
920190.BJ,20251209,24.91,1.5842,3.0245,0.7,115.868,106.5433,2.9028,0.8429,0.7702,,,10000.0001,9867.5051,5168.4816,249100.0025,245799.552,0
920190.BJ,20251208,25.49,2.0642,3.9409,,118.5659,109.024,2.9704,0.8625,0.7881,,,10000.0001,9867.5051,5168.4816,254900.0025,251522.705,0
920190.BJ,20251205,25.87,1.7365,3.3153,,120.3334,110.6493,3.0147,0.8753,0.7998,,,10000.0001,9867.5051,5168.4816,258700.0026,255272.3569,0
920190.BJ,20251204,25.56,2.0178,3.8524,,118.8915,109.3234,2.9786,0.8649,0.7903,,,10000.0001,9867.5051,5168.4816,255600.0026,252213.4304,0
920190.BJ,20251203,26.59,1.9447,3.7128,,123.6825,113.7289,3.0986,0.8997,0.8221,,,10000.0001,9867.5051,5168.4816,265900.0027,262376.9606,0
920190.BJ,20251202,27.07,3.4954,6.6732,1.25,125.9152,115.7819,3.1545,0.9159,0.8369,,,10000.0001,9867.5051,5168.4816,270700.0027,267113.3631,0
920190.BJ,20251201,27.48,5.5563,10.6079,2.92,127.8223,117.5355,3.2023,0.9298,0.8496,,,10000.0001,9867.5051,5168.4816,274800.0027,271159.0401,0
920190.BJ,20251128,25.92,3.6091,6.8905,2.33,120.566,110.8632,3.0205,0.877,0.8014,,,10000.0001,9867.5051,5168.4816,259200.0026,255765.7322,0
920190.BJ,20251127,24.93,1.2159,2.3213,0.78,115.9611,106.6288,2.9052,0.8435,0.7708,,,10000.0001,9867.5051,5168.4816,249300.0025,245996.9021,0
920190.BJ,20251126,25.11,1.2788,2.4415,0.77,116.7983,107.3987,2.9261,0.8496,0.7763,,,10000.0001,9867.5051,5168.4816,251100.0025,247773.0531,0
920190.BJ,20251125,25.44,2.2913,4.3744,1.56,118.3333,108.8102,2.9646,0.8608,0.7865,,,10000.0001,9867.5051,5168.4816,254400.0025,251029.3297,0
920190.BJ,20251124,24.29,1.1231,2.1441,0.77,112.9841,103.8915,2.8306,0.8219,0.751,,,10000.0001,9867.5051,5168.4816,242900.0024,239681.6989,0
920190.BJ,20251121,24.12,1.826,3.4861,1.36,112.1934,103.1643,2.8108,0.8161,0.7457,,,10000.0001,9867.5051,5168.4816,241200.0024,238004.223,0
920190.BJ,20251120,25.33,1.2933,2.4691,0.97,117.8216,108.3397,2.9518,0.8571,0.7831,,,10000.0001,9867.5051,5168.4816,253300.0025,249943.9042,0
920190.BJ,20251119,25.56,1.7368,3.3158,1.38,118.8915,109.3234,2.9786,0.8649,0.7903,,,10000.0001,9867.5051,5168.4816,255600.0026,252213.4304,0
920190.BJ,20251118,26.59,1.366,2.608,1.11,123.6825,113.7289,3.0986,0.8997,0.8221,,,10000.0001,9867.5051,5168.4816,265900.0027,262376.9606,0
920190.BJ,20251117,26.67,1.0846,2.0706,0.85,124.0546,114.071,3.1079,0.9024,0.8246,,,10000.0001,9867.5051,5168.4816,266700.0027,263166.361,0
920190.BJ,20251114,26.68,1.2472,2.381,0.92,124.1011,114.1138,3.1091,0.9027,0.8249,,,10000.0001,9867.5051,5168.4816,266800.0027,263265.0361,0
920190.BJ,20251113,27.03,1.213,2.3157,0.82,125.7291,115.6108,3.1499,0.9146,0.8357,,,10000.0001,9867.5051,5168.4816,270300.0027,266718.6629,0
920190.BJ,20251112,26.63,1.3839,2.642,0.88,123.8686,113.8999,3.1033,0.9011,0.8233,,,10000.0001,9867.5051,5168.4816,266300.0027,262771.6608,0
920190.BJ,20251111,27.07,1.2455,2.3778,0.72,125.9152,115.7819,3.1545,0.9159,0.8369,,,10000.0001,9867.5051,5168.4816,270700.0027,267113.3631,0
920190.BJ,20251110,26.83,1.3095,2.5001,0.68,124.7988,114.7554,3.1266,0.9078,0.8295,,,10000.0001,9867.5051,5168.4816,268300.0027,264745.1618,0
920190.BJ,20251107,26.83,1.6188,3.0907,0.69,124.7988,114.7554,3.1266,0.9078,0.8295,,,10000.0001,9867.5051,5168.4816,268300.0027,264745.1618,0
920190.BJ,20251106,27.37,1.8106,3.4568,0.63,127.3106,117.065,3.1895,0.9261,0.8462,,,10000.0001,9867.5051,5168.4816,273700.0027,270073.6146,0
920190.BJ,20251105,27.77,1.8358,3.5049,0.59,129.1712,118.7759,3.2361,0.9396,0.8586,,,10000.0001,9867.5051,5168.4816,277700.0028,274020.6166,0
920190.BJ,20251104,27.79,2.1043,4.0175,0.71,129.2643,118.8614,3.2385,0.9403,0.8592,,,10000.0001,9867.5051,5168.4816,277900.0028,274217.9667,0
920190.BJ,20251103,28.76,2.2142,4.2274,0.79,133.7762,123.0102,3.3515,0.9731,0.8892,,,10000.0001,9867.5051,5168.4816,287600.0029,283789.4467,0
920190.BJ,20251031,28.7,3.8226,7.298,1.61,133.4971,122.7536,3.3445,0.9711,0.8873,,,10000.0001,9867.5051,5168.4816,287000.0029,283197.3964,0
920190.BJ,20251030,28.44,4.464,8.5226,2.6,132.2877,121.6415,3.3142,0.9623,0.8793,,,10000.0001,9867.5051,5168.4816,284400.0028,280631.845,0
920190.BJ,20251029,28.51,3.0241,5.7943,2.04,132.6133,104.1769,3.3351,0.9647,0.9146,,,10000.0001,9867.5051,5149.9166,285100.0029,281322.5704,0
920190.BJ,20251028,27.03,1.3046,2.4997,0.81,125.7291,98.7689,3.162,0.9146,0.8671,,,10000.0001,9867.5051,5149.9166,270300.0027,266718.6629,0
920190.BJ,20251027,27.3,1.3789,2.6421,0.88,126.985,99.7555,3.1936,0.9237,0.8758,,,10000.0001,9867.5051,5149.9166,273000.0027,269382.8892,0
920190.BJ,20251024,27.42,1.6955,3.2486,1.13,127.5432,100.194,3.2076,0.9278,0.8796,,,10000.0001,9867.5051,5149.9166,274200.0027,270566.9898,0
920190.BJ,20251023,27.56,1.1912,2.2825,0.76,128.1944,100.7056,3.224,0.9325,0.8841,,,10000.0001,9867.5051,5149.9166,275600.0028,271948.4406,0
920190.BJ,20251022,27.36,1.8384,3.5226,1.25,127.2641,99.9748,3.2006,0.9258,0.8777,,,10000.0001,9867.5051,5149.9166,273600.0027,269974.9395,0
