ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
600371.SH,20260209,9.31,4.9577,9.6748,0.45,51.7574,134.7818,4.9589,7.9465,12.3494,1.6112,1.6112,29257.8,29257.8,14992.7865,272390.118,272390.118,0
600371.SH,20260206,9.28,5.8403,11.397,0.42,51.5907,134.3475,4.9429,7.9209,12.3096,1.6164,1.6164,29257.8,29257.8,14992.7865,271512.384,271512.384,0
600371.SH,20260205,9.27,8.7878,17.1491,,51.5351,134.2027,4.9376,7.9123,12.2964,1.6181,1.6181,29257.8,29257.8,14992.7865,271219.806,271219.806,0
600371.SH,20260204,9.45,11.8368,23.0991,1.01,52.5357,136.8086,5.0335,8.066,12.5351,1.5873,1.5873,29257.8,29257.8,14992.7865,276486.21,276486.21,0
600371.SH,20260203,9.64,10.4423,20.3778,1.04,53.592,139.5592,5.1347,8.2281,12.7872,1.556,1.556,29257.8,29257.8,14992.7865,282045.192,282045.192,0
600371.SH,20260202,9.56,18.1682,35.4545,2.64,53.1473,138.401,5.092,8.1599,12.681,1.569,1.569,29257.8,29257.8,14992.7865,279704.568,279704.568,0
600371.SH,20260130,10.29,20.9156,40.8159,6.86,57.2056,148.9693,5.4809,8.7829,13.6494,1.4577,1.4577,29257.8,29257.8,14992.7865,301062.762,301062.762,1
600371.SH,20260129,9.35,4.594,8.9651,,51.9798,135.3609,4.9802,7.9806,12.4025,1.6043,1.6043,29257.8,29257.8,14992.7865,273560.43,273560.43,0
600371.SH,20260128,9.22,4.5391,8.8579,2.52,51.2571,133.4788,4.9109,7.8697,12.23,1.6269,1.6269,29257.8,29257.8,14992.7865,269756.916,269756.916,0
600371.SH,20260127,9.0,2.0038,3.9104,,50.034,130.2939,4.7938,7.6819,11.9382,1.6667,1.6667,29257.8,29257.8,14992.7865,263320.2,263320.2,0
600371.SH,20260126,9.14,2.4093,4.7017,,50.8123,132.3207,4.8683,7.8014,12.1239,1.6411,1.6411,29257.8,29257.8,14992.7865,267416.292,267416.292,0
600371.SH,20260123,9.14,1.699,3.3156,0.94,50.8123,132.3207,4.8683,7.8014,12.1239,1.6411,1.6411,29257.8,29257.8,14992.7865,267416.292,267416.292,0
600371.SH,20260122,9.12,1.6821,3.2825,0.97,50.7012,132.0311,4.8577,7.7843,12.0974,1.6447,1.6447,29257.8,29257.8,14992.7865,266831.136,266831.136,0
600371.SH,20260121,9.03,1.2099,2.361,,50.2008,130.7282,4.8097,7.7075,11.978,1.6611,1.6611,29257.8,29257.8,14992.7865,264197.934,264197.934,0
600371.SH,20260120,9.05,1.8531,3.6162,,50.312,131.0177,4.8204,7.7246,12.0045,1.6575,1.6575,29257.8,29257.8,14992.7865,264783.09,264783.09,0
600371.SH,20260119,9.05,2.6427,5.1571,1.36,50.312,131.0177,4.8204,7.7246,12.0045,1.6575,1.6575,29257.8,29257.8,14992.7865,264783.09,264783.09,0
600371.SH,20260116,8.94,1.6313,3.1835,0.81,49.7005,129.4252,4.7618,7.6307,11.8586,1.6779,1.6779,29257.8,29257.8,14992.7865,261564.732,261564.732,0
600371.SH,20260115,8.95,1.3475,2.6295,,49.7561,129.57,4.7671,7.6392,11.8719,1.676,1.676,29257.8,29257.8,14992.7865,261857.31,261857.31,0
600371.SH,20260114,8.92,2.4235,4.7293,1.18,49.5893,129.1357,4.7512,7.6136,11.8321,1.6816,1.6816,29257.8,29257.8,14992.7865,260979.576,260979.576,0
600371.SH,20260113,8.94,2.3344,4.5555,,49.7005,129.4252,4.7618,7.6307,11.8586,1.6779,1.6779,29257.8,29257.8,14992.7865,261564.732,261564.732,0
600371.SH,20260112,9.01,1.9974,3.8979,1.06,50.0896,130.4386,4.7991,7.6904,11.9515,1.6648,1.6648,29257.8,29257.8,14992.7865,263612.778,263612.778,0
600371.SH,20260109,8.98,2.0183,3.9387,1.03,49.9229,130.0043,4.7831,7.6648,11.9117,1.6704,1.6704,29257.8,29257.8,14992.7865,262735.044,262735.044,0
600371.SH,20260108,8.9,1.8144,3.5406,,49.4781,128.8462,4.7405,7.5965,11.8056,1.6854,1.6854,29257.8,29257.8,14992.7865,260394.42,260394.42,0
600371.SH,20260107,8.83,2.1003,4.0987,1.06,49.0889,127.8328,4.7032,7.5368,11.7127,1.6988,1.6988,29257.8,29257.8,14992.7865,258346.374,258346.374,0
600371.SH,20260106,8.87,1.8636,3.6367,0.93,49.3113,128.4119,4.7245,7.5709,11.7658,1.6911,1.6911,29257.8,29257.8,14992.7865,259516.686,259516.686,0
600371.SH,20260105,8.76,1.6034,3.129,0.8,48.6998,126.8194,4.6659,7.477,11.6199,1.7123,1.7123,29257.8,29257.8,14992.7865,256298.328,256298.328,0
