ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
000021.SZ,20241231,19.06,4.7494,7.2525,1.05,46.1445,34.6088,2.5722,2.0852,2.1029,0.6821,0.6821,156058.7588,156042.3713,102186.4936,2974479.9427,2974167.597,0.0
000021.SZ,20241230,20.48,3.3624,5.1344,0.63,49.5823,37.1872,2.7639,2.2406,2.2595,0.6348,0.6348,156058.7588,156042.3713,102186.4936,3196083.3802,3195747.7642,0.0
000021.SZ,20241227,20.66,6.1266,9.3555,1.19,50.0181,37.514,2.7881,2.2603,2.2794,0.6292,0.6292,156058.7588,156042.3713,102186.4936,3224173.9568,3223835.3911,0.0
000021.SZ,20241226,20.52,5.1664,7.8893,1.06,49.6792,37.2598,2.7692,2.2449,2.2639,0.6335,0.6335,156058.7588,156042.3713,102186.4936,3202325.7306,3201989.4591,0.0
000021.SZ,20241225,19.76,3.1836,4.8615,0.66,47.8392,35.8798,2.6667,2.1618,2.1801,0.6579,0.6579,156058.7588,156042.3713,102186.4936,3083721.0739,3083397.2569,0.0
000021.SZ,20241224,20.28,4.7124,7.196,1.11,49.0981,36.824,2.7369,2.2187,2.2375,0.641,0.641,156058.7588,156042.3713,102186.4936,3164871.6285,3164539.29,0.0
000021.SZ,20241223,20.27,7.6893,11.7418,2.42,49.0739,36.8059,2.7355,2.2176,2.2364,0.6413,0.6413,156058.7588,156042.3713,102186.4936,3163311.0409,3162978.8663,0.0
000021.SZ,20241220,20.23,4.9944,8.3398,1.81,48.9771,36.7332,2.7301,2.2132,2.2319,0.6426,0.6426,156058.7588,156042.3713,93447.7719,3157068.6905,3156737.1714,0.0
000021.SZ,20241219,20.0,3.881,6.4806,1.47,48.4202,36.3156,2.6991,2.188,2.2066,0.65,0.65,156058.7588,156042.3713,93447.7719,3121175.176,3120847.426,0.0
000021.SZ,20241218,19.44,2.7773,4.6377,1.08,47.0645,35.2988,2.6235,2.1268,2.1448,0.6687,0.6687,156058.7588,156042.3713,93447.7719,3033782.2711,3033463.6981,0.0
000021.SZ,20241217,18.94,1.9791,3.3048,0.67,45.854,34.3909,2.556,2.0721,2.0896,0.6864,0.6864,156058.7588,156042.3713,93447.7719,2955752.8917,2955442.5124,0.0
000021.SZ,20241216,19.24,2.2532,3.7625,0.75,46.5803,34.9356,2.5965,2.1049,2.1227,0.6757,0.6757,156058.7588,156042.3713,93447.7719,3002570.5193,3002255.2238,0.0
000021.SZ,20241213,19.71,2.9406,4.9104,0.96,47.7182,35.789,2.6599,2.1563,2.1746,0.6596,0.6596,156058.7588,156042.3713,93447.7719,3075918.1359,3075595.1383,0.0
000021.SZ,20241212,20.09,3.2663,5.4542,1.13,48.6381,36.479,2.7112,2.1979,2.2165,0.6471,0.6471,156058.7588,156042.3713,93447.7719,3135220.4643,3134891.2394,0.0
000021.SZ,20241211,20.0,2.4531,4.0962,0.78,48.4202,36.3156,2.6991,2.188,2.2066,0.65,0.65,156058.7588,156042.3713,93447.7719,3121175.176,3120847.426,0.0
000021.SZ,20241210,20.03,3.8877,6.4919,1.24,48.4929,36.3701,2.7031,2.1913,2.2099,0.649,0.649,156058.7588,156042.3713,93447.7719,3125856.9388,3125528.6971,0.0
000021.SZ,20241209,19.91,2.5571,4.27,0.7,48.2024,36.1522,2.6869,2.1782,2.1966,0.6529,0.6529,156058.7588,156042.3713,93447.7719,3107129.8877,3106803.6126,0.0
000021.SZ,20241206,20.2,3.1362,5.2369,0.75,48.9044,36.6788,2.7261,2.2099,2.2286,0.6436,0.6436,156058.7588,156042.3713,93447.7719,3152386.9278,3152055.9003,0.0
000021.SZ,20241205,20.08,2.4717,4.1273,0.49,48.6139,36.4609,2.7099,2.1968,2.2154,0.6474,0.6474,156058.7588,156042.3713,93447.7719,3133659.8767,3133330.8157,0.0
000021.SZ,20241204,20.01,3.5974,6.007,0.72,48.4445,36.3338,2.7004,2.1891,2.2077,0.6497,0.6497,156058.7588,156042.3713,93447.7719,3122735.7636,3122407.8497,0.0
000021.SZ,20241203,20.23,3.8683,6.4594,0.81,48.9771,36.7332,2.7301,2.2132,2.2319,0.6426,0.6426,156058.7588,156042.3713,93447.7719,3157068.6905,3156737.1714,0.0
000021.SZ,20241202,20.69,5.306,8.8602,1.16,50.0907,37.5685,2.7922,2.2635,2.2827,0.6283,0.6283,156058.7588,156042.3713,93447.7719,3228855.7196,3228516.6622,0.0
000021.SZ,20241129,20.16,5.6177,9.3806,1.24,48.8076,36.6061,2.7207,2.2056,2.2242,0.6448,0.6448,156058.7588,156042.3713,93447.7719,3146144.5774,3145814.2054,0.0
000021.SZ,20241128,20.11,7.0008,11.6902,1.55,48.6866,36.5153,2.7139,2.2001,2.2187,0.6464,0.6464,156058.7588,156042.3713,93447.7719,3138341.6395,3138012.0868,0.0
000021.SZ,20241127,19.37,3.2941,5.5006,0.7,46.895,35.1717,2.6141,2.1191,2.1371,0.6711,0.6711,156058.7588,156042.3713,93447.7719,3022858.158,3022540.7321,0.0
000021.SZ,20241126,18.93,2.5873,4.3204,0.51,45.8298,34.3727,2.5547,2.071,2.0885,0.6867,0.6867,156058.7588,156042.3713,93447.7719,2954192.3041,2953882.0887,0.0
