ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002377.SZ,20251231,2.86,1.1471,1.4361,0.93,,,5.9181,3.5794,2.8639,0.0,,91632.5201,87234.8621,69678.8301,262069.0075,249491.7056,0
002377.SZ,20251230,2.87,1.3934,1.7444,1.18,,,5.9388,3.592,2.8739,0.0,,91632.5201,87234.8621,69678.8301,262985.3327,250364.0542,0
002377.SZ,20251229,2.88,1.1401,1.4273,0.95,,,5.9594,3.6045,2.884,0.0,,91632.5201,87234.8621,69678.8301,263901.6579,251236.4028,0
002377.SZ,20251226,2.89,1.5826,1.9814,1.34,,,5.9801,3.617,2.894,0.0,,91632.5201,87234.8621,69678.8301,264817.9831,252108.7515,0
002377.SZ,20251225,2.87,1.0798,1.3519,0.88,,,5.9388,3.592,2.8739,0.0,,91632.5201,87234.8621,69678.8301,262985.3327,250364.0542,0
002377.SZ,20251224,2.88,0.9753,1.221,0.73,,,5.9594,3.6045,2.884,0.0,,91632.5201,87234.8621,69678.8301,263901.6579,251236.4028,0
002377.SZ,20251223,2.89,1.1475,1.4366,0.8,,,5.9801,3.617,2.894,0.0,,91632.5201,87234.8621,69678.8301,264817.9831,252108.7515,0
002377.SZ,20251222,2.92,1.214,1.5199,,,,6.0422,3.6545,2.924,0.0,,91632.5201,87234.8621,69678.8301,267566.9587,254725.7973,0
002377.SZ,20251219,2.92,1.4793,1.852,0.82,,,6.0422,3.6545,2.924,0.0,,91632.5201,87234.8621,69678.8301,267566.9587,254725.7973,0
002377.SZ,20251218,2.86,1.3499,1.6901,0.66,,,5.9181,3.5794,2.8639,0.0,,91632.5201,87234.8621,69678.8301,262069.0075,249491.7056,0
002377.SZ,20251217,2.83,1.4891,1.8643,0.7,,,5.856,3.5419,2.8339,0.0,,91632.5201,87234.8621,69678.8301,259320.0319,246874.6597,0
002377.SZ,20251216,2.82,1.67,2.0908,0.77,,,5.8353,3.5294,2.8239,0.0,,91632.5201,87234.8621,69678.8301,258403.7067,246002.3111,0
002377.SZ,20251215,2.9,2.0942,2.8064,0.94,,,6.0008,3.6295,2.904,0.0,,91632.5201,87234.8621,65097.204,265734.3083,252981.1001,0
002377.SZ,20251212,2.85,2.4667,3.3056,1.14,,,5.8974,3.5669,2.8539,0.0,,91632.5201,87234.8621,65097.204,261152.6823,248619.357,0
