ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920267.BJ,20231229,19.48,27.3343,27.3343,3.44,44.6802,39.59,3.846,1.5769,1.6681,,,4998.2941,2021.2293,2021.2293,97366.7691,39373.5468,0.0
920267.BJ,20231228,16.55,10.6078,10.6078,1.36,37.9598,33.6353,3.2676,1.3397,1.4172,,,4998.2941,2021.2293,2021.2293,82721.7674,33451.3449,
920267.BJ,20231227,16.8,11.709,11.709,1.65,38.5332,34.1433,3.3169,1.36,1.4386,,,4998.2941,2021.2293,2021.2293,83971.3409,33956.6522,0.0
920267.BJ,20231226,15.52,6.7359,6.7359,1.02,35.5973,31.542,3.0642,1.2563,1.329,,,4998.2941,2021.2293,2021.2293,77573.5244,31369.4787,
920267.BJ,20231225,15.51,6.0233,6.0233,0.9,35.5744,31.5216,3.0622,1.2555,1.3282,,,4998.2941,2021.2293,2021.2293,77523.5415,31349.2664,
920267.BJ,20231222,14.8,4.5968,4.5968,0.63,33.9459,30.0787,2.922,1.1981,1.2674,,,4998.2941,2021.2293,2021.2293,73974.7527,29914.1936,
920267.BJ,20231221,14.55,9.9925,9.9925,1.34,33.3725,29.5706,2.8727,1.1778,1.246,,,4998.2941,2021.2293,2021.2293,72725.1792,29408.8863,
920267.BJ,20231220,16.8,8.0389,8.0389,1.06,38.5332,34.1433,3.3169,1.36,1.4386,,,4998.2941,2021.2293,2021.2293,83971.3409,33956.6522,
920267.BJ,20231219,16.01,4.3209,4.3209,0.5,36.7212,32.5378,3.1609,1.296,1.371,,,4998.2941,2021.2293,2021.2293,80022.6885,32359.8811,0.0
920267.BJ,20231218,16.45,6.5024,6.5024,0.72,37.7304,33.432,3.2478,1.3316,1.4087,,,4998.2941,2021.2293,2021.2293,82221.9379,33249.222,0.0
920267.BJ,20231215,16.25,7.3788,7.3788,0.77,37.2717,33.0256,3.2083,1.3154,1.3915,,,4998.2941,2021.2293,2021.2293,81222.2791,32844.9761,0.0
920267.BJ,20231214,15.39,11.0857,11.0857,1.2,35.2992,31.2777,3.0385,1.2458,1.3179,,,4998.2941,2021.2293,2021.2293,76923.7462,31106.7189,0.0
920267.BJ,20231213,16.1,8.4551,8.4551,0.93,36.9277,32.7207,3.1787,1.3033,1.3787,,,4998.2941,2021.2293,2021.2293,80472.535,32541.7917,0.0
920267.BJ,20231212,16.01,10.011,10.011,1.1,36.7212,32.5378,3.1609,1.296,1.371,,,4998.2941,2021.2293,2021.2293,80022.6885,32359.8811,0.0
920267.BJ,20231211,14.69,8.3387,8.3387,1.0,33.6936,29.8551,2.9003,1.1892,1.2579,,,4998.2941,2021.2293,2021.2293,73424.9403,29691.8584,0.0
920267.BJ,20231208,15.18,9.8974,9.8974,1.28,34.8175,30.851,2.9971,1.2288,1.2999,,,4998.2941,2021.2293,2021.2293,75874.1044,30682.2608,0.0
920267.BJ,20231207,14.15,9.366,9.366,1.29,32.4551,28.7576,2.7937,1.1454,1.2117,,,4998.2941,2021.2293,2021.2293,70725.8615,28600.3946,0.0
920267.BJ,20231206,13.64,7.694,7.694,0.99,31.2853,27.7211,2.693,1.1042,1.168,,,4998.2941,2021.2293,2021.2293,68176.7315,27569.5677,0.0
920267.BJ,20231205,13.75,10.1051,10.1051,1.13,31.5376,27.9447,2.7147,1.1131,1.1775,,,4998.2941,2021.2293,2021.2293,68726.5439,27791.9029,0.0
920267.BJ,20231204,11.91,4.6055,4.6055,0.38,27.3173,24.2052,2.3515,0.9641,1.0199,,,4998.2941,2021.2293,2021.2293,59529.6827,24072.841,0.0
920267.BJ,20231201,12.05,6.7428,6.7428,0.53,27.6384,24.4897,2.3791,0.9754,1.0319,,,4998.2941,2021.2293,2021.2293,60229.4439,24355.8131,0.0
920267.BJ,20231130,12.81,7.1002,7.1002,0.54,29.3816,26.0343,2.5292,1.037,1.097,,,4998.2941,2021.2293,2021.2293,64028.1474,25891.9473,0.0
920267.BJ,20231129,13.88,10.2801,10.2801,0.82,31.8358,28.2089,2.7404,1.1236,1.1886,,,4998.2941,2021.2293,2021.2293,69376.3221,28054.6627,0.0
920267.BJ,20231128,15.6,16.1674,16.1674,1.52,35.7808,31.7045,3.08,1.2628,1.3359,,,4998.2941,2021.2293,2021.2293,77973.388,31531.1771,0.0
920267.BJ,20231127,15.41,20.3073,20.3073,3.03,35.345,31.3184,3.0425,1.2474,1.3196,,,4998.2941,2021.2293,2021.2293,77023.7121,31147.1435,0.0
920267.BJ,20231124,12.45,10.3216,10.3216,2.21,28.5559,25.3027,2.4581,1.0078,1.0661,,,4998.2941,2021.2293,2021.2293,62228.7615,25164.3048,0.0
920267.BJ,20231123,11.04,8.9696,8.9696,3.08,25.3218,22.4371,2.1797,0.8937,0.9454,,,4998.2941,2021.2293,2021.2293,55181.1669,22314.3715,0.0
920267.BJ,20231122,11.18,6.5773,6.5773,3.85,25.6429,22.7216,2.2073,0.905,0.9574,,,4998.2941,2021.2293,2021.2293,55880.928,22597.3436,0.0
920267.BJ,20231121,10.2,7.019,7.019,19.23,23.3952,20.7299,2.0138,0.8257,0.8735,,,4998.2941,2021.2293,2021.2293,50982.5998,20616.5389,0.0
920267.BJ,20231120,9.52,0.6251,0.6251,2.23,21.8355,19.3479,1.8796,0.7706,0.8152,,,4998.2941,2021.2293,2021.2293,47583.7598,19242.1029,0.0
920267.BJ,20231117,9.35,0.1377,0.1377,0.49,21.4456,19.0024,1.846,0.7569,0.8007,,,4998.2941,2021.2293,2021.2293,46734.0498,18898.494,0.0
