ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601330.SH,20260205,7.22,7.25,7.16,7.18,7.22,-0.04,-0.554,61656.89,44404.376
601330.SH,20260204,7.1,7.27,7.1,7.22,7.15,0.07,0.979,93558.83,67564.323
601330.SH,20260203,7.13,7.19,7.09,7.15,7.13,0.02,0.2805,106396.83,75846.152
601330.SH,20260202,7.24,7.31,7.13,7.13,7.19,-0.06,-0.8345,114376.0,82763.334
601330.SH,20260130,7.23,7.26,7.14,7.19,7.22,-0.03,-0.4155,89769.0,64729.396
601330.SH,20260129,7.28,7.28,7.17,7.22,7.26,-0.04,-0.551,76932.0,55467.439
601330.SH,20260128,7.16,7.28,7.14,7.26,7.2,0.06,0.8333,82398.1,59543.543
601330.SH,20260127,7.28,7.3,7.11,7.2,7.27,-0.07,-0.9629,90517.0,64937.894
601330.SH,20260126,7.23,7.34,7.2,7.27,7.2,0.07,0.9722,116108.0,84334.83
601330.SH,20260123,7.17,7.22,7.13,7.2,7.17,0.03,0.4184,67471.0,48538.594
601330.SH,20260122,7.16,7.19,7.12,7.17,7.16,0.01,0.1397,78345.0,56114.292
601330.SH,20260121,7.18,7.18,7.1,7.16,7.17,-0.01,-0.1395,70374.0,50250.737
601330.SH,20260120,7.09,7.19,7.04,7.17,7.06,0.11,1.5581,122016.0,86897.964
601330.SH,20260119,6.97,7.08,6.94,7.06,6.93,0.13,1.8759,107343.35,75620.77
601330.SH,20260116,6.98,6.99,6.91,6.93,6.94,-0.01,-0.1441,60451.77,42039.899
601330.SH,20260115,6.87,6.94,6.85,6.94,6.87,0.07,1.0189,64612.1,44597.086
601330.SH,20260114,6.96,6.97,6.83,6.87,6.94,-0.07,-1.0086,104302.04,72048.057
601330.SH,20260113,6.96,7.01,6.91,6.94,6.95,-0.01,-0.1439,103312.39,71955.379
601330.SH,20260112,6.9,6.95,6.86,6.95,6.9,0.05,0.7246,79746.0,55063.251
601330.SH,20260109,6.91,6.92,6.86,6.9,6.92,-0.02,-0.289,61763.99,42568.805
601330.SH,20260108,6.84,6.93,6.84,6.92,6.86,0.06,0.8746,52985.0,36538.642
601330.SH,20260107,6.89,6.94,6.86,6.86,6.89,-0.03,-0.4354,59274.0,40849.922
601330.SH,20260106,6.85,6.89,6.82,6.89,6.83,0.06,0.8785,81258.0,55701.341
601330.SH,20260105,6.77,6.86,6.76,6.83,6.73,0.1,1.4859,77427.0,52830.863
