ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
603439.SH,20260202,11.86,0.8058,1.6027,0.53,17.6986,30.1832,3.2894,2.2617,2.7941,2.838,2.838,40893.0216,40384.0216,20304.927,484991.2362,478954.4962,0
603439.SH,20260130,11.97,0.9207,1.8312,0.59,17.8628,30.4631,3.32,2.2827,2.82,2.8119,2.8119,40893.0216,40384.0216,20304.927,489489.4686,483396.7386,0
603439.SH,20260129,12.02,0.9042,1.7984,,17.9374,30.5904,3.3338,2.2922,2.8318,2.8002,2.8002,40893.0216,40384.0216,20304.927,491534.1196,485415.9396,0
603439.SH,20260128,12.01,1.3935,2.7715,0.9,17.9225,30.5649,3.331,2.2903,2.8294,2.8025,2.8025,40893.0216,40384.0216,20304.927,491125.1894,485012.0994,0
603439.SH,20260127,12.31,1.3583,2.7015,,18.3701,31.3284,3.4143,2.3475,2.9001,2.7342,2.7342,40893.0216,40384.0216,20304.927,503393.0959,497127.3059,0
603439.SH,20260126,12.53,3.0176,6.0016,,18.6985,31.8883,3.4753,2.3894,2.9519,2.6862,2.6862,40893.0216,40384.0216,20304.927,512389.5606,506011.7906,0
603439.SH,20260123,12.3,1.1903,2.3674,1.3,18.3552,31.303,3.4115,2.3456,2.8978,2.7364,2.7364,40893.0216,40384.0216,20304.927,502984.1657,496723.4657,0
603439.SH,20260122,12.2,0.8017,1.5944,0.85,18.206,31.0485,3.3837,2.3265,2.8742,2.7589,2.7589,40893.0216,40384.0216,20304.927,498894.8635,492685.0635,0
603439.SH,20260121,12.15,1.3871,2.7588,,18.1314,30.9212,3.3699,2.317,2.8624,2.7702,2.7702,40893.0216,40384.0216,20304.927,496850.2124,490665.8624,0
603439.SH,20260120,12.03,0.9624,1.9142,,17.9523,30.6158,3.3366,2.2941,2.8341,2.7979,2.7979,40893.0216,40384.0216,20304.927,491943.0498,485819.7798,0
603439.SH,20260119,12.01,0.7255,1.4429,0.63,17.9225,30.5649,3.331,2.2903,2.8294,2.8025,2.8025,40893.0216,40384.0216,20304.927,491125.1894,485012.0994,0
603439.SH,20260116,11.88,0.69,1.3724,0.57,17.7285,30.2341,3.295,2.2655,2.7988,2.8332,2.8332,40893.0216,40384.0216,20304.927,485809.0966,479762.1766,0
603439.SH,20260115,11.95,0.9517,1.8928,,17.8329,30.4122,3.3144,2.2788,2.8153,2.8166,2.8166,40893.0216,40384.0216,20304.927,488671.6081,482589.0581,0
603439.SH,20260114,12.0,1.4203,2.8249,1.39,17.9075,30.5395,3.3283,2.2884,2.8271,2.8049,2.8049,40893.0216,40384.0216,20304.927,490716.2592,484608.2592,0
603439.SH,20260113,11.98,1.5926,3.1676,,17.8777,30.4886,3.3227,2.2846,2.8224,2.8095,2.8095,40893.0216,40384.0216,20304.927,489898.3988,483800.5788,0
603439.SH,20260112,11.94,1.1307,2.2489,1.59,17.818,30.3868,3.3116,2.2769,2.8129,2.8189,2.8189,40893.0216,40384.0216,20304.927,488262.6779,482185.2179,0
603439.SH,20260109,11.88,0.9226,1.8349,1.5,17.7285,30.2341,3.295,2.2655,2.7988,2.8332,2.8332,40893.0216,40384.0216,20304.927,485809.0966,479762.1766,0
603439.SH,20260108,11.81,0.6904,1.3732,,17.624,30.0559,3.2756,2.2521,2.7823,2.85,2.85,40893.0216,40384.0216,20304.927,482946.5851,476935.2951,0
603439.SH,20260107,11.76,0.7689,1.5292,1.35,17.5494,29.9287,3.2617,2.2426,2.7705,2.8621,2.8621,40893.0216,40384.0216,20304.927,480901.934,474916.094,0
603439.SH,20260106,11.83,0.6972,1.3866,1.27,17.6538,30.1068,3.2811,2.256,2.787,2.8452,2.8452,40893.0216,40384.0216,20304.927,483764.4455,477742.9755,0
603439.SH,20260105,11.8,0.4815,0.9576,0.9,17.6091,30.0305,3.2728,2.2502,2.78,2.8524,2.8524,40893.0216,40384.0216,20304.927,482537.6549,476531.4549,0
