ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
300534.SZ,20221230,8.87,4.7968,7.7168,0.72,,594.0498,3.7077,9.3487,7.8076,0.0,,30334.5,30051.3166,18680.1139,269067.015,266555.1782,0.0
300534.SZ,20221229,8.99,4.512,7.2586,0.63,,602.0866,3.7579,9.4751,7.9132,0.0,,30334.5,30051.3166,18680.1139,272707.155,270161.3362,0.0
300534.SZ,20221228,8.94,5.3243,8.5653,0.75,,598.7379,3.737,9.4225,7.8692,0.0,,30334.5,30051.3166,18680.1139,271190.43,268658.7704,0.0
300534.SZ,20221227,9.0,10.5717,17.0071,1.67,,602.7563,3.762,9.4857,7.922,0.0,,30334.5,30051.3166,18680.1139,273010.5,270461.8494,0.0
300534.SZ,20221226,10.19,6.0112,9.6705,0.84,,682.4541,4.2595,10.7399,8.9695,0.0,,30334.5,30051.3166,18680.1139,309108.555,306222.9162,0.0
300534.SZ,20221223,10.09,6.9008,11.1015,0.84,,675.7568,4.2177,10.6345,8.8815,0.0,,30334.5,30051.3166,18680.1139,306075.105,303217.7845,0.0
300534.SZ,20221222,10.21,6.9579,11.1934,0.79,,683.7935,4.2678,10.761,8.9871,0.0,,30334.5,30051.3166,18680.1139,309715.245,306823.9425,0.0
300534.SZ,20221221,10.03,5.2433,8.4351,0.5,,671.7384,4.1926,10.5713,8.8287,0.0,,30334.5,30051.3166,18680.1139,304255.035,301414.7055,0.0
300534.SZ,20221220,10.11,6.4879,10.4374,0.49,,677.0962,4.226,10.6556,8.8991,0.0,,30334.5,30051.3166,18680.1139,306681.795,303818.8108,0.0
300534.SZ,20221219,10.26,10.2071,16.4205,0.67,,687.1422,4.2887,10.8137,9.0311,0.0,,30334.5,30051.3166,18680.1139,311231.97,308326.5083,0.0
300534.SZ,20221216,11.48,12.3575,19.8799,0.81,,768.8491,4.7987,12.0995,10.105,0.0,,30334.5,30051.3166,18680.1139,348240.06,344989.1146,0.0
300534.SZ,20221215,11.18,9.7515,15.6875,0.61,,748.7573,4.6733,11.7833,9.8409,0.0,,30334.5,30051.3166,18680.1139,339139.71,335973.7196,0.0
300534.SZ,20221214,11.48,13.7739,22.1586,0.9,,768.8491,4.7987,12.0995,10.105,0.0,,30334.5,30051.3166,18680.1139,348240.06,344989.1146,0.0
300534.SZ,20221213,12.69,20.1648,32.4397,1.49,,849.8864,5.3045,13.3748,11.1701,0.0,,30334.5,30051.3166,18680.1139,384944.805,381351.2077,
300534.SZ,20221212,11.95,20.5822,33.1112,1.82,,800.3264,4.9951,12.5949,10.5187,0.0,,30334.5,30051.3166,18680.1139,362497.275,359113.2334,
300534.SZ,20221209,10.95,11.5474,18.5767,1.1,,733.3535,4.5771,11.5409,9.6385,0.0,,30334.5,30051.3166,18680.1139,332162.775,329061.9168,0.0
300534.SZ,20221208,10.91,13.758,22.1329,1.31,,730.6746,4.5604,11.4988,9.6033,0.0,,30334.5,30051.3166,18680.1139,330949.395,327859.8641,0.0
300534.SZ,20221207,10.78,10.7648,17.3177,1.01,,721.9681,4.5061,11.3617,9.4888,0.0,,30334.5,30051.3166,18680.1139,327005.91,323953.1929,0.0
300534.SZ,20221206,10.37,11.1961,18.0115,1.05,,694.5092,4.3347,10.9296,9.1279,0.0,,30334.5,30051.3166,18680.1139,314568.765,311632.1531,0.0
300534.SZ,20221205,10.8,9.1619,14.7391,0.84,,723.3076,4.5144,11.3828,9.5064,0.0,,30334.5,30051.3166,18680.1139,327612.6,324554.2193,0.0
300534.SZ,20221202,10.74,7.75,12.4676,0.69,,719.2892,4.4894,11.3196,9.4536,0.0,,30334.5,30051.3166,18680.1139,325792.53,322751.1403,0.0
300534.SZ,20221201,10.65,13.4539,21.6438,1.26,,713.2616,4.4517,11.2247,9.3744,0.0,,30334.5,30051.3166,18680.1139,323062.425,320046.5218,0.0
300534.SZ,20221130,11.36,11.581,18.6307,1.08,,760.8124,4.7485,11.973,9.9994,0.0,,30334.5,30051.3166,18680.1139,344599.92,341382.9566,0.0
300534.SZ,20221129,11.24,11.5081,18.5135,1.0,,752.7756,4.6984,11.8466,9.8937,0.0,,30334.5,30051.3166,18680.1139,340959.78,337776.7986,0.0
300534.SZ,20221128,10.89,10.1007,16.2494,0.81,,729.3351,4.5521,11.4777,9.5857,0.0,,30334.5,30051.3166,18680.1139,330342.705,327258.8378,0.0
300534.SZ,20221125,10.94,9.635,15.5001,0.66,,732.6838,4.573,11.5304,9.6297,0.0,,30334.5,30051.3166,18680.1139,331859.43,328761.4036,0.0
300534.SZ,20221124,10.93,10.6399,17.1167,0.63,,732.014,4.5688,11.5198,9.6209,0.0,,30334.5,30051.3166,18680.1139,331556.085,328460.8904,0.0
300534.SZ,20221123,10.57,11.8574,19.0755,0.6,,707.9038,4.4183,11.1404,9.304,0.0,,30334.5,30051.3166,18680.1139,320635.665,317642.4165,0.0
300534.SZ,20221122,11.28,15.5029,24.94,0.7,,755.4546,4.7151,11.8887,9.929,0.0,,30334.5,30051.3166,18680.1139,342173.16,338978.8512,0.0
300534.SZ,20221121,11.98,14.7424,23.7166,0.64,,802.3356,5.0077,12.6265,10.5451,0.0,,30334.5,30051.3166,18680.1139,363407.31,360014.7729,0.0
300534.SZ,20221118,12.27,20.2831,32.6301,0.87,,821.7577,5.1289,12.9322,10.8004,0.0,,30334.5,30051.3166,18680.1139,372204.315,368729.6547,0.0
300534.SZ,20221117,11.99,21.8965,35.2257,0.94,,803.0053,5.0119,12.637,10.5539,0.0,,30334.5,30051.3166,18680.1139,363710.655,360315.286,0.0
300534.SZ,20221116,11.79,25.8058,41.5147,1.24,,789.6107,4.9283,12.4263,10.3779,0.0,,30334.5,30051.3166,18680.1139,357643.755,354305.0227,0.0
300534.SZ,20221115,12.96,28.2124,45.3861,1.7,,867.9691,5.4173,13.6594,11.4077,0.0,,30334.5,30051.3166,18680.1139,393135.12,389465.0631,1.0
300534.SZ,20221114,10.8,18.711,30.1009,1.34,,723.3076,4.5144,11.3828,9.5064,0.0,,30334.5,30051.3166,18680.1139,327612.6,324554.2193,0.0
300534.SZ,20221111,10.0,21.9883,35.3733,2.01,,669.7292,4.18,10.5397,8.8023,0.0,,30334.5,30051.3166,18680.1139,303345.0,300513.166,0.0
300534.SZ,20221110,10.75,21.2346,34.1607,2.6,,719.9589,4.4935,11.3301,9.4624,0.0,,30334.5,30051.3166,18680.1139,326095.875,323051.6535,0.0
300534.SZ,20221109,9.94,13.8202,22.233,1.73,,665.7108,4.155,10.4764,8.7494,0.0,,30334.5,30051.3166,18680.1139,301524.93,298710.087,0.0
300534.SZ,20221108,9.47,7.2017,11.5856,0.8,,634.2336,3.9585,9.9811,8.3357,0.0,,30334.5,30051.3166,18680.1139,287267.715,284585.9682,0.0
300534.SZ,20221107,9.43,5.7816,9.301,0.56,,631.5546,3.9418,9.9389,8.3005,0.0,,30334.5,30051.3166,18680.1139,286054.335,283383.9155,0.0
300534.SZ,20221104,9.41,6.6382,10.6791,0.56,,630.2152,3.9334,9.9178,8.2829,0.0,,30334.5,30051.3166,18680.1139,285447.645,282782.8892,0.0
300534.SZ,20221103,9.41,7.3517,11.8269,0.59,,630.2152,3.9334,9.9178,8.2829,0.0,,30334.5,30051.3166,18680.1139,285447.645,282782.8892,0.0
300534.SZ,20221102,9.44,12.9973,20.9092,1.2,,632.2244,3.946,9.9494,8.3093,0.0,,30334.5,30051.3166,18680.1139,286357.68,283684.4287,0.0
300534.SZ,20221101,9.59,12.3322,19.8392,1.34,,642.2703,4.0087,10.1075,8.4414,0.0,,30334.5,30051.3166,18680.1139,290907.855,288192.1262,0.0
300534.SZ,20221031,9.74,12.4703,20.0614,1.64,,652.3163,4.0714,10.2656,8.5734,0.0,,30334.5,30051.3166,18680.1139,295458.03,292699.8237,0.0
300534.SZ,20221028,9.43,13.756,22.1298,2.37,,631.5546,3.9418,9.9389,8.3005,0.0,,30334.5,30051.3166,18680.1139,286054.335,283383.9155,0.0
300534.SZ,20221027,9.31,10.3054,16.5786,2.14,,623.5179,3.8916,9.8124,8.1949,0.0,,30334.5,30051.3166,18680.1139,282414.195,279777.7575,0.0
300534.SZ,20221026,8.9,5.0826,8.1765,0.96,,,3.7382,9.3803,8.1685,0.0,,30334.5,30051.3166,18680.1139,269977.05,267456.7177,0.0
300534.SZ,20221025,8.4,4.3358,6.9752,0.63,,,3.5282,8.8533,7.7096,0.0,,30334.5,30051.3166,18680.1139,254809.8,252431.0594,0.0
300534.SZ,20221024,8.69,4.5458,7.313,0.61,,,3.65,9.159,7.9757,0.0,,30334.5,30051.3166,18680.1139,263606.805,261145.9413,0.0
300534.SZ,20221021,8.95,4.8016,7.7245,0.63,,,3.7592,9.433,8.2144,0.0,,30334.5,30051.3166,18680.1139,271493.775,268959.2836,0.0
300534.SZ,20221020,9.0,5.3659,8.6323,0.76,,,3.7802,9.4857,8.2603,0.0,,30334.5,30051.3166,18680.1139,273010.5,270461.8494,0.0
300534.SZ,20221019,8.96,7.5149,12.0894,1.22,,,3.7634,9.4435,8.2235,0.0,,30334.5,30051.3166,18680.1139,271797.12,269259.7967,0.0
300534.SZ,20221018,9.24,12.4556,20.0377,2.99,,,3.881,9.7386,8.4805,0.0,,30334.5,30051.3166,18680.1139,280290.78,277674.1654,0.0
300534.SZ,20221017,8.8,7.3159,11.7693,2.23,,,3.6962,9.2749,8.0767,0.0,,30334.5,30051.3166,18680.1139,266943.6,264451.5861,0.0
300534.SZ,20221014,8.36,5.3233,8.5638,1.77,,,3.5114,8.8112,7.6729,0.0,,30334.5,30051.3166,18680.1139,253596.42,251229.0068,0.0
300534.SZ,20221013,7.98,2.8903,4.6497,0.94,,,3.3518,8.4106,7.3241,0.0,,30334.5,30051.3166,18680.1139,242069.31,239809.5065,0.0
