ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920491.BJ,20241231,21.5,3.4605,3.727,0.82,39.4215,37.7854,3.1082,6.4971,5.2588,,,14114.8348,11414.7977,10598.4425,303468.9482,245418.1506,0.0
920491.BJ,20241230,21.9,4.4045,4.7438,1.0,40.1549,38.4883,3.1661,6.618,5.3566,,,14114.8348,11414.7977,10598.4425,309114.8821,249984.0696,0.0
920491.BJ,20241227,23.05,4.286,4.6161,0.89,42.2635,40.5094,3.3323,6.9655,5.6379,,,14114.8348,11414.7977,10598.4425,325346.9421,263111.087,0.0
920491.BJ,20241226,23.84,3.9988,4.3068,0.69,43.7121,41.8978,3.4465,7.2043,5.8312,,,14114.8348,11414.7977,10598.4425,336497.6616,272128.7772,0.0
920491.BJ,20241225,23.83,4.0582,4.3708,0.72,43.6937,41.8802,3.4451,7.2012,5.8287,,,14114.8348,11414.7977,10598.4425,336356.5133,272014.6292,0.0
920491.BJ,20241224,24.66,4.4024,4.7415,0.82,45.2156,43.3389,3.5651,7.4521,6.0317,,,14114.8348,11414.7977,10598.4425,348071.8262,281488.9113,0.0
920491.BJ,20241223,24.03,5.1913,5.5912,0.98,44.0604,42.2317,3.474,7.2617,5.8776,,,14114.8348,11414.7977,10598.4425,339179.4802,274297.5887,0.0
920491.BJ,20241220,25.3,6.4923,6.9924,1.25,46.3891,44.4637,3.6576,7.6455,6.1883,,,14114.8348,11414.7977,10598.4425,357105.3204,288794.3818,0.0
920491.BJ,20241219,25.53,8.6774,9.3458,1.8,46.8108,44.8679,3.6909,7.715,6.2445,,,14114.8348,11414.7977,10598.4425,360351.7324,291419.7853,0.0
920491.BJ,20241218,23.53,3.3755,3.6355,0.56,43.1437,41.353,3.4017,7.1106,5.7553,,,14114.8348,11414.7977,10598.4425,332122.0628,268590.1899,0.0
