ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
300359.SZ,20251231,5.36,2.6595,4.2149,2.84,,,6.1838,7.6702,9.3348,0.0,,63333.3422,63330.1697,39960.3938,339466.7142,339449.7096,0
300359.SZ,20251230,5.25,0.9059,1.4357,0.85,,,6.0569,7.5128,9.1432,0.0,,63333.3422,63330.1697,39960.3938,332500.0466,332483.3909,0
300359.SZ,20251229,5.25,0.8331,1.3204,0.69,,,6.0569,7.5128,9.1432,0.0,,63333.3422,63330.1697,39960.3938,332500.0466,332483.3909,0
300359.SZ,20251226,5.26,1.1506,1.8235,0.76,,,6.0685,7.5271,9.1607,0.0,,63333.3422,63330.1697,39960.3938,333133.38,333116.6926,0
300359.SZ,20251225,5.32,0.9508,1.5069,0.57,,,6.1377,7.613,9.2651,0.0,,63333.3422,63330.1697,39960.3938,336933.3805,336916.5028,0
300359.SZ,20251224,5.3,0.838,1.3281,0.47,,,6.1146,7.5844,9.2303,0.0,,63333.3422,63330.1697,39960.3938,335666.7137,335649.8994,0
300359.SZ,20251223,5.26,1.559,2.4707,0.87,,,6.0685,7.5271,9.1607,0.0,,63333.3422,63330.1697,39960.3938,333133.38,333116.6926,0
300359.SZ,20251222,5.39,1.5585,2.4699,,,,6.2184,7.7132,9.3871,0.0,,63333.3422,63330.1697,39960.3938,341366.7145,341349.6147,0
300359.SZ,20251219,5.48,2.6546,4.207,1.76,,,6.3223,7.842,9.5438,0.0,,63333.3422,63330.1697,39960.3938,347066.7153,347049.33,0
300359.SZ,20251218,5.28,1.7423,2.7612,0.98,,,6.0915,7.5558,9.1955,0.0,,63333.3422,63330.1697,39960.3938,334400.0468,334383.296,0
300359.SZ,20251217,5.23,1.4944,2.3684,0.69,,,6.0338,7.4842,9.1084,0.0,,63333.3422,63330.1697,39960.3938,331233.3797,331216.7875,0
300359.SZ,20251216,5.22,1.4905,2.3622,0.71,,,6.0223,7.4699,9.091,0.0,,63333.3422,63330.1697,39960.3938,330600.0463,330583.4858,0
300359.SZ,20251215,5.21,1.2189,1.9318,0.57,,,6.0108,7.4556,9.0736,0.0,,63333.3422,63330.1697,39960.3938,329966.7129,329950.1841,0
300359.SZ,20251212,5.25,1.5859,2.5134,0.76,,,6.0569,7.5128,9.1432,0.0,,63333.3422,63330.1697,39960.3938,332500.0466,332483.3909,0
300359.SZ,20251211,5.28,3.1422,4.9799,1.72,,,6.0915,7.5558,9.1955,0.0,,63333.3422,63330.1697,39960.3938,334400.0468,334383.296,0
300359.SZ,20251210,5.6,3.4127,5.4085,2.29,,,6.4607,8.0137,9.7528,0.0,,63333.3422,63330.1697,39960.3938,354666.7163,354648.9503,0
300359.SZ,20251209,5.52,1.1343,1.7977,0.7,,,6.3684,7.8992,9.6135,0.0,,63333.3422,63330.1697,39960.3938,349600.0489,349582.5367,0
300359.SZ,20251208,5.58,1.4241,2.257,,,,6.4376,7.9851,9.718,0.0,,63333.3422,63330.1697,39960.3938,353400.0495,353382.3469,0
300359.SZ,20251205,5.54,1.3861,2.1967,,,,6.3915,7.9278,9.6483,0.0,,63333.3422,63330.1697,39960.3938,350866.7158,350849.1401,0
300359.SZ,20251204,5.51,1.7757,2.8142,,,,6.3569,7.8849,9.596,0.0,,63333.3422,63330.1697,39960.3938,348966.7155,348949.235,0
300359.SZ,20251203,5.67,1.7403,2.7581,,,,6.5415,8.1138,9.8747,0.0,,63333.3422,63330.1697,39960.3938,359100.0503,359082.0622,0
300359.SZ,20251202,5.87,1.8103,2.8689,0.64,,,6.7722,8.4001,10.223,0.0,,63333.3422,63330.1697,39960.3938,371766.7187,371748.0961,0
300359.SZ,20251201,5.87,2.0467,3.2437,0.7,,,6.7722,8.4001,10.223,0.0,,63333.3422,63330.1697,39960.3938,371766.7187,371748.0961,0
300359.SZ,20251128,5.93,3.3842,5.3633,1.26,,,6.8414,8.4859,10.3275,0.0,,63333.3422,63330.1697,39960.3938,375566.7192,375547.9063,0
300359.SZ,20251127,5.77,1.7517,2.7761,0.66,,,6.6568,8.257,10.0489,0.0,,63333.3422,63330.1697,39960.3938,365433.3845,365415.0792,0
300359.SZ,20251126,5.85,2.7821,4.4091,1.15,,,6.7491,8.3714,10.1882,0.0,,63333.3422,63330.1697,39960.3938,370500.0519,370481.4927,0
300359.SZ,20251125,5.96,4.2236,6.6937,2.12,,,6.876,8.5288,10.3797,0.0,,63333.3422,63330.1697,39960.3938,377466.7195,377447.8114,0
300359.SZ,20251124,5.81,2.5065,3.9724,1.36,,,6.703,8.3142,10.1185,0.0,,63333.3422,63330.1697,39960.3938,367966.7182,367948.286,0
300359.SZ,20251121,5.56,2.1645,3.4304,1.27,,,6.4146,7.9564,9.6831,0.0,,63333.3422,63330.1697,39960.3938,352133.3826,352115.7435,0
300359.SZ,20251120,5.73,1.5074,2.3889,0.9,,,6.6107,8.1997,9.9792,0.0,,63333.3422,63330.1697,39960.3938,362900.0508,362881.8724,0
300359.SZ,20251119,5.8,1.6801,2.6626,1.07,,,6.6915,8.2999,10.1011,0.0,,63333.3422,63330.1697,39960.3938,367333.3848,367314.9843,0
300359.SZ,20251118,5.89,2.0814,3.2986,1.55,,,6.7953,8.4287,10.2578,0.0,,63333.3422,63330.1697,39960.3938,373033.3856,373014.6995,0
300359.SZ,20251117,5.85,1.7855,2.8297,1.48,,,6.7491,8.3714,10.1882,0.0,,63333.3422,63330.1697,39960.3938,370500.0519,370481.4927,0
300359.SZ,20251114,5.72,1.4505,2.2987,1.28,,,6.5992,8.1854,9.9618,0.0,,63333.3422,63330.1697,39960.3938,362266.7174,362248.5707,0
300359.SZ,20251113,5.77,1.3632,2.1604,1.21,,,6.6568,8.257,10.0489,0.0,,63333.3422,63330.1697,39960.3938,365433.3845,365415.0792,0
300359.SZ,20251112,5.68,1.1577,1.8347,0.99,,,6.553,8.1282,9.8921,0.0,,63333.3422,63330.1697,39960.3938,359733.3837,359715.3639,0
300359.SZ,20251111,5.74,0.9779,1.5498,0.77,,,6.6222,8.214,9.9966,0.0,,63333.3422,63330.1697,39960.3938,363533.3842,363515.1741,0
300359.SZ,20251110,5.72,1.0921,1.7308,0.83,,,6.5992,8.1854,9.9618,0.0,,63333.3422,63330.1697,39960.3938,362266.7174,362248.5707,0
300359.SZ,20251107,5.67,1.0825,1.7156,0.74,,,6.5415,8.1138,9.8747,0.0,,63333.3422,63330.1697,39960.3938,359100.0503,359082.0622,0
300359.SZ,20251106,5.71,1.3237,2.0978,0.93,,,6.5876,8.1711,9.9444,0.0,,63333.3422,63330.1697,39960.3938,361633.384,361615.269,0
300359.SZ,20251105,5.73,1.3936,2.2087,0.98,,,6.6107,8.1997,9.9792,0.0,,63333.3422,63330.1697,39960.3938,362900.0508,362881.8724,0
300359.SZ,20251104,5.7,1.4411,2.2839,1.04,,,6.5761,8.1568,9.9269,0.0,,63333.3422,63330.1697,39960.3938,361000.0505,360981.9673,0
300359.SZ,20251103,5.68,1.3577,2.1516,0.97,,,6.553,8.1282,9.8921,0.0,,63333.3422,63330.1697,39960.3938,359733.3837,359715.3639,0
300359.SZ,20251031,5.61,1.8141,2.875,1.44,,,6.4723,8.028,9.7702,0.0,,63333.3422,63330.1697,39960.3938,355300.0497,355282.252,0
300359.SZ,20251030,5.44,1.1122,1.7626,0.87,,,6.2761,7.7847,9.4741,0.0,,63333.3422,63330.1697,39960.3938,344533.3816,344516.1232,0
300359.SZ,20251029,5.55,1.3546,2.1467,1.09,,,6.2516,7.9421,9.4813,0.0,,63333.3422,63330.1697,39960.3938,351500.0492,351482.4418,0
300359.SZ,20251028,5.61,1.2619,1.9998,1.0,,,6.3192,8.028,9.5838,0.0,,63333.3422,63330.1697,39960.3938,355300.0497,355282.252,0
300359.SZ,20251027,5.57,1.4385,2.2798,1.24,,,6.2742,7.9707,9.5154,0.0,,63333.3422,63330.1697,39960.3938,352766.7161,352749.0452,0
300359.SZ,20251024,5.56,1.125,1.783,1.0,,,6.2629,7.9564,9.4983,0.0,,63333.3422,63330.1697,39960.3938,352133.3826,352115.7435,0
300359.SZ,20251023,5.61,1.2029,1.9064,1.09,,,6.3192,8.028,9.5838,0.0,,63333.3422,63330.1697,39960.3938,355300.0497,355282.252,0
300359.SZ,20251022,5.56,1.1576,1.8346,1.08,,,6.2629,7.9564,9.4983,0.0,,63333.3422,63330.1697,39960.3938,352133.3826,352115.7435,0
300359.SZ,20251021,5.55,1.406,2.2283,1.32,,,6.2516,7.9421,9.4813,0.0,,63333.3422,63330.1697,39960.3938,351500.0492,351482.4418,0
300359.SZ,20251020,5.42,0.9056,1.4352,0.78,,,6.1052,7.7561,9.2592,0.0,,63333.3422,63330.1697,39960.3938,343266.7147,343249.5198,0
300359.SZ,20251017,5.32,0.9434,1.4952,0.8,,,5.9926,7.613,9.0883,0.0,,63333.3422,63330.1697,39960.3938,336933.3805,336916.5028,0
300359.SZ,20251016,5.45,1.0924,1.7312,0.87,,,6.139,7.799,9.3104,0.0,,63333.3422,63330.1697,39960.3938,345166.715,345149.4249,0
300359.SZ,20251015,5.49,1.0253,1.625,0.79,,,6.1841,7.8563,9.3788,0.0,,63333.3422,63330.1697,39960.3938,347700.0487,347682.6317,0
300359.SZ,20251014,5.42,1.3477,2.1358,1.07,,,6.1052,7.7561,9.2592,0.0,,63333.3422,63330.1697,39960.3938,343266.7147,343249.5198,0
300359.SZ,20251013,5.47,1.3846,2.1944,1.15,,,6.1615,7.8276,9.3446,0.0,,63333.3422,63330.1697,39960.3938,346433.3818,346416.0283,0
300359.SZ,20251010,5.52,1.0302,1.6327,0.82,,,6.2178,7.8992,9.43,0.0,,63333.3422,63330.1697,39960.3938,349600.0489,349582.5367,0
300359.SZ,20251009,5.52,1.495,2.3694,1.23,,,6.2178,7.8992,9.43,0.0,,63333.3422,63330.1697,39960.3938,349600.0489,349582.5367,0
300359.SZ,20250930,5.61,1.232,1.9524,0.94,,,6.3192,8.028,9.5838,0.0,,63333.3422,63330.1697,39960.3938,355300.0497,355282.252,0
300359.SZ,20250929,5.6,1.1583,1.8357,0.8,,,6.308,8.0137,9.5667,0.0,,63333.3422,63330.1697,39960.3938,354666.7163,354648.9503,0
300359.SZ,20250926,5.6,1.1089,1.7574,0.66,,,6.308,8.0137,9.5667,0.0,,63333.3422,63330.1697,39960.3938,354666.7163,354648.9503,0
300359.SZ,20250925,5.64,1.2744,2.0197,0.67,,,6.353,8.0709,9.635,0.0,,63333.3422,63330.1697,39960.3938,357200.05,357182.1571,0
300359.SZ,20250924,5.67,1.2963,2.0544,0.68,,,6.3868,8.1138,9.6863,0.0,,63333.3422,63330.1697,39960.3938,359100.0503,359082.0622,0
