ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920580.BJ,20251231,15.1,15.39,14.74,14.84,15.16,-0.32,-2.1108,21323.15,31996.117
920580.BJ,20251230,15.29,15.41,14.9,15.16,15.12,0.04,0.2646,17373.33,26417.333
920580.BJ,20251229,15.45,15.54,15.11,15.12,15.45,-0.33,-2.1359,24775.96,37743.146
920580.BJ,20251226,16.22,16.43,15.29,15.45,15.75,-0.3,-1.9048,39000.02,61037.899
920580.BJ,20251225,15.3,16.55,15.3,15.75,15.27,0.48,3.1434,62769.15,100624.46
920580.BJ,20251224,15.39,15.46,15.12,15.27,15.43,-0.16,-1.0369,27199.47,41513.571
920580.BJ,20251223,16.31,16.31,15.21,15.43,16.53,-1.1,-6.6546,53734.57,84138.738
920580.BJ,20251222,15.3,16.83,15.02,16.53,15.28,1.25,8.1806,80494.55,130157.351
920580.BJ,20251219,14.95,15.38,14.84,15.28,14.81,0.47,3.1735,24437.98,37058.486
920580.BJ,20251218,14.88,15.05,14.72,14.81,14.91,-0.1,-0.6707,16662.06,24731.531
920580.BJ,20251217,15.0,15.05,14.61,14.91,15.01,-0.1,-0.6662,17861.33,26547.939
920580.BJ,20251216,15.05,15.54,14.94,15.01,15.13,-0.12,-0.7931,25846.37,39243.714
920580.BJ,20251215,14.8,15.25,14.72,15.13,14.92,0.21,1.4075,21921.91,32968.528
920580.BJ,20251212,15.3,15.67,14.87,14.92,15.23,-0.31,-2.0355,47482.69,72605.481
920580.BJ,20251211,14.38,15.6,14.01,15.23,14.18,1.05,7.4048,55893.96,83511.09
920580.BJ,20251210,14.23,14.24,13.95,14.18,14.2,-0.02,-0.1408,12213.16,17178.991
920580.BJ,20251209,14.52,14.55,14.11,14.2,14.48,-0.28,-1.9337,14582.03,20894.901
920580.BJ,20251208,14.55,14.71,14.42,14.48,14.5,-0.02,-0.1379,12401.04,18080.163
920580.BJ,20251205,14.12,14.64,14.06,14.5,14.08,0.42,2.983,18753.13,26911.173
920580.BJ,20251204,14.36,14.4,13.88,14.08,14.36,-0.28,-1.9499,14867.43,21050.242
920580.BJ,20251203,14.74,14.81,14.22,14.36,14.74,-0.38,-2.578,15933.87,23025.21
920580.BJ,20251202,15.2,15.2,14.65,14.74,15.19,-0.45,-2.9625,23006.21,34076.618
920580.BJ,20251201,14.69,15.22,14.56,15.19,14.69,0.5,3.4037,30716.63,45699.868
920580.BJ,20251128,14.7,14.9,14.56,14.69,14.78,-0.09,-0.6089,15615.59,22905.983
920580.BJ,20251127,15.08,15.19,14.73,14.78,14.77,0.01,0.0677,17717.21,26472.262
920580.BJ,20251126,14.99,15.07,14.71,14.77,14.96,-0.19,-1.2701,16519.82,24637.36
920580.BJ,20251125,15.03,15.28,14.92,14.96,14.89,0.07,0.4701,14715.67,22193.836
920580.BJ,20251124,14.89,15.17,14.8,14.89,14.78,0.11,0.7442,19430.74,29088.388
920580.BJ,20251121,15.52,15.63,14.77,14.78,15.77,-0.99,-6.2777,21210.77,32131.232
920580.BJ,20251120,15.88,15.97,15.45,15.77,15.71,0.06,0.3819,15975.04,25103.617
920580.BJ,20251119,15.9,15.97,15.39,15.71,15.9,-0.19,-1.195,19349.28,30254.61
920580.BJ,20251118,16.62,16.62,15.69,15.9,16.62,-0.72,-4.3321,31060.1,49512.167
920580.BJ,20251117,17.0,17.13,16.5,16.62,17.17,-0.55,-3.2033,25239.31,42323.837
920580.BJ,20251114,17.52,17.64,17.1,17.17,17.73,-0.56,-3.1585,30274.16,52507.017
920580.BJ,20251113,16.86,17.79,16.86,17.73,16.88,0.85,5.0355,52227.0,91525.415
920580.BJ,20251112,17.12,17.16,16.7,16.88,17.19,-0.31,-1.8034,23457.37,39732.189
920580.BJ,20251111,16.82,17.35,16.78,17.19,16.85,0.34,2.0178,24941.47,42547.002
920580.BJ,20251110,17.12,17.36,16.62,16.85,17.11,-0.26,-1.5196,26203.89,44383.564
920580.BJ,20251107,16.68,17.29,16.68,17.11,16.68,0.43,2.5779,27716.29,47283.633
920580.BJ,20251106,17.25,17.34,16.68,16.68,17.25,-0.57,-3.3043,25484.75,43062.02
920580.BJ,20251105,16.84,17.41,16.6,17.25,17.01,0.24,1.4109,27560.19,47190.809
920580.BJ,20251104,17.33,17.45,16.86,17.01,17.34,-0.33,-1.9031,22862.12,39042.061
920580.BJ,20251103,18.07,18.19,17.21,17.34,18.07,-0.73,-4.0398,39264.28,69010.673
920580.BJ,20251031,17.93,18.6,17.57,18.07,17.93,0.14,0.7808,58003.69,105596.57
920580.BJ,20251030,17.41,19.5,17.23,17.93,17.41,0.52,2.9868,88635.77,162225.286
920580.BJ,20251029,16.45,17.47,16.14,17.41,16.51,0.9,5.4512,38134.26,64365.704
920580.BJ,20251028,16.68,16.68,16.38,16.51,16.68,-0.17,-1.0192,18721.85,30858.08
920580.BJ,20251027,16.45,16.75,16.25,16.68,16.29,0.39,2.3941,22656.83,37455.533
920580.BJ,20251024,16.49,16.58,15.99,16.29,16.13,0.16,0.9919,21317.81,34915.888
920580.BJ,20251023,16.16,16.2,15.78,16.13,16.2,-0.07,-0.4321,13780.67,22012.911
920580.BJ,20251022,16.26,16.77,16.06,16.2,16.3,-0.1,-0.6135,21611.65,35437.994
920580.BJ,20251021,15.85,16.45,15.59,16.3,15.7,0.6,3.8217,25039.16,40438.396
920580.BJ,20251020,15.8,15.95,15.33,15.7,15.4,0.3,1.9481,17988.82,28038.397
920580.BJ,20251017,15.5,15.86,15.33,15.4,15.71,-0.31,-1.9733,25114.3,39044.139
920580.BJ,20251016,16.31,16.54,15.71,15.71,16.47,-0.76,-4.6145,24393.17,39156.404
920580.BJ,20251015,16.28,16.52,16.06,16.47,16.41,0.06,0.3656,21161.59,34533.395
920580.BJ,20251014,16.93,16.99,16.23,16.41,17.0,-0.59,-3.4706,33078.26,54835.112
920580.BJ,20251013,16.01,17.11,15.3,17.0,16.51,0.49,2.9679,41889.35,67330.602
920580.BJ,20251010,16.36,17.62,16.2,16.51,16.0,0.51,3.1875,52073.71,88237.045
920580.BJ,20251009,16.05,16.2,15.7,16.0,16.2,-0.2,-1.2346,27446.0,43665.288
920580.BJ,20250930,16.5,16.8,16.2,16.2,16.51,-0.31,-1.8776,20074.56,33037.72
920580.BJ,20250929,16.66,16.88,16.23,16.51,16.11,0.4,2.4829,30593.96,50786.505
920580.BJ,20250926,16.44,16.78,15.8,16.11,16.34,-0.23,-1.4076,36497.31,59279.561
920580.BJ,20250925,17.39,17.45,16.32,16.34,17.39,-1.05,-6.038,45876.54,76484.163
920580.BJ,20250924,16.68,17.53,16.58,17.39,16.78,0.61,3.6353,32236.28,55288.856
920580.BJ,20250923,17.53,17.53,16.21,16.78,17.1,-0.32,-1.8713,35065.34,58539.091
