trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20251111,000069.SZ,开源证券股份有限公司西安西大街证券营业部,85108846.0,5.16,42459942.0,2.58,42648904.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,深股通专用,67947831.34,4.12,27764655.03,1.68,40183176.31,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,申万宏源证券有限公司深圳金田路证券营业部,32091683.43,1.95,564706.0,0.03,31526977.43,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,国新证券股份有限公司北京中关村大街证券营业部,26895084.0,1.63,11284380.0,0.68,15610704.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,恒泰证券股份有限公司上海第二分公司,26388934.0,1.6,375070.0,0.02,26013864.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,国元证券股份有限公司上海虹桥路证券营业部,5523.0,0.0,75544329.39,4.58,-75538806.39,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,开源证券股份有限公司西安西大街证券营业部,85108846.0,5.16,42459942.0,2.58,42648904.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,招商证券股份有限公司上海世纪大道证券营业部,1363937.09,0.08,35764441.0,2.17,-34400503.91,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,深股通专用,67947831.34,4.12,27764655.03,1.68,40183176.31,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000069.SZ,中银国际证券股份有限公司海南分公司,302385.0,0.02,17762309.0,1.08,-17459924.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,深股通专用,100891993.75,5.98,125963414.9,7.46,-25071421.15,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,上海证券有限责任公司崇明区堡镇中路证券营业部,62792764.98,3.72,260991.0,0.02,62531773.98,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,东方证券股份有限公司厦门仙岳路证券营业部,59905688.4,3.55,20615782.5,1.22,39289905.9,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,机构专用,36979534.76,2.19,27870365.0,1.65,9109169.76,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,恒泰证券股份有限公司杭州婺江路证券营业部,31873901.0,1.89,27196.0,0.0,31846705.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,深股通专用,100891993.75,5.98,125963414.9,7.46,-25071421.15,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,机构专用,17116542.0,1.01,47926656.65,2.84,-30810114.65,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,机构专用,0.0,0.0,33024072.95,1.96,-33024072.95,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,机构专用,12608877.0,0.75,29611825.88,1.75,-17002948.88,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000688.SZ,机构专用,15324702.29,0.91,29336570.0,1.74,-14011867.71,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,000993.SZ,深股通专用,75553180.55,4.66,72898040.92,4.5,2655139.63,0,日振幅值达到15%的前5只证券
20251111,000993.SZ,机构专用,35306026.78,2.18,5547945.0,0.34,29758081.78,0,日振幅值达到15%的前5只证券
20251111,000993.SZ,机构专用,32052025.0,1.98,15547449.0,0.96,16504576.0,0,日振幅值达到15%的前5只证券
20251111,000993.SZ,招商证券股份有限公司深圳招商证券大厦证券营业部,21682175.54,1.34,5253406.0,0.32,16428769.54,0,日振幅值达到15%的前5只证券
20251111,000993.SZ,机构专用,20555445.0,1.27,6012115.0,0.37,14543330.0,0,日振幅值达到15%的前5只证券
20251111,000993.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,0.0,0.0,97435038.0,6.01,-97435038.0,1,日振幅值达到15%的前5只证券
20251111,000993.SZ,深股通专用,75553180.55,4.66,72898040.92,4.5,2655139.63,1,日振幅值达到15%的前5只证券
20251111,000993.SZ,开源证券股份有限公司西安西大街证券营业部,0.0,0.0,65163641.21,4.02,-65163641.21,1,日振幅值达到15%的前5只证券
20251111,000993.SZ,中国中金财富证券有限公司上海浦东新区民生路证券营业部,20220.0,0.0,23571601.48,1.45,-23551381.48,1,日振幅值达到15%的前5只证券
20251111,000993.SZ,机构专用,10292029.28,0.64,16511374.67,1.02,-6219345.39,1,日振幅值达到15%的前5只证券
20251111,001209.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,16414244.45,2.04,4414495.8,0.55,11999748.65,0,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,16414244.45,2.04,4414495.8,0.55,11999748.65,0,日振幅值达到15%的前5只证券
20251111,001209.SZ,华泰证券股份有限公司杭州学院路证券营业部,14954532.0,1.86,340100.0,0.04,14614432.0,0,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,华泰证券股份有限公司杭州学院路证券营业部,14954532.0,1.86,340100.0,0.04,14614432.0,0,日振幅值达到15%的前5只证券
20251111,001209.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,13918243.4,1.73,3285358.0,0.41,10632885.4,0,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,13918243.4,1.73,3285358.0,0.41,10632885.4,0,日振幅值达到15%的前5只证券
20251111,001209.SZ,国信证券股份有限公司浙江互联网分公司,10535836.2,1.31,1473049.95,0.18,9062786.25,0,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,国信证券股份有限公司浙江互联网分公司,10535836.2,1.31,1473049.95,0.18,9062786.25,0,日振幅值达到15%的前5只证券
20251111,001209.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,9317662.0,1.16,2498333.72,0.31,6819328.28,0,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,9317662.0,1.16,2498333.72,0.31,6819328.28,0,日振幅值达到15%的前5只证券
20251111,001209.SZ,国泰海通证券股份有限公司广州东风中路证券营业部,18680.0,0.0,15432776.93,1.92,-15414096.93,1,日振幅值达到15%的前5只证券
20251111,001209.SZ,国泰海通证券股份有限公司广州东风中路证券营业部,18680.0,0.0,15432776.93,1.92,-15414096.93,1,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,华鑫证券有限责任公司深圳益田路证券营业部,5644.0,0.0,15384129.45,1.91,-15378485.45,1,日振幅值达到15%的前5只证券
20251111,001209.SZ,华鑫证券有限责任公司深圳益田路证券营业部,5644.0,0.0,15384129.45,1.91,-15378485.45,1,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,华鑫证券有限责任公司西安分公司,10824.0,0.0,14666534.08,1.82,-14655710.08,1,日振幅值达到15%的前5只证券
20251111,001209.SZ,华鑫证券有限责任公司西安分公司,10824.0,0.0,14666534.08,1.82,-14655710.08,1,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,国投证券股份有限公司广州琶洲大道证券营业部,90643.0,0.01,12590533.85,1.57,-12499890.85,1,日振幅值达到15%的前5只证券
20251111,001209.SZ,国投证券股份有限公司广州琶洲大道证券营业部,90643.0,0.01,12590533.85,1.57,-12499890.85,1,日跌幅偏离值达到7%的前5只证券
20251111,001209.SZ,国泰海通证券股份有限公司成都双庆路证券营业部,63616.0,0.01,11522658.4,1.43,-11459042.4,1,日振幅值达到15%的前5只证券
20251111,001209.SZ,国泰海通证券股份有限公司成都双庆路证券营业部,63616.0,0.01,11522658.4,1.43,-11459042.4,1,日跌幅偏离值达到7%的前5只证券
20251111,002083.SZ,机构专用,28657618.98,2.28,1586692.0,0.13,27070926.98,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,002083.SZ,中信证券股份有限公司浙江分公司,25835745.92,2.06,2461879.0,0.2,23373866.92,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,002083.SZ,中信建投证券股份有限公司上海徐家汇路证券营业部,24550744.0,1.96,30349.0,0.0,24520395.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,002083.SZ,国盛证券有限责任公司上海浦东新区世纪大道证券营业部,23549443.0,1.88,3388.0,0.0,23546055.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251111,002083.SZ,上海证券有限责任公司上海分公司,20999428.0,1.67,199587.0,0.02,20799841.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
