trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20251121,000566.SZ,深股通专用,159840257.94,3.15,136262695.34,2.68,23577562.6,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,128922794.81,2.54,56604836.91,1.11,72317957.9,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,机构专用,66384009.5,1.31,17696542.0,0.35,48687467.5,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,国泰海通证券股份有限公司南京太平南路证券营业部,52676492.0,1.04,996332.0,0.02,51680160.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,机构专用,50306826.82,0.99,17164137.0,0.34,33142689.82,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,深股通专用,159840257.94,3.15,136262695.34,2.68,23577562.6,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,机构专用,49808105.25,0.98,58960629.9,1.16,-9152524.65,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,128922794.81,2.54,56604836.91,1.11,72317957.9,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,机构专用,43920719.86,0.86,42149545.95,0.83,1771173.91,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000566.SZ,中国银河证券股份有限公司北京中关村大街证券营业部,557048.0,0.01,41719530.0,0.82,-41162482.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000592.SZ,国信证券股份有限公司浙江互联网分公司,180189544.33,2.1,55515249.73,0.65,124674294.6,0,日振幅值达到15%的前5只证券
20251121,000592.SZ,国信证券股份有限公司浙江互联网分公司,180189544.33,2.1,55515249.73,0.65,124674294.6,0,日换手率达到20%的前5只证券
20251121,000592.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,101852546.56,1.18,75467231.77,0.88,26385314.79,0,日振幅值达到15%的前5只证券
20251121,000592.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,101852546.56,1.18,75467231.77,0.88,26385314.79,0,日换手率达到20%的前5只证券
