trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20251125,000505.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,15553608.0,1.32,5518425.0,0.47,10035183.0,0,日振幅值达到15%的前5只证券
20251125,000505.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,15262602.0,1.3,4501242.02,0.38,10761359.98,0,日振幅值达到15%的前5只证券
20251125,000505.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,14545941.0,1.24,3463849.0,0.29,11082092.0,0,日振幅值达到15%的前5只证券
20251125,000505.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,12528047.76,1.06,3578325.0,0.3,8949722.76,0,日振幅值达到15%的前5只证券
20251125,000505.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,11870733.0,1.01,3018996.4,0.26,8851736.6,0,日振幅值达到15%的前5只证券
20251125,000505.SZ,开源证券股份有限公司西安西大街证券营业部,61067.0,0.01,39878859.16,3.39,-39817792.16,1,日振幅值达到15%的前5只证券
20251125,000505.SZ,招商证券股份有限公司咸阳世纪大道证券营业部,5726.0,0.0,27283329.0,2.32,-27277603.0,1,日振幅值达到15%的前5只证券
20251125,000505.SZ,中泰证券股份有限公司湖北分公司,2440.0,0.0,25033857.96,2.13,-25031417.96,1,日振幅值达到15%的前5只证券
20251125,000505.SZ,机构专用,1832998.0,0.16,21001781.0,1.78,-19168783.0,1,日振幅值达到15%的前5只证券
20251125,000505.SZ,机构专用,4055018.0,0.34,20801348.0,1.77,-16746330.0,1,日振幅值达到15%的前5只证券
20251125,000547.SZ,深股通专用,156889839.41,1.82,87750045.07,1.02,69139794.34,0,日换手率达到20%的前5只证券
20251125,000547.SZ,中国银河证券股份有限公司大连黄河路证券营业部,153715676.6,1.78,155864261.94,1.81,-2148585.34,0,日换手率达到20%的前5只证券
20251125,000547.SZ,机构专用,136799505.83,1.59,42851621.52,0.5,93947884.31,0,日换手率达到20%的前5只证券
20251125,000547.SZ,机构专用,115640306.63,1.34,62427619.06,0.72,53212687.57,0,日换手率达到20%的前5只证券
20251125,000547.SZ,国信证券股份有限公司浙江互联网分公司,105388041.95,1.22,88705981.01,1.03,16682060.94,0,日换手率达到20%的前5只证券
20251125,000547.SZ,中国银河证券股份有限公司大连黄河路证券营业部,153715676.6,1.78,155864261.94,1.81,-2148585.34,1,日换手率达到20%的前5只证券
20251125,000547.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,75387689.05,0.87,102744118.91,1.19,-27356429.86,1,日换手率达到20%的前5只证券
20251125,000547.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,66248041.64,0.77,93640675.19,1.09,-27392633.55,1,日换手率达到20%的前5只证券
20251125,000547.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,67532245.07,0.78,89911459.65,1.04,-22379214.58,1,日换手率达到20%的前5只证券
20251125,000547.SZ,国信证券股份有限公司浙江互联网分公司,105388041.95,1.22,88705981.01,1.03,16682060.94,1,日换手率达到20%的前5只证券
20251125,000566.SZ,深股通专用,89225852.9,5.31,56705437.0,3.37,32520415.9,0,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,国泰海通证券股份有限公司上海松江区中山东路证券营业部,80539480.76,4.79,16560.0,0.0,80522920.76,0,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,中国银河证券股份有限公司北京中关村大街证券营业部,29015208.0,1.73,366163.0,0.02,28649045.0,0,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,开源证券股份有限公司西安西大街证券营业部,27860733.0,1.66,18787.0,0.0,27841946.0,0,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,机构专用,23666229.0,1.41,13065469.0,0.78,10600760.0,0,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,深股通专用,89225852.9,5.31,56705437.0,3.37,32520415.9,1,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,机构专用,15348475.33,0.91,18619168.0,1.11,-3270692.67,1,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,国信证券股份有限公司浙江互联网分公司,8788123.0,0.52,18306125.0,1.09,-9518002.0,1,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,机构专用,5853966.0,0.35,17349925.76,1.03,-11495959.76,1,日涨幅偏离值达到7%的前5只证券
20251125,000566.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,11202752.0,0.67,15715769.49,0.94,-4513017.49,1,日涨幅偏离值达到7%的前5只证券
20251125,000632.SZ,国信证券股份有限公司浙江互联网分公司,27075883.0,1.42,32621439.41,1.71,-5545556.41,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,22914294.93,1.2,16623256.0,0.87,6291038.93,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,平安证券股份有限公司山西分公司,20160955.0,1.05,11428954.0,0.6,8732001.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,19045341.0,1.0,15435737.0,0.81,3609604.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,18774105.0,0.98,13607986.0,0.71,5166119.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,3588348.44,0.19,56852190.0,2.97,-53263841.56,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,机构专用,308846.0,0.02,45749307.4,2.39,-45440461.4,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,中信证券股份有限公司浙江分公司,18513518.78,0.97,35466659.0,1.86,-16953140.22,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,国信证券股份有限公司浙江互联网分公司,27075883.0,1.42,32621439.41,1.71,-5545556.41,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000632.SZ,中信证券股份有限公司杭州凤起路证券营业部,15373387.0,0.8,29845303.0,1.56,-14471916.0,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,000798.SZ,国信证券股份有限公司浙江互联网分公司,31936548.6,2.74,6055557.0,0.52,25880991.6,0,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,14301985.58,1.23,11681906.1,1.0,2620079.48,0,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,13820569.0,1.19,3512195.0,0.3,10308374.0,0,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,中信建投证券股份有限公司北京鸿翼分公司,12837439.0,1.1,2681604.0,0.23,10155835.0,0,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,12507158.0,1.07,5826916.01,0.5,6680241.99,0,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,招商证券股份有限公司北京景辉街证券营业部,315471.0,0.03,89637163.41,7.69,-89321692.41,1,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,光大证券股份有限公司北京总部基地证券营业部,0.0,0.0,20227266.0,1.74,-20227266.0,1,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,机构专用,0.0,0.0,19289516.6,1.65,-19289516.6,1,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,联储证券股份有限公司上海松林路证券营业部,250992.0,0.02,18692928.0,1.6,-18441936.0,1,日跌幅偏离值达到7%的前5只证券
20251125,000798.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,580899.0,0.05,14080090.0,1.21,-13499191.0,1,日跌幅偏离值达到7%的前5只证券
20251125,000859.SZ,华泰证券股份有限公司苏州吴中大道证券营业部,90461973.38,2.9,41045744.42,1.32,49416228.96,0,日振幅值达到15%的前5只证券
20251125,000859.SZ,华泰证券股份有限公司苏州吴中大道证券营业部,90461973.38,2.9,41045744.42,1.32,49416228.96,0,日换手率达到20%的前5只证券
20251125,000859.SZ,机构专用,61290643.2,1.97,2020217.35,0.06,59270425.85,0,日振幅值达到15%的前5只证券
20251125,000859.SZ,机构专用,61290643.2,1.97,2020217.35,0.06,59270425.85,0,日换手率达到20%的前5只证券
20251125,000859.SZ,国信证券股份有限公司浙江互联网分公司,46961298.11,1.51,15379795.0,0.49,31581503.11,0,日振幅值达到15%的前5只证券
20251125,000859.SZ,国信证券股份有限公司浙江互联网分公司,46961298.11,1.51,15379795.0,0.49,31581503.11,0,日换手率达到20%的前5只证券
20251125,000859.SZ,机构专用,45884902.0,1.47,11245420.0,0.36,34639482.0,0,日振幅值达到15%的前5只证券
20251125,000859.SZ,机构专用,45884902.0,1.47,11245420.0,0.36,34639482.0,0,日换手率达到20%的前5只证券
20251125,000859.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,39046998.9,1.25,23821630.2,0.76,15225368.7,0,日振幅值达到15%的前5只证券
20251125,000859.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,39046998.9,1.25,23821630.2,0.76,15225368.7,0,日换手率达到20%的前5只证券
20251125,000859.SZ,华林证券股份有限公司北京分公司,287203.0,0.01,105690375.71,3.39,-105403172.71,1,日振幅值达到15%的前5只证券
20251125,000859.SZ,华林证券股份有限公司北京分公司,287203.0,0.01,105690375.71,3.39,-105403172.71,1,日换手率达到20%的前5只证券
20251125,000859.SZ,申港证券股份有限公司四川分公司,49590.0,0.0,42600917.0,1.37,-42551327.0,1,日振幅值达到15%的前5只证券
20251125,000859.SZ,申港证券股份有限公司四川分公司,49590.0,0.0,42600917.0,1.37,-42551327.0,1,日换手率达到20%的前5只证券
20251125,000859.SZ,华泰证券股份有限公司苏州吴中大道证券营业部,90461973.38,2.9,41045744.42,1.32,49416228.96,1,日振幅值达到15%的前5只证券
20251125,000859.SZ,华泰证券股份有限公司苏州吴中大道证券营业部,90461973.38,2.9,41045744.42,1.32,49416228.96,1,日换手率达到20%的前5只证券
20251125,000859.SZ,国联民生证券股份有限公司北京分公司,91100.0,0.0,40119000.0,1.29,-40027900.0,1,日振幅值达到15%的前5只证券
20251125,000859.SZ,国联民生证券股份有限公司北京分公司,91100.0,0.0,40119000.0,1.29,-40027900.0,1,日换手率达到20%的前5只证券
20251125,000859.SZ,平安证券股份有限公司杭州曙光路证券营业部,7823258.1,0.25,39976780.1,1.28,-32153522.0,1,日振幅值达到15%的前5只证券
20251125,000859.SZ,平安证券股份有限公司杭州曙光路证券营业部,7823258.1,0.25,39976780.1,1.28,-32153522.0,1,日换手率达到20%的前5只证券
20251125,001216.SZ,华鑫证券有限责任公司上海光复路证券营业部,25969008.0,1.48,45359105.0,2.59,-19390097.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,001216.SZ,华鑫证券有限责任公司苏州分公司,22532881.59,1.29,34338905.27,1.96,-11806023.68,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,001216.SZ,华鑫证券有限责任公司杭州分公司,17533837.0,1.0,43643432.86,2.49,-26109595.86,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,001216.SZ,华鑫证券有限责任公司上海陆家嘴证券营业部,14926573.6,0.85,19052067.63,1.09,-4125494.03,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,001216.SZ,国信证券股份有限公司浙江互联网分公司,14894922.0,0.85,7044913.0,0.4,7850009.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,001216.SZ,第一创业证券股份有限公司杭州分公司,8706657.0,1.31,579831.0,0.09,8126826.0,0,日跌幅偏离值达到7%的前5只证券
20251125,001216.SZ,华鑫证券有限责任公司杭州分公司,8408146.0,1.26,7815002.26,1.17,593143.74,0,日跌幅偏离值达到7%的前5只证券
20251125,001216.SZ,中信建投证券股份有限公司南昌榕门路证券营业部,6685001.0,1.0,0.0,0.0,6685001.0,0,日跌幅偏离值达到7%的前5只证券
20251125,001216.SZ,国信证券股份有限公司浙江互联网分公司,6615773.0,0.99,4527772.0,0.68,2088001.0,0,日跌幅偏离值达到7%的前5只证券
20251125,001216.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,6501528.0,0.98,3523458.0,0.53,2978070.0,0,日跌幅偏离值达到7%的前5只证券
20251125,001216.SZ,华鑫证券有限责任公司上海光复路证券营业部,25969008.0,1.48,45359105.0,2.59,-19390097.0,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251125,001216.SZ,华鑫证券有限责任公司深圳益田路证券营业部,7698885.0,0.44,43941975.66,2.51,-36243090.66,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
